"","description","costA","costB","ward","program","year","cost"
"1436","ON W ARGYLE ST FROM 2338 W TO N WESTERN AVE (2400 W) 0.00 ","9,709.00",NA,"40","Alley Apron Menu",2015,9709
"1437","W SUMMERDALE AVE & N RAVENSWOOD AVE&W BALMORAL AVE & N WOLCOTT 1.00 ","108,000.00",NA,"40","Concrete Alley Menu",2015,108000
"1438","N HERMITAGE AVE & W HIGHLAND AVE&N RAVENSWOOD AVE & W THOME AVE 1.00 ","148,000.00",NA,"40","Concrete Alley Menu",2015,148000
"1439","ON W CATALPA AVE FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE (2900 0.00 ","4,469.00",NA,"40","Curb & Gutter Menu",2015,4469
"1440","W GREGORY ST & N FRANCISCO AVE 0.00 ","3,200.00",NA,"40","Curb & Gutter Menu",2015,3200
"1441","ON W GUNNISON ST FROM N TALMAN AVE (2630 W) TO N WASHTENAW AVE (2700 W) 0.00 ","7,187.00",NA,"40","Curb & Gutter Menu",2015,7187
"1442","ON W HOLLYWOOD AVE FROM N HERMITAGE AVE (1700 W) TO N ASHLAND AVE 0.00 ","3,783.00",NA,"40","Curb & Gutter Menu",2015,3783
"1443","ON N ASHLAND AVE FROM W CARMEN AVE (5100 N) TO W WINONA ST (5130 N) 0.00 ","1,541.00",NA,"40","Curb & Gutter Menu",2015,1541
"1444","4701 N ROCKWELL ST tree pit maintenance - PM: J Brink - 4701-4756 N Rockwell ","1,290.00",NA,"40","Miscellaneous Other Projects",2015,1290
"1445","5943 N LINCOLN AVE 0.00 ","2,951.00",NA,"40","Sidewalk Menu",2015,2951
"1446","ON W WINONA ST FROM N WESTERN AVE (2400 W) TO N LINCOLN AVE (2500 W) 0.00 ","367.00",NA,"40","Sidewalk Menu",2015,367
"1447","ON N MAPLEWOOD AVE FROM W LELAND AVE (4700 N) TO W LAWRENCE AVE (4800 0.00 ","399.00",NA,"40","Sidewalk Menu",2015,399
"1448","ON W BALMORAL AVE FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE 0.00 ","5,160.00",NA,"40","Sidewalk Menu",2015,5160
"1449","ON W ROSEHILL DR FROM N HERMITAGE AVE (1740 W) TO N RAVENSWOOD AVE 1.00 ","47,979.00",NA,"40","Street Resurfacing Menu",2015,47979
"1450","ON W GREGORY ST FROM N ROCKWELL ST (2600 W) TO N FRANCISCO AVE (2900 W) 3.00 ","167,323.00",NA,"40","Street Resurfacing Menu",2015,167323
"1451","ON W RASCHER AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE 1.00 ","55,225.00",NA,"40","Street Resurfacing Menu",2015,55225
"1452","ON N ROCKWELL ST FROM W BRYN MAWR AVE (5600 N) TO W ARDMORE AVE (5800 2.00 ","94,040.00",NA,"40","Street Resurfacing Menu",2015,94040
"1453","ON W FARRAGUT AVE FROM N CALIFORNIA AVE (2800 W) TO N WASHTENAW AVE 1.00 ","22,191.00",NA,"40","Street Resurfacing Menu",2015,22191
"1454","ON N BOSWORTH AVE FROM W DEVON AVE (6400 N) TO W SCHREIBER AVE (6430 N) 1.00 ","30,408.00",NA,"40","Street Resurfacing Menu",2015,30408
"1455","ON N HERMITAGE AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE 1.00 ","43,551.00",NA,"40","Street Resurfacing Menu",2015,43551
"1456","ON W HOOD AVE FROM N WOLCOTT AVE (1900 W) TO N DAMEN AVE (1999 W) 2.00 ","73,850.00",NA,"40","Street Resurfacing Menu",2015,73850
"1457","ON W GRANVILLE AVE FROM N CLARK ST (1600 W) TO N RAVENSWOOD AVE (1800 3.00 ","122,815.00",NA,"40","Street Resurfacing Menu",2015,122815
"1458","ON W THORNDALE AVE FROM N WHIPPLE ST (3040 W) TO N VIRGINIA AVE (3070 W) 2.00 ","36,862.00",NA,"40","Street Resurfacing Menu",2015,36862
"1459","ON N WASHTENAW AVE FROM W LELAND AVE (4700 N) TO W LAWRENCE AVE (4800 2.00 ","46,161.00",NA,"40","Street Resurfacing Menu",2015,46161
"1460","ON W BERWYN AVE FROM N FRANCISCO AVE (2900 W) TO N VIRGINIA AVE (2950 W) 1.00 ","58,268.00",NA,"40","Street Resurfacing Menu (1-5)",2015,58268
"1461","ON W ARGYLE ST FROM N LEAVITT ST (2200 W) TO N WESTERN AVE (2400 W) 4.00 ","99,329.00",NA,"40","Street Resurfacing Menu (1-5)",2015,99329
"1462","ON N CAMPBELL AVE FROM W BRYN MAWR AVE (5600 N) TO W ARDMORE AVE (5800 1.00 ","92,915.00",NA,"40","Street Resurfacing Menu (1-5)",2015,92915
"1463","5745 N VIRGINIA AVE Trees - Various Locations ","22,000.00",NA,"40","Miscellaneous Other Projects",2015,22000
"1464","N OSCEOLA AVE & W PRATT AVE&N OCTAVIA AVE & W IBSEN ST 1.00 ","52,542.00",NA,"41","Alley Resurfacing Menu",2015,52542
"1465","ON W ST JOSEPH AVE FROM N CHESTER AVE (8500 W) TO N DELPHIA AVE (8600 W) 0.00 ","5,924.00",NA,"41","Curb & Gutter Menu",2015,5924
"1466","N NOTTINGHAM AVE & W FOSTER AVE 1.00 ","7,444.00",NA,"41","Miscellaneous CDOT Projects",2015,7444
"1467","ON W DEVON AVE FROM N SPOKANE AVE (5300 W) TO N KINZUA AVE (5440 W) tree planting - PM: J Brink ","3,000.00",NA,"41","Miscellaneous Other Projects",2015,3000
"1468","ON W DEVON AVE FROM N SPOKANE AVE (5300 W) TO N KINZUA AVE (5440 W) tree pit maintenance - PM: J Brink ","2,100.00",NA,"41","Miscellaneous Other Projects",2015,2100
"1469","ON N OXFORD AVE FROM N ONEIDA AVE (6450 N) TO N OTSEGO AVE (6530 N) 0.00 ","8,289.00",NA,"41","Sidewalk Menu",2015,8289
"1470","ON N CALDWELL AVE FROM N KEOTA AVE (6600 N) TO N WAUKESHA AVE (6500 N) 0.00 ","9,583.00",NA,"41","Sidewalk Menu",2015,9583
"1471","ON N NAVAJO AVE FROM W DEVON AVE (6360 N) TO N IONIA AVE (6480 N) 1.00 ","56,191.00",NA,"41","Street Resurfacing Menu",2015,56191
"1472","ON N LEOTI AVE FROM N LEHIGH AVE (6479 N) TO N JEAN AVE (6750 N) 9.00 ","400,091.00",NA,"41","Street Resurfacing Menu",2015,400091
"1473","ON N IONIA AVE FROM W ESTES AVE (7100 N) TO W TOUHY AVE (7200 N) 1.00 ","40,683.00",NA,"41","Street Resurfacing Menu",2015,40683
"1474","ON N OAK PARK AVE FROM W STRONG ST (4899 N) TO W ARGYLE ST (4999 N) 1.00 ","53,551.00",NA,"41","Street Resurfacing Menu",2015,53551
"1475","ON N ORIOLE AVE FROM W PRATT AVE (6799 N) TO W IBSEN ST (6900 N) 1.00 ","45,489.00",NA,"41","Street Resurfacing Menu",2015,45489
"1476","ON N NORMANDY AVE FROM W RASCHER AVE (5440 N) TO W GREGORY ST (5530 N) 2.00 ","29,946.00",NA,"41","Street Resurfacing Menu",2015,29946
"1477","ON N NEWBURG AVE FROM N NAGLE AVE (5920 N) TO N NETTLETON AVE (6200 N) 4.00 ","266,532.00",NA,"41","Street Resurfacing Menu",2015,266532
"1478","ON N SAYRE AVE FROM W STRONG ST (4900 N) TO W ARGYLE ST (5000 N) 1.00 ","50,316.00",NA,"41","Street Resurfacing Menu",2015,50316
"1479","ON N NAPLES AVE FROM N NAPER AVE (6100 N) TO N NAGLE AVE (6110 N) 1.00 ","47,229.00",NA,"41","Street Resurfacing Menu",2015,47229
"1480","ON N OTTAWA AVE FROM W IBSEN ST (6900 N) TO W TOUHY AVE (7200 N) 1.00 ","133,694.00",NA,"41","Street Resurfacing Menu",2015,133694
"1481","ON W BALMORAL AVE FROM N PITTSBURGH AVE (8230 W) TO N CUMBERLAND AVE 1.00 ","55,717.00",NA,"41","Street Resurfacing Menu",2015,55717
"1482","ON N PACIFIC AVE FROM W BERWYN AVE (5300 N) TO W IRVING PARK RD (4000 N) 1.00 ","24,930.00",NA,"41","Street Resurfacing Menu",2015,24930
"1483","ON W BERWYN AVE FROM N PIONEER AVE (8200 W) TO N PACIFIC AVE (7999 W) 1.00 ","1,850.00",NA,"41","Street Speed Hump Menu",2015,1850
"1484","ON W BERWYN AVE FROM N OVERHILL AVE (7700 W) TO N OZANAM AVE (7800 W) 2.00 ","3,700.00",NA,"41","Street Speed Hump Menu",2015,3700
"1485","ON W HORTENSE AVE FROM N OVERHILL AVE (7700 W) TO N CANFIELD AVE (7900 W) 2.00 ","3,700.00",NA,"41","Street Speed Hump Menu",2015,3700
"1486","W DEVON AVE & N LE MAI AVE Design Portion 0.50 ","12,500.00",NA,"41","Traffic Signal Modernization Design Menu",2015,12500
"1487","N HIAWATHA AVE & N LEHIGH AVE Underpass mural - ","5,000.00",NA,"41","Miscellaneous Other Projects",2015,5000
"1488","N LA SALLE DR & W HUBBARD ST&N CLARK ST & W KINZIE ST 1.00 ","9,399.00",NA,"42","Alley Resurfacing Menu",2015,9399
"1489","W CHICAGO AVE & N ORLEANS ST&W SUPERIOR ST & N SEDGWICK ST ","29,621.00",NA,"42","Alley Resurfacing Menu",2015,29621
"1490","W ERIE ST & N ORLEANS ST&W ONTARIO ST & N KINGSBURY ST 1.00 ","2,100.00",NA,"42","Alley Speed Hump Menu",2015,2100
"1491","ON N MICHIGAN AVE FROM 100 N TO E OAK ST (1000 N) 1.00 ","20,000.00",NA,"42","Bollard Menu",2015,20000
"1492","ON N CANAL ST FROM W FULTON ST (300 N) TO W KINZIE ST (400 N) 0.00 ","20,675.00",NA,"42","Curb & Gutter Menu",2015,20675
"1493","ON N DESPLAINES ST FROM W LAKE ST (200 N) TO W FULTON ST (300 N) 0.00 ","25,000.00",NA,"42","Curb & Gutter Menu",2015,25000
"1494","360 W ILLINOIS ST 0.00 ","623.00",NA,"42","Curb & Gutter Menu",2015,623
"1495","ON W HUBBARD ST FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W) 0.00 ","12,496.00",NA,"42","Curb & Gutter Menu",2015,12496
"1496","E RANDOLPH ST & N FIELD BLVD 1.00 ","600.00",NA,"42","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1497","505 N MCCLURG CT Tree Pit ","2,025.00",NA,"42","Miscellaneous CDOT Projects",2015,2025
"1498","305 E RIVERWALK S Handrail - LSD & Riverwalk ","10,432.00",NA,"42","Miscellaneous Other Projects",2015,10432
"1499","30 E OAK ST Tree Grates (6 locations) ","1,050.00",NA,"42","Miscellaneous Other Projects",2015,1050
"1500","N GARLAND CT & E RANDOLPH ST Bumpout change order ","9,440.00",NA,"42","Miscellaneous Other Projects",2015,9440
"1501","222 E MONROE DR Enhancer Median - PM: JC ","3,835.00",NA,"42","Miscellaneous Other Projects",2015,3835
"1502","140 S DEARBORN ST repair damaged planter fence - PM: JA/JK ","3,000.00",NA,"42","Miscellaneous Other Projects",2015,3000
"1503","E HURON ST & N MICHIGAN AVE 1.00 ","1,200.00",NA,"42","Pavement Markings Menu",2015,1200
"1504","E RANDOLPH ST & N STETSON AVE 1.00 ","23,000.00",NA,"42","Pavement Markings Menu",2015,23000
"1505","W MONROE ST & S WELLS ST 1.00 ","24,722.00",NA,"42","Pedestrian Refuge Island Menu",2015,24722
"1506","ON W GRAND AVE FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W) 0.00 ","4,052.00",NA,"42","Sidewalk Menu",2015,4052
"1507","ON N WELLS ST FROM W HUBBARD ST (430 N) TO W ILLINOIS ST (500 N) 0.00 ","17,774.00",NA,"42","Sidewalk Menu",2015,17774
"1508","ON N ORLEANS ST FROM W ILLINOIS ST (500 N) TO W GRAND AVE (530 N) 0.00 ","6,920.00",NA,"42","Sidewalk Menu",2015,6920
"1509","ON W ILLINOIS ST FROM N STATE ST (0 E) TO N DEARBORN ST (50 W) 0.00 ","5,478.00",NA,"42","Sidewalk Menu",2015,5478
"1510","ON N ST CLAIR ST FROM E ERIE ST (660 N) TO E ONTARIO ST (628 N) 0.00 ","12,364.00",NA,"42","Sidewalk Menu",2015,12364
"1511","ON W JACKSON BLVD FROM S CLINTON ST (540 W) TO S JEFFERSON ST (600 W) 0.00 ","19,850.00",NA,"42","Sidewalk Menu",2015,19850
"1512","ON W FULTON ST FROM N JEFFERSON ST (600 W) TO N DESPLAINES ST (640 W) 0.00 ","17,934.00",NA,"42","Sidewalk Menu",2015,17934
"1513","ON N LARRABEE ST FROM W SUPERIOR ST (726 N) TO W CHICAGO AVE (800 N) 0.00 ","29,716.00",NA,"42","Sidewalk Menu",2015,29716
"1514","ON N GARLAND CT FROM E WASHINGTON ST (100 N) TO E RANDOLPH ST (150 N) 1.00 ","27,702.00",NA,"42","Street Bump Outs Menu",2015,27702
"1515","ON E CHICAGO AVE FROM N WABASH AVE (40 E) TO N RUSH ST (100 E) 1.00 ","41,881.00",NA,"42","Street Resurfacing Menu",2015,41881
"1516","ON S JEFFERSON ST FROM W MONROE ST (100 S) TO W ADAMS ST (200 S) 1.00 ","52,197.00",NA,"42","Street Resurfacing Menu",2015,52197
"1517","ON N JEFFERSON ST FROM W LAKE ST (200 N) TO W FULTON ST (300 N) 1.00 ","42,232.00",NA,"42","Street Resurfacing Menu",2015,42232
"1518","ON E LAKE ST FROM N MICHIGAN AVE (100 E) TO N STETSON AVE (154 E) 2.00 ","63,530.00",NA,"42","Street Resurfacing Menu",2015,63530
"1519","ON E HURON ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE DR (500 E) 1.00 ","48,846.00",NA,"42","Street Resurfacing Menu",2015,48846
"1520","ON N STATE ST FROM W SUPERIOR ST (730 N) TO W HURON ST (700 N) 1.00 ","41,758.00",NA,"42","Street Resurfacing Menu",2015,41758
"1521","ON E HUBBARD ST FROM E HUBBARD LOWER ST (120 E) TO N RUSH ST (100 E) 1.00 ","46,512.00",NA,"42","Street Resurfacing Menu",2015,46512
"1522","ON E SOUTH WATER ST FROM N STETSON AVE (154 E) TO N COLUMBUS DR (241 E) 1.00 ","53,348.00",NA,"42","Street Resurfacing Menu",2015,53348
"1523","ON W QUINCY ST FROM S CLINTON ST (540 W) TO S JEFFERSON ST (600 W) 1.00 ","33,002.00",NA,"42","Street Resurfacing Menu",2015,33002
"1524","ON N FRANKLIN ST FROM 700 N TO W HURON ST (700 N) 42-AS-818. Street change order - PM: iHC ","1,418.00",NA,"42","Street Resurfacing Menu",2015,1418
"1525","ON E HUBBARD ST FROM N STATE ST (0 E) TO N WABASH AVE (40 E) 1.00 ","52,449.00",NA,"42","Street Resurfacing Menu",2015,52449
"1526","ON E ILLINOIS ST FROM N MICHIGAN AVE (140 E) TO N CITYFRONT PLAZA DR (230 E) 1.00 ","48,819.00",NA,"42","Street Resurfacing Menu",2015,48819
"1527","ON E RANDOLPH ST FROM N HARBOR DR (440 E) TO N FIELD BLVD (400 E) 1.00 ","2,268.00",NA,"42","Street Resurfacing Menu",2015,2268
"1528","ON W ONTARIO ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (500 W) 1.00 ","118,318.00",NA,"42","Street Resurfacing Menu",2015,118318
"1529","ON N RUSH ST FROM E SUPERIOR ST (730 N) TO E CHICAGO AVE (800 N) 1.00 ","42,002.00",NA,"42","Street Resurfacing Menu",2015,42002
"1530","ON W ERIE ST FROM N KINGSBURY ST (500 W) TO N LARRABEE ST (600 W) 1.00 ","59,562.00",NA,"42","Street Resurfacing Menu",2015,59562
"1531","ON N WABASH AVE FROM E ONTARIO ST (630 N) TO E ERIE ST (660 N) 1.00 ","34,020.00",NA,"42","Street Resurfacing Menu",2015,34020
"1532","ON E WACKER SUB DR FROM N STETSON SUB AVE (127 E) TO N FIELD BLVD (399 E) 6.00 ","27,100.00",NA,"42","Street Speed Hump Menu",2015,27100
"1533","ON E BELLEVUE PL FROM N RUSH ST (12 E) TO N LAKE SHORE DR (150 E) 1.00 ","1,850.00",NA,"42","Street Speed Hump Menu",2015,1850
"1534","N STATE ST & W LAKE ST Accessible Pedestrian Signal 1.00 ","20,000.00",NA,"42","Pedestrian Countdown Signal Menu",2015,20000
"1535","ON N CANAL ST FROM W LAKE ST (200 N) TO W RANDOLPH ST (150 N) 5 LED w/PB 1.00 ","91,000.00",NA,"42","Street Light Arterial Menu",2015,91000
"1536","ON W ONTARIO ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (500 W) 400 Watt Changeout and Pole Painting 12.00 ","3,600.00",NA,"42","Street Light Pole Painting Menu",2015,3600
"1537","ON N JEFFERSON ST FROM W WAYMAN ST (320 N) TO W LAKE ST (200 N) 400 Watt Upgrades and Pole Painting 6.00 ","2,000.00",NA,"42","Street Light Pole Painting Menu",2015,2000
"1538","ON E OAK ST FROM N RUSH ST (30 E) TO N MICHIGAN AVE (150 E) Street Light Pole Painting 82.00 ","8,650.00",NA,"42","Street Light Pole Painting Menu",2015,8650
"1539","ON N JEFFERSON ST FROM W WAYMAN ST (320 N) TO W LAKE ST (200 N) 400 Watt Upgrades and Pole Painting 9.00 ","3,600.00",NA,"42","Street Light Upgrade Menu",2015,3600
"1540","ON W ONTARIO ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (500 W) 400 Watt Changeout and Pole Painting 12.00 ","4,800.00",NA,"42","Street Light Upgrade Menu",2015,4800
"1541","N JEFFERSON ST & W FULTON ST 400 Watt Upgrades and Pole Painting 1.00 ","2,350.00",NA,"42","Traffic Signal Pole Painting Menu",2015,2350
"1542","S LAKE SHORE DR SB & E MONROE DR 1.00 ","16,000.00",NA,"42","Miscellaneous CDOT Projects",2015,16000
"1543","ON N FREMONT ST FROM 2014 N TO W ARMITAGE AVE (2000 N) 1.00 ","8,798.00",NA,"43","Alley Apron Menu",2015,8798
"1544","ON W MONTANA ST FROM 1115 W TO N SEMINARY AVE (1100 W) 1.00 ","7,499.00",NA,"43","Alley Apron Menu",2015,7499
"1545","ON N BISSELL ST FROM 2015 N TO W ARMITAGE AVE (2000 N) 1.00 ","10,217.00",NA,"43","Alley Apron Menu",2015,10217
"1546","ON N HAMPDEN CT FROM 2758 N TO W WRIGHTWOOD AVE (2700 N) 1.00 ","11,802.00",NA,"43","Alley Apron Menu",2015,11802
"1547","ON N SHEFFIELD AVE FROM 2720 N TO W SCHUBERT AVE (2700 N) 1.00 ","10,565.00",NA,"43","Alley Apron Menu",2015,10565
"1548","ON N KENMORE AVE FROM 2248 N TO W WEBSTER AVE (2200 N) 1.00 ","9,722.00",NA,"43","Alley Apron Menu",2015,9722
"1549","ON W DICKENS AVE FROM 907 W TO N FREMONT ST (900 W) 1.00 ","7,279.00",NA,"43","Alley Apron Menu",2015,7279
"1550","ON N SEMINARY AVE FROM 2502 N TO W ALTGELD ST (2500 N) 1.00 ","7,570.00",NA,"43","Alley Apron Menu",2015,7570
"1551","W ARMITAGE AVE & N HOWE ST&W WILLOW ST & N ORCHARD ST 1.00 ","65,464.00",NA,"43","Alley Resurfacing Menu",2015,65464
"1552","W BELDEN AVE & N GENEVA TER&W KEMPER PL & N ORCHARD ST 1.00 ","36,034.00",NA,"43","Alley Resurfacing Menu",2015,36034
"1553","N BURLING ST & W SCHUBERT AVE&N HALSTED ST & W WRIGHTWOOD AVE 1.00 ","38,540.00",NA,"43","Alley Resurfacing Menu",2015,38540
"1554","N SEMINARY AVE & W DICKENS AVE&N KENMORE AVE & W ARMITAGE AVE 1.00 ","17,245.00",NA,"43","Alley Resurfacing Menu",2015,17245
"1555","N HOWE ST & W WILLOW ST&N LARRABEE ST & W ARMITAGE AVE 1.00 ","4,200.00",NA,"43","Alley Speed Hump Menu",2015,4200
"1556","N CLARK ST & W WISCONSIN ST&N LINCOLN PARK W & N CLARK ST 1.00 ","245,000.00",NA,"43","Concrete Alley Menu",2015,245000
"1557","N MAUD AVE & N SEMINARY AVE&W ARMITAGE AVE & N RACINE AVE 1.00 ","123,617.00",NA,"43","Concrete Alley Menu",2015,123617
"1558","N RACINE AVE & W LILL AVE 0.00 ","10,740.00",NA,"43","Curb & Gutter Menu",2015,10740
"1559","W ARLINGTON PL & N CLARK ST 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1560","W ST JAMES PL & N CLARK ST 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1561","W ARMITAGE AVE & N CLEVELAND AVE 1.00 ","600.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1562","W WEBSTER AVE & N SEDGWICK ST 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1563","N CLARK ST & W ARLINGTON PL 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1564","N CLARK ST & W SCHUBERT AVE 2.00 ","700.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,700
"1565","N CLARK ST & W DEMING PL 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1566","W DIVERSEY PKWY & N HAMPDEN CT 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1567","W DIVERSEY PKWY & N WILTON AVE 1.00 ","600.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1568","2232 N CLARK ST 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1569","N LAKEVIEW AVE & N CANNON DR 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1570","1800 N STOCKTON DR 1.00 ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1571","W MONTANA ST & N LINCOLN AVE ","350.00",NA,"43","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1572","E LA SALLE DR & N LAKE SHORE DR 1.00 ","900.00",NA,"43","Pavement Markings Menu",2015,900
"1573","N CLARK ST & W WISCONSIN ST 1.00 ","37,321.00",NA,"43","Pedestrian Refuge Island Menu",2015,37321
"1574","ON W WRIGHTWOOD AVE FROM N HALSTED ST (800 W) TO N DAYTON ST (830 W) 0.00 ","4,224.00",NA,"43","Sidewalk Menu",2015,4224
"1575","ON N LAKEVIEW AVE FROM W ARLINGTON PL (2470 N) TO W ROSLYN PL (2500 N) 0.00 ","10,430.00",NA,"43","Sidewalk Menu",2015,10430
"1576","N SHEFFIELD AVE & W ARMITAGE AVE 0.00 ","3,017.00",NA,"43","Sidewalk Menu",2015,3017
"1577","ON W BELDEN AVE FROM N RACINE AVE (1200 W) TO N MAGNOLIA AVE (1230 W) 0.00 ","45,019.00",NA,"43","Sidewalk Menu",2015,45019
"1578","ON N ORCHARD ST FROM W WRIGHTWOOD AVE (2600 N) TO W DRUMMOND PL (2650 0.00 ","58,318.00",NA,"43","Sidewalk Menu",2015,58318
"1579","ON N LARRABEE ST FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N) 0.00 ","14,602.00",NA,"43","Sidewalk Menu",2015,14602
"1580","ON N SHEFFIELD AVE FROM W WISCONSIN ST (1900 N) TO W ARMITAGE AVE (2000 N) 0.00 ","18,761.00",NA,"43","Sidewalk Menu",2015,18761
"1581","ON N COMMONWEALTH AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON PKWY 0.00 ","3,933.00",NA,"43","Sidewalk Menu",2015,3933
"1582","ON N ORCHARD ST FROM W FULLERTON AVE (2400 N) TO W ARLINGTON PL (2440 N) 0.00 ","11,182.00",NA,"43","Sidewalk Menu",2015,11182
"1583","2021 N STOCKTON DR Ped crossing - PM: JC 0.00 ","4,569.00",NA,"43","Sidewalk Menu",2015,4569
"1584","ON N CAMBRIDGE AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON PKWY (2400 0.00 ","19,916.00",NA,"43","Sidewalk Menu",2015,19916
"1585","ON W DICKENS AVE FROM N HALSTED ST (800 W) TO N DAYTON ST (830 W) 1.00 ","31,649.00",NA,"43","Street Resurfacing Menu",2015,31649
"1586","ON W WISCONSIN ST FROM N HUDSON AVE (430 W) TO N CLEVELAND AVE (500 W) 1.00 ","33,706.00",NA,"43","Street Resurfacing Menu",2015,33706
"1587","ON W WISCONSIN ST FROM N FREMONT ST (900 W) TO N BISSELL ST (930 W) 1.00 ","29,711.00",NA,"43","Street Resurfacing Menu",2015,29711
"1588","ON N ORCHARD ST FROM W FULLERTON AVE (2400 N) TO W ARLINGTON PL (2440 N) 1.00 ","1,850.00",NA,"43","Street Speed Hump Menu",2015,1850
"1589","900 W WILLOW ST install Floodlight 1.00 ","600.00",NA,"43","Floodlight Menu",2015,600
"1590","1630 N DAYTON ST install Floodlight 1.00 ","600.00",NA,"43","Floodlight Menu",2015,600
"1591","2600 N ORCHARD ST . Current W.O # : 11534301 - ","400.00",NA,"43","Street Light Upgrade Menu",2015,400
"1592","ON N BISSELL ST FROM N DAYTON ST (1640 N) TO W WILLOW ST (1800 N) install Alley Lights 9.00 ","3,800.00",NA,"43","Street Light Upgrade Menu",2015,3800
"1593","ON N BISSELL ST FROM W ARMITAGE AVE (2000 N) TO W WILLOW ST (1800 N) W O # : 11534302 10.00 ","3,500.00",NA,"43","Street Light Upgrade Menu",2015,3500
"1594","2461 N LINCOLN AVE . Current W.O # : 11534300 1.00 ","400.00",NA,"43","Street Light Upgrade Menu",2015,400
"1595","2734 N KENMORE AVE Install Alley Light 1.00 ","400.00",NA,"43","Street Light Upgrade Menu",2015,400
"1596","ON W WRIGHTWOOD AVE FROM N HALSTED ST (800 W) TO N SHEFFIELD AVE (1000 Res LED LTG w/piggybacks 2.00 ","193,000.00",NA,"43","Street Light Residential Staggered Menu",2015,193000
"1597","Design ","90,000.00",NA,"43","Street Light Residential Staggered Piggy Back Menu",2015,90000
"1598","2021 N BURLING ST OZ Park - Playground Surface Replacement ","78,500.00",NA,"43","Chicago Park District",2015,78500
"1599","ON W SCHOOL ST FROM 1315 W TO N LAKEWOOD AVE (1300 W) 1.00 ","9,946.00",NA,"44","Alley Apron Menu",2015,9946
"1600","ON W SCHOOL ST FROM 1316 W TO N LAKEWOOD AVE (1300 W) 1.00 ","9,562.00",NA,"44","Alley Apron Menu",2015,9562
"1601","ON W SCHOOL ST FROM 1342 W TO N LAKEWOOD AVE (1300 W) 1.00 ","9,557.00",NA,"44","Alley Apron Menu",2015,9557
"1602","ON N GREENVIEW AVE FROM 3614 N TO W ADDISON ST (3600 N) 1.00 ","13,903.00",NA,"44","Alley Apron Menu",2015,13903
"1603","814 W GEORGE ST 1.00 ","12,154.00",NA,"44","Alley Apron Menu",2015,12154
"1604","ON W HENDERSON ST FROM 1410 W TO N SOUTHPORT AVE (1400 W) 1.00 ","13,744.00",NA,"44","Alley Apron Menu",2015,13744
"1605","ON W BUCKINGHAM PL FROM 865 W TO N HALSTED ST (800 W) 1.00 ","8,149.00",NA,"44","Alley Apron Menu",2015,8149
"1606","1314 W HENDERSON ST 1.00 ","6,936.00",NA,"44","Alley Apron Menu",2015,6936
"1607","1169 W EDDY ST 1.00 ","6,653.00",NA,"44","Alley Apron Menu",2015,6653
"1608","ON W CORNELIA AVE FROM 1544 W TO N BOSWORTH AVE (1530 W) 1.00 ","8,177.00",NA,"44","Alley Apron Menu",2015,8177
"1609","893 W CORNELIA AVE 1.00 ","7,359.00",NA,"44","Alley Apron Menu",2015,7359
"1610","ON N SHEFFIELD AVE FROM 2835 N TO W DIVERSEY PKWY (2800 N) 1.00 ","9,591.00",NA,"44","Alley Apron Menu",2015,9591
"1611","ON W WELLINGTON AVE FROM 1142 W TO N CLIFTON AVE (1130 W) 1.00 ","8,262.00",NA,"44","Alley Apron Menu",2015,8262
"1612","N SHEFFIELD AVE & W BELMONT AVE&N WILTON AVE & W SCHOOL ST 1.00 ","16,848.00",NA,"44","Alley Resurfacing Menu",2015,16848
