"","program","description","costA","ward","year","cost","costB"
"1315","Street Light Residential Staggered Piggy Back Menu ","ON W WILCOX ST FROM S HAMLIN BLVD (3800 W) TO S SPRINGFIELD AVE (3900 W)","$142,000.00","28",2022,142000,NA
"1316","Street Resurfacing Menu ","ON S KENNETH AVE FROM W WEST END AVE (200 N) TO W MAYPOLE AVE (240 N)","$40,246.38","28",2022,40246.38,NA
"1317","Street Resurfacing Menu ","ON W ADAMS ST FROM S KILPATRICK AVE (4700 W) TO S CICERO AVE (4800 W)","$57,565.38","28",2022,57565.38,NA
"1318","Street Speed Hump Menu ","ON N KILBOURN AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N)","$2,350.00","28",2022,2350,NA
"1319","Street Speed Hump Menu ","ON N KILDARE AVE FROM W WASHINGTON BLVD (100 N) TO W WEST END AVE (200 N)","$2,350.00","28",2022,2350,NA
"1320","Street Speed Hump Menu ","ON W FIFTH AVE FROM S ST LOUIS AVE (3510 W) TO S CENTRAL PARK AVE (3600 W)","$4,700.00","28",2022,4700,NA
"1321","Street Speed Hump Menu ","ON W FILLMORE ST FROM S THROOP ST (1300 W) TO S LAFLIN ST (1500 W)","$9,400.00","28",2022,9400,NA
"1322","Street Speed Hump Menu ","ON W GLADYS AVE FROM 2600 W TO S WASHTENAW AVE (2700 W)","$4,700.00","28",2022,4700,NA
"1323","Street Speed Hump Menu ","ON W GLADYS AVE FROM S KOSTNER AVE (4400 W) TO S KILBOURN AVE (4500 W)","$4,700.00","28",2022,4700,NA
"1324","1 LPR/Existing Camera - N Harlem and W Belmont","N HARLEM AVE & W BELMONT AVE","$10,971.00","29",2022,10971,NA
"1325","1 LPR w/o Camera NW Corner N Harlem and W Belmont","W BELMONT AVE & N HARLEM AVE","$27,410.00","29",2022,27410,NA
"1326","Alley Apron Menu ","N NEVA AVE & W ROSCOE ST&W SCHOOL ST & N NOTTINGHAM AVE","$34,139.53","29",2022,34139.53,NA
"1327","Alley Resurfacing Menu ","$71,715.76","$71,715.76","29",2022,71715.76,NA
"1328","Alley Resurfacing Menu ","N AUSTIN BLVD & W DIVISION ST&W THOMAS ST & N MASON AVE","$26,736.87","29",2022,26736.87,NA
"1329","Alley Resurfacing Menu ","$36,002.28","$36,002.28","29",2022,36002.28,NA
"1330","Alley Resurfacing Menu ","N MASON AVE & W LE MOYNE ST&W HIRSCH ST & N MAYFIELD AVE; 1457 N MASON AVE","$37,952.15","29",2022,37952.15,NA
"1331","Alley Resurfacing Menu ","$44,151.67","$44,151.67","29",2022,44151.67,NA
"1332","Alley Resurfacing Menu ","$42,667.66","$42,667.66","29",2022,42667.66,NA
"1333","Alley Resurfacing Menu ","N NEW ENGLAND AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NEWCASTLE AVE","$37,054.39","29",2022,37054.39,NA
"1334","Alley Resurfacing Menu ","N NEWLAND AVE & W CORTLAND ST&W BLOOMINGDALE AVE & N NEW ENGLAND AVE","$39,881.52","29",2022,39881.52,NA
"1335","Alley Resurfacing Menu ","N WALLER AVE & W HIRSCH ST&W POTOMAC AVE & N PARKSIDE AVE","$33,059.18","29",2022,33059.18,NA
"1336","Alley Resurfacing Menu ","N WALLER AVE & W LE MOYNE ST&W NORTH AVE & N MASSASOIT AVE","$34,793.23","29",2022,34793.23,NA
"1337","Alley Resurfacing Menu ","$41,663.18","$41,663.18","29",2022,41663.18,NA
"1338","Alley Resurfacing Menu ","W GLADYS AVE & S LOTUS AVE&S CENTRAL AVE & W JACKSON BLVD; 5548 W GLADYS AVE","$38,367.96","29",2022,38367.96,NA
"1339","Alley Resurfacing Menu ","W SUPERIOR ST & N AUSTIN BLVD&W CHICAGO AVE & N MAYFIELD AVE","$41,570.12","29",2022,41570.12,NA
"1340","Alley Speed Hump Menu ","$2,800.00","$2,800.00","29",2022,2800,NA
"1341","Collector Street - Miscellaneous Concrete ","ON S LOCKWOOD AVE FROM W WASHINGTON BLVD (100 N) TO W FLOURNOY ST (700 S)","$5,194.20","29",2022,5194.2,NA
"1342","Community Garden - Harambee Garden - 500 N Waller Ave","500 N WALLER AVE","$16,700.00","29",2022,16700,NA
"1343","Curb & Gutter Menu ","119 S MAYFIELD AVE","$10,348.62","29",2022,10348.62,NA
"1344","Curb & Gutter Menu ","1700 N NORDICA AVE","$8,742.19","29",2022,8742.19,NA
"1345","Miscellaneous CDOT Projects ","5235 W ADAMS ST","$150.00","29",2022,150,NA
"1346","Miscellaneous CDOT Projects ","$750.00","$750.00","29",2022,750,NA
"1347","PTZ Camera - N Harlem and W Belmont","N HARLEM AVE & W BELMONT AVE","$24,776.00","29",2022,24776,NA
"1348","Sayre Language Academy Mural w/ DCASE","1850 N NEWLAND AVE","$25,000.00","29",2022,25000,NA
"1349","Sidewalk Menu ","1256 N WALLER AVE","$24,323.39","29",2022,24323.39,NA
"1350","Sidewalk Menu ","1920 N NATOMA AVE","$6,733.31","29",2022,6733.31,NA
"1351","Sidewalk Menu ","2438 N NEVA AVE","$12,916.40","29",2022,12916.4,NA
"1352","Sidewalk Menu ","3030 N NEVA AVE","$12,126.87","29",2022,12126.87,NA
"1353","Sidewalk Menu ","3037 N OCONTO AVE","$3,541.31","29",2022,3541.31,NA
"1354","Sidewalk Menu ","5934 W OHIO ST","$6,574.84","29",2022,6574.84,NA
"1355","Sidewalk Menu ","900 S MENARD AVE","$36,142.89","29",2022,36142.89,NA
"1356","Sidewalk Menu ","N NEVA AVE & W DICKENS AVE; 2056 N NEVA AVE","$25,232.67","29",2022,25232.67,NA
"1357","Sidewalk Menu ","N NEWLAND AVE & W PALMER ST; 6928 W PALMER ST","$35,750.13","29",2022,35750.13,NA
"1358","Speed Indicator Signs ","W HARRISON ST & S LEAMINGTON AVE","$11,000.00","29",2022,11000,NA
"1359","Street Cul-de-Sac Menu ","ON N MASON AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N)","$6,662.37","29",2022,6662.37,NA
"1360","Street Light Pole for High Definition Camera Menu ","1300-1400 N MAYFIELD AVE; N MAYFIELD AVE & W HIRSCH ST","$6,000.00","29",2022,6000,NA
"1361","Street Light Upgrade Menu ","21 S MASON AVE","$340.23","29",2022,340.23,NA
"1362","Street Light Upgrade Menu ","22-28 S MAYFIELD AVE","$500.00","29",2022,500,NA
"1363","Street Resurfacing Menu ","ON N MENARD AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N)","$47,813.21","29",2022,47813.21,NA
"1364","Street Resurfacing Menu ","ON N MONITOR AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N)","$53,384.22","29",2022,53384.22,NA
"1365","Street Resurfacing Menu ","ON N NAGLE AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$50,614.55","29",2022,50614.55,NA
"1366","Street Resurfacing Menu ","ON N NATCHEZ AVE FROM W WABANSIA AVE (1700 N) TO W NORTH AVE (1600 N)","$52,039.63","29",2022,52039.63,NA
"1367","Street Resurfacing Menu ","ON N NEWCASTLE AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N)","$49,254.67","29",2022,49254.67,NA
"1368","Street Resurfacing Menu ","$55,604.46","$55,604.46","29",2022,55604.46,NA
"1369","Street Resurfacing Menu ","ON N NORDICA AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N)","$53,399.58","29",2022,53399.58,NA
"1370","Street Resurfacing Menu ","$2,681.74","$2,681.74","29",2022,2681.74,NA
"1371","Street Resurfacing Menu ","$61,011.59","$61,011.59","29",2022,61011.59,NA
"1372","Street Resurfacing Menu ","ON N WALLER AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N)","$44,567.82","29",2022,44567.82,NA
"1373","Street Resurfacing Menu ","ON W RACE AVE FROM N WALLER AVE (5700 W) TO N MAYFIELD AVE (5900 W)","$119,233.84","29",2022,119233.84,NA
"1374","Street Speed Hump Menu ","100 S MASON AVE; ON S MASON AVE FROM W MADISON ST (0 S) TO W ADAMS BLVD (200 S)","$7,050.00","29",2022,7050,NA
"1375","Street Speed Hump Menu ","1340 N WALLER AVE","$2,350.00","29",2022,2350,NA
"1376","Street Speed Hump Menu ","4850 W VAN BUREN ST","$2,350.00","29",2022,2350,NA
"1377","Street Speed Hump Menu ","846 N MENARD AVE; ON N MENARD AVE FROM W RICE ST (830 N) TO W IOWA ST (900 N)","$2,350.00","29",2022,2350,NA
"1378","Street Speed Hump Menu ","$4,700.00","$4,700.00","29",2022,4700,NA
"1379","Street Speed Hump Menu ","ON N WALLER AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N)","$4,700.00","29",2022,4700,NA
"1380","Street Speed Hump Menu ","ON W ARMITAGE AVE FROM N HARLEM AVE (7199 W) TO N NEVA AVE (7147 W)","$2,350.00","29",2022,2350,NA
"1381","Viaduct Improvement Menu ","ON N CENTRAL AVE FROM W LAKE ST (400 N) TO W CORCORAN PL (348 N)","$4,102.76","29",2022,4102.76,NA
"1382","Alley Apron Menu ","2745 N MOBILE AVE","$9,378.29","30",2022,9378.29,NA
"1383","Alley Apron Menu ","2814 N HAMLIN AVE","$10,483.00","30",2022,10483,NA
"1384","Alley Apron Menu ","2826 N HARDING AVE","$11,994.19","30",2022,11994.19,NA
"1385","Alley Apron Menu ","6117 W GEORGE ST","$20,428.29","30",2022,20428.29,NA
"1386","Alley Apron Menu ","6156 W BELMONT AVE","$10,185.30","30",2022,10185.3,NA
"1387","Alley Resurfacing Menu ","2841 N MENARD AVE; N MENARD AVE & W GEORGE ST&W DIVERSEY AVE & N MANGO AVE","$54,937.46","30",2022,54937.46,NA
"1388","Alley Resurfacing Menu ","$48,865.16","$48,865.16","30",2022,48865.16,NA
"1389","Alley Resurfacing Menu ","$41,281.52","$41,281.52","30",2022,41281.52,NA
"1390","Alley Resurfacing Menu ","$40,167.91","$40,167.91","30",2022,40167.91,NA
"1391","Alley Resurfacing Menu ","3429 N TRIPP AVE; N TRIPP AVE & W ROSCOE ST&N MILWAUKEE AVE & N KEELER AVE","$46,367.62","30",2022,46367.62,NA
"1392","Alley Resurfacing Menu ","$26,264.17","$26,264.17","30",2022,26264.17,NA
"1393","Alley Resurfacing Menu ","5415 W SCHOOL ST; W SCHOOL ST & N LONG AVE&N LINDER AVE & W MELROSE ST","$40,758.78","30",2022,40758.78,NA
"1394","Alley Resurfacing Menu ","$41,281.52","$41,281.52","30",2022,41281.52,NA
"1395","Alley Resurfacing Menu ","$55,814.72","$55,814.72","30",2022,55814.72,NA
"1396","Alley Resurfacing Menu ","$21,330.41","$21,330.41","30",2022,21330.41,NA
"1397","Alley Resurfacing Menu ","$52,778.38","$52,778.38","30",2022,52778.38,NA
"1398","Alley Resurfacing Menu ","$24,284.76","$24,284.76","30",2022,24284.76,NA
"1399","Alley Resurfacing Menu ","$13,974.08","$13,974.08","30",2022,13974.08,NA
"1400","Alley Resurfacing Menu ","W ADDISON ST & N KARLOV AVE&N PULASKI RD & W EDDY ST","$36,731.82","30",2022,36731.82,NA
"1401","Curb & Gutter Menu ","3528 N KILPATRICK AVE","$15,810.47","30",2022,15810.47,NA
"1402","Curb & Gutter Menu ","W MELROSE ST; 5323 W MELROSE ST; 5328 W MELROSE ST; 5318 W MELROSE ST; 5340 W","$20,639.38","30",2022,20639.38,NA
"1403","Curb & Gutter Menu ","$20,715.84","$20,715.84","30",2022,20715.84,NA
"1404","Curb & Gutter Menu ","5932 W SCHOOL ST","$3,311.08","30",2022,3311.08,NA
"1405","Curb & Gutter Menu ","6010 W SCHOOL ST","$6,420.62","30",2022,6420.62,NA
"1406","Curb & Gutter Menu ","6058 W WELLINGTON AVE","$15,168.13","30",2022,15168.13,NA
"1407","Curb & Gutter Menu ","6100 W WELLINGTON AVE","$12,453.25","30",2022,12453.25,NA
"1408","Curb & Gutter Menu ","ON N PARKSIDE AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE (2600 N)","$29,993.00","30",2022,29993,NA
"1409","Sidewalk Menu ","2422-2424 N MARMORA AVE","$5,877.11","30",2022,5877.11,NA
"1410","Sidewalk Menu ","2504-2506 N MANGO AVE; 2519 N MANGO AVE","$11,541.11","30",2022,11541.11,NA
"1411","Sidewalk Menu ","2555 N MCVICKER AVE","$7,921.10","30",2022,7921.1,NA
"1412","Sidewalk Menu ","2604 N MANGO AVE; 2629 N MANGO AVE; 2635 N MANGO AVE","$13,415.89","30",2022,13415.89,NA
"1413","Sidewalk Menu ","2619 N MONITOR AVE","$6,363.27","30",2022,6363.27,NA
"1414","Sidewalk Menu ","2720 N AUSTIN AVE","$4,666.90","30",2022,4666.9,NA
"1415","Sidewalk Menu ","2900 N MELVINA AVE","$5,051.34","30",2022,5051.34,NA
"1416","Sidewalk Menu ","2906-2910 N MOODY AVE","$8,778.85","30",2022,8778.85,NA
"1417","Sidewalk Menu ","2918 N MANGO AVE","$3,963.38","30",2022,3963.38,NA
"1418","Sidewalk Menu ","3000 N MAJOR AVE","$9,905.16","30",2022,9905.16,NA
"1419","Sidewalk Menu ","$32,726.30","$32,726.30","30",2022,32726.3,NA
"1420","Sidewalk Menu ","3202 N MEADE AVE","$24,384.44","30",2022,24384.44,NA
"1421","Sidewalk Menu ","3254 N KENNETH AVE","$5,575.50","30",2022,5575.5,NA
"1422","Sidewalk Menu ","3346 N SPRINGFIELD AVE","$9,115.26","30",2022,9115.26,NA
"1423","Sidewalk Menu ","$16,817.83","$16,817.83","30",2022,16817.83,NA
"1424","Sidewalk Menu ","3506 N KILDARE AVE","$2,045.18","30",2022,2045.18,NA
"1425","Sidewalk Menu ","4727 W BERENICE AVE","$8,365.02","30",2022,8365.02,NA
"1426","Sidewalk Menu ","4829 W WAVELAND AVE; 4834 W WAVELAND AVE","$7,979.87","30",2022,7979.87,NA
"1427","Sidewalk Menu ","5908 W DIVERSEY AVE","$2,995.55","30",2022,2995.55,NA
"1428","Sidewalk Menu ","ON N MOODY AVE FROM W DIVERSEY AVE (2800 N) TO W GEORGE ST (2900 N)","$47,511.52","30",2022,47511.52,NA
"1429","Street Light Residential Staggered Piggy Back Menu ","ON N MCVICKER AVE FROM W DIVERSEY AVE (2800 N) TO W WELLINGTON AVE (3000 N)","$227,861.48","30",2022,227861.48,NA
"1430","Street Resurfacing Menu ","ON N MASON AVE FROM W DIVERSEY AVE (2800 N) TO W WELLINGTON AVE (3000 N)","$113,652.43","30",2022,113652.43,NA
"1431","Street Resurfacing Menu ","ON W FLETCHER ST FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W)","$58,491.65","30",2022,58491.65,NA
"1432","Street Resurfacing Menu ","ON W SCHOOL ST FROM N MARMORA AVE (5900 W) TO N AUSTIN AVE (6000 W)","$40,796.25","30",2022,40796.25,NA
"1433","Street Resurfacing Menu ","ON W WRIGHTWOOD AVE FROM N MONITOR AVE (5830 W) TO N AUSTIN AVE (6000 W)","$68,878.45","30",2022,68878.45,NA
"1434","Street Speed Hump Menu ","ON N KOLMAR AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N)","$4,700.00","30",2022,4700,NA
"1435","Street Speed Hump Menu ","ON N MEADE AVE FROM W NEWPORT AVE (3430 N) TO W CORNELIA AVE (3500 N)","$2,350.00","30",2022,2350,NA
"1436","Street Speed Hump Menu ","ON N MENARD AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AVE (3000 N)","$4,700.00","30",2022,4700,NA
"1437","Street Speed Hump Menu ","ON N MONITOR AVE FROM W WRIGHTWOOD AVE (2600 N) TO W SCHUBERT AVE (2700 N)","$4,700.00","30",2022,4700,NA
"1438","Street Speed Hump Menu ","ON N SPRINGFIELD AVE FROM W CORNELIA AVE (3500 N) TO W EDDY ST (3530 N)","$2,350.00","30",2022,2350,NA
"1439","Street Speed Hump Menu ","ON W CORNELIA AVE FROM N SPRINGFIELD AVE (3900 W) TO N HARDING AVE (3930 W)","$2,350.00","30",2022,2350,NA
"1440","Street Speed Hump Menu ","ON W PATTERSON AVE FROM N KILPATRICK AVE (4700 W) TO N CICERO AVE (4800 W)","$2,350.00","30",2022,2350,NA
"1441","Alley Apron Menu ","ON N KENTON AVE FROM W SCHUBERT AVE (2700 N) TO W PARKER AVE (2740 N)","$12,964.65","31",2022,12964.65,NA
"1442","Alley Resurfacing Menu ","$47,565.25","$47,565.25","31",2022,47565.25,NA
"1443","Alley Resurfacing Menu ","N LOTUS AVE & W WELLINGTON AVE&W BARRY AVE & N LINDER AVE; 3001 N LINDER AVE","$41,340.61","31",2022,41340.61,NA
"1444","Alley Resurfacing Menu ","N TRIPP AVE & W BELDEN AVE&W FULLERTON AVE & N KILDARE AVE; 2300 N TRIPP AVE","$54,030.66","31",2022,54030.66,NA
"1445","Alley Resurfacing Menu ","W ALTGELD ST & N KOSTNER AVE&N KILBOURN AVE & W DEMING PL","$39,754.31","31",2022,39754.31,NA
"1446","Alley Resurfacing Menu ","W OAKDALE AVE & N LOCKWOOD AVE&N LONG AVE & W WELLINGTON AVE","$46,872.09","31",2022,46872.09,NA
"1447","Alley Resurfacing Menu ","W WRIGHTWOOD AVE & N LOCKWOOD AVE&N LONG AVE & W DRUMMOND PL","$40,965.59","31",2022,40965.59,NA
"1448","Alley Speed Hump Menu ","$1,400.00","$1,400.00","31",2022,1400,NA
"1449","Arterial Street Bump Outs Menu ","N LARAMIE AVE & W CORNELIA AVE","$80,708.23","31",2022,80708.23,NA
"1450","Floodlight Menu ","2300 N LOCKWOOD AVE; 2314 N LOCKWOOD AVE","$1,900.00","31",2022,1900,NA
"1451","Miscellaneous CDOT Projects ","2931 N LARAMIE AVE","$660.00","31",2022,660,NA
"1452","Sidewalk Menu ","2936 N KEATING AVE; 2938 N KEATING AVE","$11,176.02","31",2022,11176.02,NA
"1453","Sidewalk Menu ","2947 N KEATING AVE","$5,988.03","31",2022,5988.03,NA
"1454","Sidewalk Menu ","$22,089.39","$22,089.39","31",2022,22089.39,NA
"1455","Sidewalk Menu ","4819 W HENDERSON ST","$6,099.18","31",2022,6099.18,NA
"1456","Sidewalk Menu ","5000 W DRUMMOND PL; W DRUMMOND PL & N LAVERGNE AVE","$11,909.50","31",2022,11909.5,NA
"1457","Sidewalk Menu ","5009 W GEORGE ST","$1,711.00","31",2022,1711,NA
"1458","Sidewalk Menu ","5055 W GEORGE ST","$1,415.06","31",2022,1415.06,NA
"1459","Sidewalk Menu ","5300 W DRUMMOND PL; N LOCKWOOD AVE & W DRUMMOND PL","$17,506.48","31",2022,17506.48,NA
"1460","Sidewalk Menu ","5301 W SCHUBERT AVE","$10,454.34","31",2022,10454.34,NA
"1461","Sidewalk Menu ","5301 W WRIGHTWOOD AVE; N LOCKWOOD AVE & W WRIGHTWOOD AVE","$17,889.97","31",2022,17889.97,NA
"1462","Sidewalk Menu ","$7,442.80","$7,442.80","31",2022,7442.8,NA
"1463","Sidewalk Menu ","ON W DEMING PL FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W)","$77,928.62","31",2022,77928.62,NA
"1464","Sidewalk Menu ","W WRIGHTWOOD AVE & N TRIPP AVE","$34,883.52","31",2022,34883.52,NA
"1465","Speed Indicator Signs ","3450 N LARAMIE AVE; 3451 N LARAMIE AVE; N LARAMIE AVE & W CORNELIA AVE","$18,578.41","31",2022,18578.41,NA
"1466","Street Light Upgrade Menu ","2414 N LOTUS AVE; 2434 N LOTUS AVE; 2458 N LOTUS AVE","$1,500.00","31",2022,1500,NA
"1467","Street Light Upgrade Menu ","2431 N LOTUS AVE; 2457 N LOTUS AVE; 2415 N LOTUS AVE","$1,500.00","31",2022,1500,NA
"1468","Street Light Upgrade Menu ","2815 N LONG AVE; 2821 N LONG AVE; 2825 N LONG AVE; 2845 N LONG AVE","$2,000.00","31",2022,2000,NA
"1469","Street Light Upgrade Menu ","2911 N LONG AVE; 2923-2925 N LONG AVE; 2959 N LONG AVE","$1,500.00","31",2022,1500,NA
"1470","Street Light Upgrade Menu ","3023 N KEATING AVE","$500.00","31",2022,500,NA
"1471","Street Light Upgrade Menu ","4947 W BARRY AVE; 4923 W BARRY AVE","$1,000.00","31",2022,1000,NA
"1472","Street Light Upgrade Menu ","5336 W DIVERSEY AVE","$500.00","31",2022,500,NA
"1473","Street Light Upgrade Menu ","$2,500.00","$2,500.00","31",2022,2500,NA
"1474","Street Light Upgrade Menu ","5434 W FULLERTON AVE","$500.00","31",2022,500,NA
"1475","Street Light Upgrade Menu ","$2,000.00","$2,000.00","31",2022,2000,NA
"1476","Street Light Upgrade Menu ","5519 W SCHUBERT AVE; 5537 W SCHUBERT AVE","$1,000.00","31",2022,1000,NA
"1477","Street Resurfacing Menu ","4552 W GEORGE ST","$49,705.08","31",2022,49705.08,NA
"1478","Street Resurfacing Menu ","$56,116.95","$56,116.95","31",2022,56116.95,NA
"1479","Street Resurfacing Menu ","ON N KARLOV AVE FROM W NELSON ST (3030 N) TO W BELMONT AVE (3200 N)","$72,676.35","31",2022,72676.35,NA
"1480","Street Resurfacing Menu ","ON N KENOSHA AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AVE (3000 N)","$61,197.37","31",2022,61197.37,NA
"1481","Street Resurfacing Menu ","ON N LAVERGNE AVE FROM W EDDY ST (3530 N) TO W ADDISON ST (3600 N)","$19,439.08","31",2022,19439.08,NA
"1482","Street Resurfacing Menu ","ON N LAVERGNE AVE FROM W WELLINGTON AVE (3000 N) TO W NELSON ST (3030 N)","$24,199.15","31",2022,24199.15,NA
"1483","Street Resurfacing Menu ","ON N LOCKWOOD AVE FROM W SCHUBERT AVE (2700 N) TO W PARKER AVE (2730 N)","$28,894.42","31",2022,28894.42,NA
"1484","Street Resurfacing Menu ","ON W BARRY AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$30,743.90","31",2022,30743.9,NA
"1485","Street Resurfacing Menu ","ON W BARRY AVE FROM N KILBOURN AVE (4500 W) TO N KOLMAR AVE (4540 W)","$25,164.24","31",2022,25164.24,NA
"1486","Street Resurfacing Menu ","ON W BARRY AVE FROM N PULASKI RD (4000 W) TO N TRIPP AVE (4200 W)","$123,369.92","31",2022,123369.92,NA
"1487","Street Resurfacing Menu ","ON W FLETCHER ST FROM N KARLOV AVE (4100 W) TO N TRIPP AVE (4200 W)","$75,448.49","31",2022,75448.49,NA
"1488","Street Resurfacing Menu ","ON W NELSON ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$56,484.04","31",2022,56484.04,NA
"1489","Street Resurfacing Menu ","ON W PARKER AVE FROM N LAMON AVE (4900 W) TO N LAVERGNE AVE (5000 W)","$57,083.42","31",2022,57083.42,NA
"1490","Street Resurfacing Menu ","ON W SCHUBERT AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$49,880.22","31",2022,49880.22,NA
"1491","Street Resurfacing Menu ","ON W SCHUBERT AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W)","$59,161.82","31",2022,59161.82,NA
"1492","Street Resurfacing Menu ","ON W WELLINGTON AVE FROM N KARLOV AVE (4100 W) TO N KEARSARGE AVE (4200 W)","$63,901.83","31",2022,63901.83,NA
"1493","Street Speed Hump Menu ","ON W ROSCOE ST FROM N LAMON AVE (4900 W) TO N LOCKWOOD AVE (5300 W)","$18,800.00","31",2022,18800,NA
"1494","ADA - Alley Resurfacing Menu ","W FLETCHER ST & N SOUTHPORT AVE&N GREENVIEW AVE & W BARRY AVE","$14,490.00","32",2022,14490,NA
"1495","Alley Apron Menu ","1612 W WABANSIA AVE","$20,230.51","32",2022,20230.51,NA
"1496","Alley Apron Menu ","1709 N PAULINA ST","$12,958.47","32",2022,12958.47,NA
"1497","Alley Apron Menu ","1945 W SCHOOL ST","$16,895.61","32",2022,16895.61,NA
"1498","Alley Resurfacing Menu ","N ASHLAND AVE & W ALTGELD ST&W WRIGHTWOOD AVE & N MARSHFIELD AVE","$47,412.91","32",2022,47412.91,NA
"1499","Alley Resurfacing Menu ","N DAMEN AVE & W DICKENS AVE&W CHARLESTON ST & N HOYNE AVE","$13,240.42","32",2022,13240.42,NA
"1500","Alley Resurfacing Menu ","N SEELEY AVE & N AVONDALE AVE&W WEBSTER AVE & N HOYNE AVE","$46,515.15","32",2022,46515.15,NA
"1501","Alley Resurfacing Menu ","N SOUTHPORT AVE & W BELMONT AVE&W FLETCHER ST & N GREENVIEW AVE","$48,435.48","32",2022,48435.48,NA
"1502","Alley Resurfacing Menu ","W BARRY AVE & N WOLCOTT AVE&N DAMEN AVE & W NELSON ST","$35,659.00","32",2022,35659,NA
"1503","Alley Resurfacing Menu ","W BLOOMINGDALE AVE & N HERMITAGE AVE&N WOOD ST & W WABANSIA AVE","$72,490.73","32",2022,72490.73,NA
"1504","Alley Resurfacing Menu ","W BLOOMINGDALE AVE & N WINCHESTER AVE&N DAMEN AVE & W WABANSIA AVE","$81,751.72","32",2022,81751.72,NA
"1505","Alley Resurfacing Menu ","W CORNELIA AVE & N HAMILTON AVE&N LEAVITT ST & W ROSCOE ST","$52,169.42","32",2022,52169.42,NA
"1506","Alley Resurfacing Menu ","W DIVERSEY PKWY & N GREENVIEW AVE&N BOSWORTH AVE & W WRIGHTWOOD AVE","$61,198.27","32",2022,61198.27,NA
"1507","Alley Resurfacing Menu ","W DIVERSEY PKWY & N SOUTHPORT AVE&W SCHUBERT AVE & N WAYNE AVE","$19,853.23","32",2022,19853.23,NA
"1508","Alley Resurfacing Menu ","W FLETCHER ST & N SOUTHPORT AVE&N GREENVIEW AVE & W BARRY AVE","$49,912.66","32",2022,49912.66,NA
"1509","Alley Resurfacing Menu ","W NELSON ST & N LAKEWOOD AVE&N SOUTHPORT AVE & W WELLINGTON AVE","$31,995.61","32",2022,31995.61,NA
"1510","Alley Resurfacing Menu ","W OAKDALE AVE & N WOLCOTT AVE&N DAMEN AVE & W GEORGE ST","$59,048.44","32",2022,59048.44,NA
"1511","Alley Resurfacing Menu ","W WABANSIA AVE & N HERMITAGE AVE&N WOOD ST & W NORTH AVE","$5,042.89","32",2022,5042.89,NA
"1512","Arterial Street Bump Outs Menu ","N DAMEN AVE & W CHURCHILL ST","$30,774.27","32",2022,30774.27,NA
"1513","Arterial Street Bump Outs Menu ","N WILMOT AVE & W CORTLAND ST","$100,000.00","32",2022,100000,NA
"1514","Curb & Gutter Menu ","1938 N WINCHESTER AVE","$46,635.09","32",2022,46635.09,NA
"1515","Curb & Gutter Menu ","1942 N WOOD ST","$32,169.81","32",2022,32169.81,NA
"1516","Curb & Gutter Menu ","3047 N CLYBOURN AVE","$72,971.03","32",2022,72971.03,NA
"1517","Ehrler Park Improvements","2230 W CORTLAND ST","$150,000.00","32",2022,150000,NA
"1518","In-Road State Law Stop For Pedestrians Signs","W SCHUBERT AVE & N SACRAMENTO AVE","$600.00","32",2022,600,NA
"1519","Pavement Markings Menu ","N DAMEN AVE & W GEORGE ST","$594.72","32",2022,594.72,NA
"1520","Pavement Markings Menu ","N OAKLEY AVE & N WILMOT AVE","$1,000.00","32",2022,1000,NA
"1521","Sidewalk Menu ","2114 W CHARLESTON ST","$3,756.53","32",2022,3756.53,NA
"1522","Street Bump Outs Menu ","N WILMOT AVE & N OAKLEY AVE","$12,331.20","32",2022,12331.2,NA
"1523","Street Bump Outs Menu ","ON W OAKDALE AVE FROM N SOUTHPORT AVE (1400 W) TO N GREENVIEW AVE (1500 W)","$17,531.05","32",2022,17531.05,NA
"1524","Street Bump Outs Menu ","W BARRY AVE & N HONORE ST","$8,260.00","32",2022,8260,NA
"1525","Street Light Residential Staggered Piggy Back Menu ","$50,000.00","$50,000.00","32",2022,50000,NA
"1526","Street Resurfacing Menu ","$68,140.38","$68,140.38","32",2022,68140.38,NA
