"","year","ward","cost","category","program","description"
"11363",2017,22,42291.75,"Streets & Transportation","Alley Resurfacing Menu ","2810 S KOMENSKY AVE"
"11364",2017,22,42991.75,"Streets & Transportation","Alley Resurfacing Menu ","2736 S PULASKI RD"
"11365",2017,22,34741.08,"Streets & Transportation","Alley Resurfacing Menu ","3001 S HARDING AVE"
"11366",2017,22,41986.08,"Streets & Transportation","Alley Resurfacing Menu ","2801 S HAMLIN AVE"
"11367",2017,22,34944.86,"Streets & Transportation","Alley Resurfacing Menu ","2700 S CENTRAL PARK AVE"
"11368",2017,22,50836.3,"Streets & Transportation","Alley Resurfacing Menu ","S RIDGEWAY AVE & W 23RD ST:S HAMLIN AVE & W CERMAK RD"
"11369",2017,22,39195.96,"Streets & Transportation","Alley Resurfacing Menu ","S AVERS AVE & W CERMAK RD&S SPRINGFIELD AVE & W 24TH ST"
"11370",2017,22,42125.69,"Streets & Transportation","Alley Resurfacing Menu ","S KARLOV AVE & W 24TH ST&S PULASKI RD & W 24TH PL"
"11371",2017,22,34041.08,"Streets & Transportation","Alley Resurfacing Menu ","S MILLARD AVE & W 25TH ST&S CENTRAL PARK AVE & W 26TH ST"
"11372",2017,22,11715.64,"Streets & Transportation","Alley Resurfacing Menu (2018)","S KILDARE AVE & W 28TH ST&S KOLIN AVE & W 30TH ST"
"11373",2017,22,700,"Streets & Transportation","Alley Speed Hump Menu ","27TH ST"
"11374",2017,22,15101.87,"Streets & Transportation","Bollard Menu ","3024 S LAWNDALE AVE"
"11375",2017,22,2000,"Streets & Transportation","Bollard Menu ","3024 S LAWNDALE AVE"
"11376",2017,22,900,"Lighting","Floodlight Menu ","2303 S KILDARE AVE"
"11377",2017,22,634,"Streets & Transportation","Miscellaneous CDOT Projects ","S)"
"11378",2017,22,10000,"Beautification","50/50 Neighborhood Arts Program","$10,000.00"
"11379",2017,22,2678.3,"Streets & Transportation","Sidewalk Menu ","3656 W 31ST ST"
"11380",2017,22,4670.22,"Streets & Transportation","Sidewalk Menu ","3100 S LAWNDALE AVE"
"11381",2017,22,3202.99,"Streets & Transportation","Sidewalk Menu ","2807 S KENNETH AVE"
"11382",2017,22,7673.37,"Streets & Transportation","Sidewalk Menu ","2255 S AVERS AVE"
"11383",2017,22,46160.54,"Streets & Transportation","Street Resurfacing Menu (1-5) ","ON S LAMON AVE FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S)"
"11384",2017,22,102183.45,"Streets & Transportation","Street Resurfacing Menu (1-5) ","W)"
"11385",2017,22,64921.04,"Streets & Transportation","Street Resurfacing Menu ","ON S LA CROSSE AVE FROM W 45TH ST (4500 S) TO W 46TH ST (4600 S)"
"11386",2017,22,58190.32,"Streets & Transportation","Street Resurfacing Menu ","ON S HOMAN AVE FROM W 28TH ST (2800 S) TO W 30TH ST (3000 S)"
"11387",2017,22,51105.57,"Streets & Transportation","Street Resurfacing Menu ","On S LAMON AVE FROM W 45TH ST (4499 S) TO W 46TH ST (4600 S)"
"11388",2017,22,125000,"Parks & Recreation","Vittum Park - Skate Park","5010 W 50TH ST"
"11389",2017,23,11627.92,"Streets & Transportation","Alley Apron Menu ","5454 S RUTHERFORD AVE"
"11390",2017,23,12339.54,"Streets & Transportation","Alley Apron Menu (2018)","6352 S NARRAGANSETT AVE:6358 S NARRAGANSETT AVE"
"11391",2017,23,12230.29,"Streets & Transportation","Alley Apron Menu (2018)","5159 S NEWCASTLE AVE"
"11392",2017,23,17125.2,"Streets & Transportation","Alley Apron Menu (2018)","3652 W 62ND PL"
"11393",2017,23,14797.11,"Streets & Transportation","Alley Apron Menu (2018)","5735 W 55TH ST"
"11394",2017,23,19499,"Streets & Transportation","Alley Apron Menu (2018)","5300 S MAYFIELD AVE"
"11395",2017,23,18177.38,"Streets & Transportation","Alley Apron Menu (2018)","5159 S KOLMAR AVE"
"11396",2017,23,14548.43,"Streets & Transportation","Alley Apron Menu (2018)","5711 W 58TH ST"
"11397",2017,23,34296.8,"Streets & Transportation","Alley Resurfacing Menu ","W 61ST PL & S ST LOUIS AVE&W 61ST ST & S HOMAN AVE"
"11398",2017,23,1014.86,"Streets & Transportation","Bollard Menu ","3604 W 62ND ST"
"11399",2017,23,1688.96,"Streets & Transportation","Bollard Menu ","5446 S NEW ENGLAND AVE"
"11400",2017,23,638.98,"Streets & Transportation","Bollard Menu ","5700 S CENTRAL PARK AVE"
"11401",2017,23,1594.64,"Streets & Transportation","Bollard Menu (2018)","5447 S NEWLAND AVE"
"11402",2017,23,95946.15,"Streets & Transportation","Concrete Alley Menu ","ST:5643 S NEWLAND AVE"
"11403",2017,23,910.26,"Streets & Transportation","Curb & Gutter Menu ","S):5758 S MONITOR AVE"
"11404",2017,23,3277.38,"Streets & Transportation","Curb & Gutter Menu ","5119 S NEWLAND AVE"
"11405",2017,23,4442.55,"Streets & Transportation","Curb & Gutter Menu ","5342-5344 S NEWLAND AVE"
"11406",2017,23,2337.27,"Streets & Transportation","Curb & Gutter Menu ","5459 S OAK PARK AVE"
"11407",2017,23,4882,"Streets & Transportation","Curb & Gutter Menu ","6940 W 63RD PL"
"11408",2017,23,2606.33,"Streets & Transportation","Curb & Gutter Menu ","7033 W 64TH ST"
"11409",2017,23,4281.06,"Streets & Transportation","Curb & Gutter Menu ","5659 S RUTHERFORD AVE"
"11410",2017,23,6857.52,"Streets & Transportation","Curb & Gutter Menu ","3700 W 64TH PL"
"11411",2017,23,9839.5,"Streets & Transportation","Sidewalk Menu ","5401 S HARLEM AVE"
"11412",2017,23,3818.74,"Streets & Transportation","Sidewalk Menu ","3730 W 63RD PL"
"11413",2017,23,3694.01,"Streets & Transportation","Sidewalk Menu ","5748 S CENTRAL AVE"
"11414",2017,23,443.3,"Streets & Transportation","Sidewalk Menu ","6439 S HARLEM AVE"
"11415",2017,23,4672.08,"Streets & Transportation","Sidewalk Menu ","5147 S LAWNDALE AVE"
"11416",2017,23,9904.83,"Streets & Transportation","Sidewalk Menu ","5343 S MEADE AVE"
"11417",2017,23,5199.48,"Streets & Transportation","Sidewalk Menu ","5349 S NATCHEZ AVE"
"11418",2017,23,852.77,"Streets & Transportation","Sidewalk Menu ","5151 S NORDICA AVE"
"11419",2017,23,24028.05,"Streets & Transportation","Sidewalk Menu ","ON S NATOMA AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S)"
"11420",2017,23,3411.77,"Streets & Transportation","Sidewalk Menu ","5122 S RUTHERFORD AVE"
"11421",2017,23,25546.73,"Streets & Transportation","Sidewalk Menu ","5725 W 55TH ST"
"11422",2017,23,5692.01,"Streets & Transportation","Sidewalk Menu ","3829 W 58TH ST"
"11423",2017,23,1586.11,"Streets & Transportation","Sidewalk Menu ","3600 W 59TH ST"
"11424",2017,23,3503.01,"Streets & Transportation","Sidewalk Menu ","6846 W 63RD PL"
"11425",2017,23,2805.03,"Streets & Transportation","Sidewalk Menu ","7032 W 63RD PL"
"11426",2017,23,3331.13,"Streets & Transportation","Sidewalk Menu ","7005 W 64TH PL"
"11427",2017,23,4022.84,"Streets & Transportation","Sidewalk Menu ","3622 W 65TH PL"
"11428",2017,23,6164.97,"Streets & Transportation","Sidewalk Menu ","3323 W 66TH ST"
"11429",2017,23,11000.82,"Streets & Transportation","Sidewalk Menu ","7030 W 60TH ST"
"11430",2017,23,7181.76,"Streets & Transportation","Sidewalk Menu ","5915 S SAWYER AVE"
"11431",2017,23,5440.11,"Streets & Transportation","Sidewalk Menu ","6040 S SAWYER AVE:6010 S SAWYER AVE"
"11432",2017,23,2016.62,"Streets & Transportation","Sidewalk Menu ","5659 S MENARD AVE"
"11433",2017,23,13171.85,"Streets & Transportation","Sidewalk Menu ","5939 S HAMLIN AVE"
"11434",2017,23,2688.04,"Streets & Transportation","Sidewalk Menu ","ON S NATOMA AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S)"
"11435",2017,23,4546.79,"Streets & Transportation","Sidewalk Menu ","5243 S TRIPP AVE"
"11436",2017,23,531.25,"Streets & Transportation","Sidewalk Menu ","5158 S NORDICA AVE"
"11437",2017,23,49625.22,"Streets & Transportation","Street Cul-de-Sac Menu ","5700 S CENTRAL PARK AVE"
"11438",2017,23,83000,"Lighting","Street Light Residential Staggered Piggy Back","(3500 W)"
"11439",2017,23,25793.47,"Streets & Transportation","Street Resurfacing Menu (1-5) ","ON S NORDICA AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5899 S)"
"11440",2017,23,25986.91,"Streets & Transportation","Street Resurfacing Menu (1-5) ","ON S NORDICA AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)"
"11441",2017,23,22803.67,"Streets & Transportation","Street Resurfacing Menu (1-5) ","AVE (3700 W)"
"11442",2017,23,47421.45,"Streets & Transportation","Street Resurfacing Menu (1-5) ","(3900 W)"
"11443",2017,23,38411.54,"Streets & Transportation","Street Resurfacing Menu ","ON S MOBILE AVE FROM W 63RD ST (6300 S) TO W 63RD PL (6330 S)"
"11444",2017,23,63763.34,"Streets & Transportation","Street Resurfacing Menu ","(7000 W)"
"11445",2017,23,24368.96,"Streets & Transportation","Street Resurfacing Menu ","ON S NASHVILLE AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)"
"11446",2017,23,77049.91,"Streets & Transportation","Street Resurfacing Menu ","(7100 W)"
"11447",2017,23,62442.42,"Streets & Transportation","Street Resurfacing Menu ","ON S NAGLE AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S)"
"11448",2017,23,132714.68,"Streets & Transportation","Street Resurfacing Menu ","ON S LAWNDALE AVE FROM W 63RD ST (6300 S) TO W 64TH PL (6430 S)"
"11449",2017,23,77378.03,"Streets & Transportation","Street Resurfacing Menu ","(7100 W)"
"11450",2017,23,70577.16,"Streets & Transportation","Street Resurfacing Menu ","(6400 W)"
"11451",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","ON S KARLOV AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S)"
"11452",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","ON S KEDVALE AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)"
"11453",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","ON S TRIPP AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)"
"11454",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","(3800 W)"
"11455",2017,23,1850,"Streets & Transportation","Street Speed Hump Menu ","S)"
"11456",2017,23,1850,"Streets & Transportation","Street Speed Hump Menu ","ON S SPRINGFIELD AVE FROM 6159 S TO W 61ST ST (6100 S)"
"11457",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","ON W 62ND ST FROM 3559 W TO S ST LOUIS AVE (3500 W)"
"11458",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","(7100 W)"
"11459",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","(3400 W)"
"11460",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","W)"
"11461",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","ON S LAWNDALE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)"
"11462",2017,23,3700,"Streets & Transportation","Street Speed Hump Menu ","S)"
"11463",2017,23,14800,"Streets & Transportation","Street Speed Hump Menu ","(6800 W)"
"11464",2017,23,12950,"Streets & Transportation","Street Speed Hump Menu (2018)","W)"
"11465",2017,24,26160.26,"Streets & Transportation","Alley Resurfacing Menu (1-1) ","1303 S SPAULDING AVE"
"11466",2017,24,97720.36,"Streets & Transportation","Alley Resurfacing Menu ","W OGDEN AVE & S MILLARD AVE&W 16TH ST & S LAWNDALE AVE"
"11467",2017,24,44469.16,"Streets & Transportation","Alley Resurfacing Menu ","AVE"
"11468",2017,24,1400,"Streets & Transportation","Alley Speed Hump Menu ","W ROOSEVELT RD & S ALBANY AVE&W 13TH ST & S TROY ST"
"11469",2017,24,20743,"Parks & Recreation","Douglas Park Playground","1401 S SACRAMENTO DR"
"11470",2017,24,318243.07,"Streets & Transportation","Diagonal Parking Menu ","(3200 W)"
"11471",2017,24,16310.06,"Streets & Transportation","Miscellaneous CDOT Projects ","KEELER AVE"
"11472",2017,24,10000,"Beautification","50/50 Neighborhood Arts Project","$10,000.00"
"11473",2017,24,26710,"Streets & Transportation","Pedestrian Countdown Signal Menu ","S KEDZIE AVE & W ROOSEVELT RD"
"11474",2017,24,5733.3,"Streets & Transportation","Sidewalk Menu ","1303 S SPAULDING AVE"
"11475",2017,24,41220.78,"Streets & Transportation","Street Resurfacing Menu (1-5) ","RD (1200 S)"
"11476",2017,24,202906.49,"Streets & Transportation","Street Resurfacing Menu (1-5) ","BLVD (3799 W)"
"11477",2017,24,145725.26,"Streets & Transportation","Street Resurfacing Menu (1-5) ","W)"
"11478",2017,24,16566,"Streets & Transportation","Street Resurfacing Menu (1-5) ","W)"
"11479",2017,24,33259.77,"Streets & Transportation","Street Resurfacing Menu ","W)"
"11480",2017,24,46986.55,"Streets & Transportation","Street Resurfacing Menu ","PARK AVE (3600 W)"
"11481",2017,24,41023.29,"Streets & Transportation","Street Resurfacing Menu ","(1500 S)"
"11482",2017,24,47783.26,"Streets & Transportation","Street Resurfacing Menu ","1200 S SPRINGFIELD AVE"
"11483",2017,24,11833.73,"Streets & Transportation","Street Resurfacing Menu ","(3700 W)"
"11484",2017,24,130055.65,"Streets & Transportation","Street Resurfacing Menu ","(2200 S)"
"11485",2017,24,3700,"Streets & Transportation","Street Speed Hump Menu ","ON S FAIRFIELD AVE FROM W 18 ST (1800 S) TO W 19 ST (1878 S)"
"11486",2017,24,5550,"Streets & Transportation","Street Speed Hump Menu ","(1900 S) TO W OGDEN AVE (2160 S)"
"11487",2017,24,3700,"Streets & Transportation","Street Speed Hump Menu ","(1300 S)"
"11488",2017,24,7400,"Streets & Transportation","Street Speed Hump Menu ","INDEPENDENCE BLVD (3800 W)"
"11489",2017,24,3700,"Streets & Transportation","Street Speed Hump Menu ","SPRINGFIELD AVE (3900 W)"
