"","program","description","costA","ward","year","cost","costB"
"1266","Alley Resurfacing Menu ","N WASHTENAW AVE & W LE MOYNE ST&W NORTH AVE & N FAIRFIELD AVE","$19,261.93","26",2021,19261.93,NA
"1267","Alley Resurfacing Menu ","$32,932.06","$32,932.06","26",2021,32932.06,NA
"1268","Alley Resurfacing Menu ","W EVERGREEN AVE & N CENTRAL PARK AVE&N ST LOUIS AVE & W POTOMAC AVE","$34,661.37","26",2021,34661.37,NA
"1269","Alley Resurfacing Menu ","$39,095.30","$39,095.30","26",2021,39095.3,NA
"1270","Alley Resurfacing Menu ","$40,090.74","$40,090.74","26",2021,40090.74,NA
"1271","Alley Resurfacing Menu ","W HIRSCH ST & N CENTRAL PARK AVE&N ST LOUIS AVE & W EVERGREEN AVE","$39,568.00","26",2021,39568,NA
"1272","Alley Resurfacing Menu ","$45,151.72","$45,151.72","26",2021,45151.72,NA
"1273","Alley Resurfacing Menu ","W HIRSCH ST & N ST LOUIS AVE&N CENTRAL PARK AVE & W BEACH AVE","$39,795.30","26",2021,39795.3,NA
"1274","Alley Resurfacing Menu ","W PIERCE AVE & N ST LOUIS AVE&N HOMAN AVE & W NORTH AVE; 3410 W PIERCE AVE","$36,936.22","26",2021,36936.22,NA
"1275","Alley Resurfacing Menu ","W POTOMAC AVE & N SPRINGFIELD AVE&N HARDING AVE & W GRAND AVE","$35,081.82","26",2021,35081.82,NA
"1276","Alley Speed Hump Menu ","$2,800.00","$2,800.00","26",2021,2800,NA
"1277","Concrete Alley Menu ","ON W WABANSIA AVE FROM N LAWNDALE AVE (3700 W) TO N MONTICELLO AVE (3630 W)","$285,207.37","26",2021,285207.37,NA
"1278","Miscellaneous CDOT Projects ","1550 N MONTICELLO AVE","$660.00","26",2021,660,NA
"1279","POD Camera Relocation: Hirsch & Rockwell","N ROCKWELL ST & W HIRSCH ST","$1,800.00","26",2021,1800,NA
"1280","Sidewalk Menu ","1123 N SACRAMENTO AVE","$5,689.13","26",2021,5689.13,NA
"1281","Sidewalk Menu ","1131 N FRANCISCO AVE; 1130 N FRANCISCO AVE; 1111 N FRANCISCO AVE","$8,543.85","26",2021,8543.85,NA
"1282","Sidewalk Menu ","1234 N MONTICELLO AVE","$30,481.13","26",2021,30481.13,NA
"1283","Sidewalk Menu ","1422 N KEELER AVE","$3,070.48","26",2021,3070.48,NA
"1284","Sidewalk Menu ","1446 N KILDARE AVE; 4305 W LE MOYNE ST","$103,262.51","26",2021,103262.51,NA
"1285","Sidewalk Menu ","1503-1507 N KEDVALE AVE","$6,434.89","26",2021,6434.89,NA
"1286","Sidewalk Menu ","1522 N KEDZIE AVE","$3,527.79","26",2021,3527.79,NA
"1287","Sidewalk Menu ","1736 N KEELER AVE","$3,983.74","26",2021,3983.74,NA
"1288","Sidewalk Menu ","2053 N AVERS AVE","$2,820.67","26",2021,2820.67,NA
"1289","Sidewalk Menu ","2144 N HAMLIN AVE","$2,329.79","26",2021,2329.79,NA
"1290","Sidewalk Menu ","$13,214.41","$13,214.41","26",2021,13214.41,NA
"1291","Sidewalk Menu ","3261 W PALMER ST","$4,093.30","26",2021,4093.3,NA
"1292","Sidewalk Menu ","4255 W HIRSCH ST","$4,551.38","26",2021,4551.38,NA
"1293","Sidewalk Menu ","ON N ST LOUIS AVE FROM W SHAKESPEARE AVE (2130 N) TO W DICKENS AVE (2100 N)","$10,169.89","26",2021,10169.89,NA
"1294","Street Light Upgrade Menu ","1741 N WHIPPLE ST","$500.00","26",2021,500,NA
"1295","Street Light Upgrade Menu ","3212 W BLOOMINGDALE AVE","$5,000.00","26",2021,5000,NA
"1296","Street Resurfacing Menu ","ON W HIRSCH ST FROM N RIDGEWAY AVE (3730 W) TO N HAMLIN AVE (3799 W)","$22,627.75","26",2021,22627.75,NA
"1297","Street Resurfacing Menu ","ON W LE MOYNE ST FROM N CENTRAL PARK AVE (3599 W) TO N MONTICELLO AVE (3640 W)","$11,178.52","26",2021,11178.52,NA
"1298","Street Speed Hump Menu ","ON N AVERS AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N)","$4,700.00","26",2021,4700,NA
"1299","Street Speed Hump Menu ","$2,350.00","$2,350.00","26",2021,2350,NA
"1300","Street Speed Hump Menu ","ON N TRIPP AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$4,700.00","26",2021,4700,NA
"1301","1 LPR Existing Camera: 800 N Ridgeway","800 N RIDGEWAY AVE","$10,971.00","27",2021,10971,NA
"1302","1 LPR Existing Camera - I-290 & Ashland","415 S ASHLAND AVE","$10,971.00","27",2021,10971,NA
"1303","1 LPR No POD Camera - 1498 N Hudson","N HUDSON AVE & W BLACKHAWK ST","$27,410.00","27",2021,27410,NA
"1304","1 LPR No POD Camera - Chicago & Kedzie","W CHICAGO AVE & N KEDZIE AVE","$27,410.00","27",2021,27410,NA
"1305","1 LPR no POD Camera: Franklin & Trumbull","N TRUMBULL AVE & W FRANKLIN BLVD N","$27,410.00","27",2021,27410,NA
"1306","1 LPR no POD Camera - Grand & Hamlin","W GRAND AVE & N HAMLIN AVE","$27,410.00","27",2021,27410,NA
"1307","1 LPR No POD Camera - Oak & Cambridge","W OAK ST & N CAMBRIDGE AVE","$27,410.00","27",2021,27410,NA
"1308","1 LPR on Existing Camera: Halsted & Grand","N HALSTED ST & W GRAND AVE","$10,971.00","27",2021,10971,NA
"1309","1 LPR w/o POD Camera - I-290 & Paulina","415 S PAULINA ST","$54,820.00","27",2021,54820,NA
"1310","1 POD Camera: Noble & Huron (Split w/ Ward 1)","W HURON ST & N NOBLE ST","$12,388.00","27",2021,12388,NA
"1311","1 POD Camera: Ohio & Christiana","W OHIO ST & N CHRISTIANA AVE","$24,776.00","27",2021,24776,NA
"1312","Alley Resurfacing Menu ","N RIDGEWAY AVE & W THOMAS ST&W DIVISION ST & N LAWNDALE AVE","$61,641.64","27",2021,61641.64,NA
"1313","Alley Resurfacing Menu ","N TRUMBULL AVE & W OHIO ST&W FRANKLIN BLVD & N ST LOUIS AVE","$31,086.60","27",2021,31086.6,NA
"1314","Alley Speed Hump Menu ","N CENTRAL PARK AVE & W OHIO ST&W HURON ST & N MONTICELLO AVE","$1,400.00","27",2021,1400,NA
"1315","Concrete Alley Menu ","N DRAKE AVE & W OHIO ST&W FRANKLIN BLVD N & N CENTRAL PARK AVE","$213,338.03","27",2021,213338.03,NA
"1316","Curb & Gutter Menu ","2201 W MONROE ST","$19,651.72","27",2021,19651.72,NA
"1317","Curb & Gutter Menu ","ON N CROSBY ST FROM W HOBBIE ST (1100 N) TO W ELM ST (1150 N)","$32,983.95","27",2021,32983.95,NA
"1318","Miscellaneous CDOT Projects ","3042 W WASHINGTON BLVD","$660.00","27",2021,660,NA
"1319","Miscellaneous CDOT Projects ","N HALSTED ST & W HUBBARD ST&W WASHINGTON BLVD & N OGDEN AVE","$50,000.00","27",2021,50000,NA
"1320","Sidewalk Menu ","1103 N RIDGEWAY AVE","$3,214.67","27",2021,3214.67,NA
"1321","Sidewalk Menu ","1151 S WOOD ST","$12,499.62","27",2021,12499.62,NA
"1322","Sidewalk Menu ","459 N HAMLIN AVE","$54,176.56","27",2021,54176.56,NA
"1323","Sidewalk Menu ","801 N SEDGWICK ST","$428.52","27",2021,428.52,NA
"1324","Sidewalk Menu ","ON W JACKSON BLVD FROM S PAULINA ST (1700 W) TO S ASHLAND AVE (1600 W)","$5,498.03","27",2021,5498.03,NA
"1325","Street Resurfacing Menu ","ON N CLEAVER ST FROM 1135 N TO W DIVISION ST (1199 N)","$85,000.00","27",2021,85000,NA
"1326","Street Resurfacing Menu ","ON N CROSBY ST FROM W HOBBIE ST (1100 N) TO W ELM ST (1150 N)","$47,072.43","27",2021,47072.43,NA
"1327","Street Resurfacing Menu ","ON N HUDSON AVE FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (850 N)","$9,565.17","27",2021,9565.17,NA
"1328","Street Resurfacing Menu ","ON N LAWNDALE AVE FROM 402 N TO W FERDINAND ST (500 N)","$52,932.89","27",2021,52932.89,NA
"1329","Street Resurfacing Menu ","ON N MAY ST FROM W RANDOLPH ST (140 N) TO W LAKE ST (200 N)","$39,134.70","27",2021,39134.7,NA
"1330","Street Resurfacing Menu ","ON N MONTICELLO AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST (900 N)","$49,820.65","27",2021,49820.65,NA
"1331","Street Resurfacing Menu ","ON W ADAMS ST FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO BLVD (3000 W)","$67,134.25","27",2021,67134.25,NA
"1332","Street Resurfacing Menu ","ON W CONGRESS PKWY FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE (2900 W)","$55,020.54","27",2021,55020.54,NA
"1333","Street Resurfacing Menu ","ON W FERDINAND ST FROM N AVERS AVE (3832 W) TO N MONTICELLO AVE (3632 W)","$122,771.02","27",2021,122771.02,NA
"1334","Street Resurfacing Menu ","ON W GRENSHAW ST FROM S WOOD ST (1800 W) TO S WOLCOTT AVE (1900 W)","$50,038.31","27",2021,50038.31,NA
"1335","Street Resurfacing Menu ","ON W MAYPOLE AVE FROM N OAKLEY BLVD (2300 W) TO N WESTERN AVE (2400 W)","$22,301.95","27",2021,22301.95,NA
"1336","Street Resurfacing Menu ","ON W RACE AVE FROM N RACINE AVE (1200 W) TO N OGDEN AVE (1230 W)","$15,737.75","27",2021,15737.75,NA
"1337","Street Resurfacing Menu ","ON W SUPERIOR ST FROM N HALSTED ST (800 W) TO N GREEN ST (830 W)","$26,762.34","27",2021,26762.34,NA
"1338","Street Speed Hump Menu ","ON S HOYNE AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S)","$2,350.00","27",2021,2350,NA
"1339","Street Speed Hump Menu ","ON W GLADYS AVE FROM 2150 W TO S HOYNE AVE (2100 W)","$2,350.00","27",2021,2350,NA
"1340","Viaduct Improvement Menu ","1220 W AUGUSTA BLVD","$103,481.65","27",2021,103481.65,NA
"1341","Alley Apron Menu ","1251 S ASHLAND AVE","$39,939.80","28",2021,39939.8,NA
"1342","Alley Resurfacing Menu ","S CICERO AVE & W JACKSON BLVD&W QUINCY ST & S LAVERGNE AVE","$20,279.40","28",2021,20279.4,NA
"1343","Alley Resurfacing Menu ","S LAFLIN ST & W POLK ST&W LEXINGTON ST & S LAFLIN ST","$14,801.29","28",2021,14801.29,NA
"1344","Alley Resurfacing Menu ","W JACKSON BLVD & S ALBANY AVE&S WHIPPLE ST & W VAN BUREN ST","$72,620.57","28",2021,72620.57,NA
"1345","Concrete Alley Menu ","5028 W JACKSON BLVD","$17,239.80","28",2021,17239.8,NA
"1346","Relocation POD Camera: 4400 W Fulton","4400 W FULTON ST","$1,800.00","28",2021,1800,NA
"1347","Sidewalk Menu ","1101 S RICHMOND ST","$2,095.88","28",2021,2095.88,NA
"1348","Sidewalk Menu ","17 N LECLAIRE AVE","$24,270.23","28",2021,24270.23,NA
"1349","Sidewalk Menu ","310 S LEAMINGTON AVE; 324 S LEAMINGTON AVE","$15,986.61","28",2021,15986.61,NA
"1350","Sidewalk Menu ","4523 W WILCOX ST","$15,010.74","28",2021,15010.74,NA
"1351","Sidewalk Menu ","5065 W MADISON ST","$7,785.20","28",2021,7785.2,NA
"1352","Sidewalk Menu ","S MAPLEWOOD AVE & W LEXINGTON ST; 2534 W LEXINGTON ST","$40,749.35","28",2021,40749.35,NA
"1353","Street Light Pole for High Definition Camera Menu ","S ALBANY AVE & W FLOURNOY ST","$3,500.00","28",2021,3500,NA
"1354","Street Light Residential Staggered Piggy Back Menu ","$771,445.81","$771,445.81","28",2021,771445.81,NA
"1355","Street Light Residential Staggered Piggy Back Menu ","$290,995.25","$290,995.25","28",2021,290995.25,NA
"1356","Street Light Upgrade Menu ","$2,500.00","$2,500.00","28",2021,2500,NA
"1357","Street Light Upgrade Menu ","3003 W FIFTH AVE; 3023 W FIFTH AVE","$1,000.00","28",2021,1000,NA
"1358","Street Light Upgrade Menu ","ON W VAN BUREN ST FROM S CHRISTIANA AVE (3330 W) TO S HOMAN AVE (3400 W)","$2,500.00","28",2021,2500,NA
"1359","Street Resurfacing Menu ","ON S OAKLEY AVE FROM W TAYLOR ST (1000 S) TO W OGDEN AVE (1200 S)","$91,320.81","28",2021,91320.81,NA
"1360","Street Resurfacing Menu ","ON W FLOURNOY ST FROM S CAMPBELL AVE (2500 W) TO S MAPLEWOOD AVE (2540 W)","$34,677.16","28",2021,34677.16,NA
"1361","Street Resurfacing Menu ","ON W VAN BUREN ST FROM S LEAMINGTON AVE (5100 W) TO S LARAMIE AVE (5200 W)","$29,482.09","28",2021,29482.09,NA
"1362","1 POD Camera + Existing LPR: 1300-1400 N Mayfield","1300 N MAYFIELD AVE","$35,747.00","29",2021,35747,NA
"1363","Alley Apron Menu ","2815 N MONT CLARE AVE","$34,514.39","29",2021,34514.39,NA
"1364","Alley Resurfacing Menu ","N AUSTIN BLVD & W AUGUSTA BLVD&W THOMAS ST & N MASON AVE","$35,629.46","29",2021,35629.46,NA
"1365","Alley Resurfacing Menu ","N NASHVILLE AVE & W WABANSIA AVE&W NORTH AVE & N NATOMA AVE","$52,996.64","29",2021,52996.64,NA
"1366","Alley Resurfacing Menu ","$43,358.61","$43,358.61","29",2021,43358.61,NA
"1367","Alley Resurfacing Menu ","S CENTRAL AVE & W VAN BUREN ST&W CONGRESS PKWY & S LOTUS AVE","$54,587.55","29",2021,54587.55,NA
"1368","Alley Resurfacing Menu ","$66,900.17","$66,900.17","29",2021,66900.17,NA
"1369","Alley Resurfacing Menu ","S LOTUS AVE & W ADAMS ST&W QUINCY ST & S LOCKWOOD AVE; 5400 W QUINCY ST","$70,025.15","29",2021,70025.15,NA
"1370","Alley Resurfacing Menu ","$24,739.37","$24,739.37","29",2021,24739.37,NA
"1371","Alley Speed Hump Menu ","N CENTRAL AVE & W CHICAGO AVE&W HURON ST & N PARKSIDE AVE","$2,100.00","29",2021,2100,NA
"1372","Alley Speed Hump Menu ","N NARRAGANSETT AVE & W WABANSIA AVE&W NORTH AVE & N MOBILE AVE","$1,400.00","29",2021,1400,NA
"1373","Austin Town Hall Park Fitness Course","5610 W LAKE ST","$60,000.00","29",2021,60000,NA
"1374","Bollard Menu ","1212 N MENARD AVE","$6,201.49","29",2021,6201.49,NA
"1375","Bollard Menu ","7107 W BELMONT AVE","$7,990.96","29",2021,7990.96,NA
"1376","Curb & Gutter Menu ","1040 S MONITOR AVE","$5,349.11","29",2021,5349.11,NA
"1377","Curb & Gutter Menu ","5849 W ARTHINGTON ST","$15,987.07","29",2021,15987.07,NA
"1378","Curb & Gutter Menu ","6944 W ARMITAGE AVE","$9,467.40","29",2021,9467.4,NA
"1379","Diagonal Parking Menu ","N HARLEM AVE & W ALTGELD ST","$41,522.71","29",2021,41522.71,NA
"1380","Miscellaneous CDOT Projects ","1105 N MASSASOIT AVE","$150.00","29",2021,150,NA
"1381","Miscellaneous CDOT Projects ","1107 N MASSASOIT AVE","$150.00","29",2021,150,NA
"1382","Miscellaneous CDOT Projects ","ON N HARLEM AVE FROM W NORTH AVE (1600 N) TO W MEDILL AVE (2340 N)","$12,000.00","29",2021,12000,NA
"1383","Miscellaneous CDOT Projects ","ON W NORTH AVE FROM N AUSTIN AVE (6000 W) TO N HARLEM AVE (7200 W)","$12,000.00","29",2021,12000,NA
"1384","Mural at N. Central Avenue and W Lake Street w/ DCASE","N CENTRAL AVE & W LAKE ST","$15,000.00","29",2021,15000,NA
"1385","Sidewalk Menu ","1200 N MENARD AVE","$3,458.68","29",2021,3458.68,NA
"1386","Sidewalk Menu ","1231 N AUSTIN BLVD","$3,676.55","29",2021,3676.55,NA
"1387","Sidewalk Menu ","1328 N MENARD AVE","$4,962.08","29",2021,4962.08,NA
"1388","Sidewalk Menu ","1709 N SAYRE AVE","$4,855.48","29",2021,4855.48,NA
"1389","Sidewalk Menu ","1843 N NORMANDY AVE","$2,734.99","29",2021,2734.99,NA
"1390","Sidewalk Menu ","1854 N SAYRE AVE","$10,062.98","29",2021,10062.98,NA
"1391","Sidewalk Menu ","2543 N NORDICA AVE","$7,113.92","29",2021,7113.92,NA
"1392","Sidewalk Menu ","2641-2651 N MONT CLARE AVE","$24,621.79","29",2021,24621.79,NA
"1393","Sidewalk Menu ","2700 N NORDICA AVE","$38,708.98","29",2021,38708.98,NA
"1394","Sidewalk Menu ","3331 N NEVA AVE","$5,919.80","29",2021,5919.8,NA
"1395","Sidewalk Menu ","4801 W FLOURNOY ST","$23,273.00","29",2021,23273,NA
"1396","Sidewalk Menu ","5800-5999 W ADAMS BLVD","$64,775.45","29",2021,64775.45,NA
"1397","Sidewalk Menu ","6450 W BLOOMINGDALE AVE","$5,580.84","29",2021,5580.84,NA
"1398","Sidewalk Menu ","6801 W SHAKESPEARE AVE","$34,534.96","29",2021,34534.96,NA
"1399","Sidewalk Menu ","6821 W SHAKESPEARE AVE","$2,505.84","29",2021,2505.84,NA
"1400","Sidewalk Menu ","6849 W BELDEN AVE; W BELDEN AVE & N NEWLAND AVE","$39,471.13","29",2021,39471.13,NA
"1401","Sidewalk Menu ","7000-7004 W DIVERSEY AVE","$48,889.47","29",2021,48889.47,NA
"1402","Sidewalk Menu ","7023 W WOLFRAM ST","$2,399.65","29",2021,2399.65,NA
"1403","Sidewalk Menu ","929 S MASON AVE","$3,309.93","29",2021,3309.93,NA
"1404","Sidewalk Menu ","N NEWLAND AVE & W PALMER ST; 6928 W PALMER ST","$21,249.54","29",2021,21249.54,NA
"1405","Sidewalk Menu ","ON N NATCHEZ AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$24,016.66","29",2021,24016.66,NA
"1406","Sidewalk Menu ","W RACE AVE & N PARKSIDE AVE","$60,000.00","29",2021,60000,NA
"1407","Street Bump Outs Menu ","ON W POLK ST FROM 4900 W TO S CICERO AVE (4800 W); W POLK ST & S CICERO AVE","$14,527.37","29",2021,14527.37,NA
"1408","Street Cul-de-Sac Menu ","ON N MASON AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N)","$9,265.00","29",2021,9265,NA
"1409","Street Light Upgrade Menu ","125 S AUSTIN BLVD","$500.00","29",2021,500,NA
"1410","Street Light Upgrade Menu ","1812 N AUSTIN AVE","$500.00","29",2021,500,NA
"1411","Street Light Upgrade Menu ","21 S MASON AVE","$159.77","29",2021,159.77,NA
"1412","Street Light Upgrade Menu ","2319 N NORMANDY AVE","$500.00","29",2021,500,NA
"1413","Street Light Upgrade Menu ","3120 N ODELL AVE; N ODELL AVE & W BELMONT AVE&W BARRY AVE & N OKETO AVE","$500.00","29",2021,500,NA
"1414","Street Light Upgrade Menu ","5313 W MADISON ST","$500.00","29",2021,500,NA
"1415","Street Light Upgrade Menu ","5413 W MADISON ST","$500.00","29",2021,500,NA
"1416","Street Light Upgrade Menu ","N SAYRE AVE & W BELMONT AVE&W BARRY AVE & N NORDICA AVE; 3108 N SAYRE AVE","$500.00","29",2021,500,NA
"1417","Street Resurfacing Menu ","ON N NAGLE AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$46,399.63","29",2021,46399.63,NA
"1418","Street Resurfacing Menu ","ON N NATCHEZ AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$49,254.67","29",2021,49254.67,NA
"1419","Street Resurfacing Menu ","$78,275.10","$78,275.10","29",2021,78275.1,NA
"1420","Street Resurfacing Menu ","ON N NEWLAND AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N)","$60,419.10","29",2021,60419.1,NA
"1421","Street Resurfacing Menu ","ON N NORDICA AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N)","$3,477.29","29",2021,3477.29,NA
"1422","Street Resurfacing Menu ","ON N NORMANDY AVE FROM W WRIGHTWOOD AVE (2600 N) TO W GRAND AVE (2400 N)","$65,422.75","29",2021,65422.75,NA
"1423","Street Resurfacing Menu ","ON S LOCKWOOD AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S)","$41,313.00","29",2021,41313,NA
"1424","Street Speed Hump Menu ","ON N MASSASOIT AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N)","$4,700.00","29",2021,4700,NA
"1425","Street Speed Hump Menu ","ON N MAYFIELD AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N)","$4,700.00","29",2021,4700,NA
"1426","Street Speed Hump Menu ","ON N MENARD AVE FROM W LAKE ST (430 N) TO W MIDWAY PARK (500 N)","$2,350.00","29",2021,2350,NA
"1427","Street Speed Hump Menu ","ON N MENARD AVE FROM W MIDWAY PARK (500 N) TO W RACE AVE (540 N)","$2,350.00","29",2021,2350,NA
"1428","Street Speed Hump Menu ","ON N MENARD AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$2,350.00","29",2021,2350,NA
"1429","Street Speed Hump Menu ","ON N NEWLAND AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$4,700.00","29",2021,4700,NA
"1430","Street Speed Hump Menu ","ON N PARKSIDE AVE FROM W FULTON ST (300 N) TO W CORCORAN PL (400 N)","$2,350.00","29",2021,2350,NA
"1431","Street Speed Hump Menu ","ON N WALLER AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N)","$4,700.00","29",2021,4700,NA
"1432","Street Speed Hump Menu ","ON N WALLER AVE FROM W OHIO ST (600 N) TO W HURON ST (700 N)","$4,700.00","29",2021,4700,NA
"1433","Street Speed Hump Menu ","ON S LOCKWOOD AVE FROM W JACKSON BLVD (300 S) TO W GLADYS AVE (330 S)","$2,350.00","29",2021,2350,NA
"1434","Street Speed Hump Menu ","ON S MASON AVE FROM W RAILROAD AVE (900 S) TO W ARTHINGTON ST (1000 S)","$2,350.00","29",2021,2350,NA
"1435","Street Speed Hump Menu ","ON W ARTHINGTON ST FROM S MAYFIELD AVE (5900 W) TO S AUSTIN BLVD (6000 W)","$4,700.00","29",2021,4700,NA
"1436","Street Speed Hump Menu ","ON W ARTHINGTON ST FROM S MENARD AVE (5800 W) TO S MAYFIELD AVE (5900 W)","$4,700.00","29",2021,4700,NA
"1437","Street Speed Hump Menu ","$4,700.00","$4,700.00","29",2021,4700,NA
"1438","Street Speed Hump Menu ","ON W LE MOYNE ST FROM N AUSTIN BLVD (6000 W) TO N MAYFIELD AVE (5900 W)","$4,700.00","29",2021,4700,NA
"1439","Street Speed Hump Menu ","ON W LE MOYNE ST FROM N MASSASOIT AVE (5730 W) TO N MONITOR AVE (5830 W)","$2,350.00","29",2021,2350,NA
"1440","Street Speed Hump Menu ","ON W OHIO ST FROM N WALLER AVE (5700 W) TO N MENARD AVE (5800 W)","$4,700.00","29",2021,4700,NA
"1441","Street Speed Hump Menu ","ON W RAILROAD AVE FROM S MENARD AVE (5800 W) TO S MAYFIELD AVE (5900 W)","$4,700.00","29",2021,4700,NA
"1442","Street Speed Hump Menu ","ON W RICE ST FROM N MAYFIELD AVE (5900 W) TO N AUSTIN BLVD (6000 W)","$4,700.00","29",2021,4700,NA
"1443","Street Speed Hump Menu ","ON W RICE ST FROM N MENARD AVE (5800 W) TO N MAYFIELD AVE (5900 W)","$4,700.00","29",2021,4700,NA
"1444","Street Speed Hump Menu ","ON W WABANSIA AVE FROM N NATOMA AVE (6630 W) TO N NASHVILLE AVE (6600 W)","$2,350.00","29",2021,2350,NA
"1445","Viaduct Improvement Menu ","2200-2300 N NEWLAND AVE","$4,147.51","29",2021,4147.51,NA
"1446","Alley Apron Menu ","3210 N KENNETH AVE","$13,559.26","30",2021,13559.26,NA
"1447","Alley Apron Menu ","4443 W SCHOOL ST","$10,361.11","30",2021,10361.11,NA
"1448","Alley Resurfacing Menu ","$72,861.32","$72,861.32","30",2021,72861.32,NA
"1449","Alley Speed Hump Menu ","3359 N HAMLIN AVE; W ROSCOE ST & N HAMLIN AVE&N RIDGEWAY AVE & W SCHOOL ST","$700.00","30",2021,700,NA
"1450","Concrete Alley Menu ","N MARMORA AVE & W GEORGE ST&N MONITOR AVE & W DIVERSEY AVE","$262,292.86","30",2021,262292.86,NA
"1451","Curb & Gutter Menu ","2826 N HARDING AVE","$1,669.23","30",2021,1669.23,NA
"1452","Curb & Gutter Menu ","3658 N HARDING AVE","$5,149.88","30",2021,5149.88,NA
"1453","Curb & Gutter Menu ","5112-5116 W BARRY AVE","$7,013.33","30",2021,7013.33,NA
"1454","Floodlight Menu ","3140 N DAVLIN CT; N DAVLIN CT & N MILWAUKEE AVE","$950.00","30",2021,950,NA
"1455","Roadway Conversion with Traffic Signal Removal","N AUSTIN AVE & W WRIGHTWOOD AVE","$6,713.60","30",2021,6713.6,NA
"1456","Sidewalk Menu ","2919 N MERRIMAC AVE","$3,595.11","30",2021,3595.11,NA
"1457","Sidewalk Menu ","3101 N AUSTIN AVE; W BARRY AVE & N AUSTIN AVE","$24,246.64","30",2021,24246.64,NA
"1458","Sidewalk Menu ","$51,915.41","$51,915.41","30",2021,51915.41,NA
"1459","Sidewalk Menu ","3238 N KEATING AVE","$2,835.78","30",2021,2835.78,NA
"1460","Sidewalk Menu ","3453 N KENTON AVE","$5,838.40","30",2021,5838.4,NA
"1461","Sidewalk Menu ","3510 N KILDARE AVE","$4,663.36","30",2021,4663.36,NA
"1462","Sidewalk Menu ","4604 W WARWICK AVE; W WARWICK AVE & N KENTON AVE","$660.21","30",2021,660.21,NA
"1463","Sidewalk Menu ","5320 W FLETCHER ST","$1,342.13","30",2021,1342.13,NA
"1464","Sidewalk Menu ","6130 W MELROSE ST","$6,386.04","30",2021,6386.04,NA
"1465","Sidewalk Menu ","6155 W FLETCHER ST","$5,127.10","30",2021,5127.1,NA
"1466","Street Light Residential Staggered Piggy Back Menu ","ON N KOLMAR AVE FROM W SCHOOL ST (3300 N) TO W ADDISON ST (3600 N)","$116,000.00","30",2021,116000,NA
"1467","Street Light Residential Staggered Piggy Back Menu ","ON W ALTGELD ST FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W)","$140,000.00","30",2021,140000,NA
"1468","Street Light Upgrade Menu ","3112 N HAUSSEN CT","$500.00","30",2021,500,NA
"1469","Street Light Upgrade Menu ","3214 N PULASKI RD","$500.00","30",2021,500,NA
"1470","Street Light Upgrade Menu ","3218 N KARLOV AVE","$500.00","30",2021,500,NA
"1471","Street Light Upgrade Menu ","3525 N KILPATRICK AVE","$500.00","30",2021,500,NA
"1472","Street Light Upgrade Menu ","4301 W ROSCOE ST","$500.00","30",2021,500,NA
"1473","Street Light Upgrade Menu ","6100 W NEWPORT AVE","$500.00","30",2021,500,NA
"1474","Street Resurfacing Menu ","ON N MAJOR AVE FROM W DIVERSEY AVE (2800 N) TO W SCHUBERT AVE (2700 N)","$53,497.48","30",2021,53497.48,NA
"1475","Street Resurfacing Menu ","ON N MAJOR AVE FROM W SCHUBERT AVE (2700 N) TO W WRIGHTWOOD AVE (2600 N)","$53,225.51","30",2021,53225.51,NA
"1476","Street Resurfacing Menu ","ON N MANGO AVE FROM W BELMONT AVE (3200 N) TO W BARRY AVE (3100 N)","$58,314.78","30",2021,58314.78,NA
"1477","Street Resurfacing Menu ","ON N MENARD AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N)","$51,892.83","30",2021,51892.83,NA
"1478","Street Resurfacing Menu ","ON N RIDGEWAY AVE FROM W OAKDALE AVE (2960 N) TO N MILWAUKEE AVE (3020 N)","$47,833.08","30",2021,47833.08,NA
"1479","Street Resurfacing Menu ","ON N RIDGEWAY AVE FROM W SCHOOL ST (3300 N) TO W BELMONT AVE (3200 N)","$51,334.72","30",2021,51334.72,NA
