"","program","description","costA","ward","year","cost","costB"
"1020","Sidewalk Menu ","S LEAVITT ST & W 18TH PL","$38,506.92","25",2017,38506.92,NA
"1021","Sidewalk Menu ","1025 W 16TH ST","$61,497.61","25",2017,61497.61,NA
"1022","Street Light Pole Painting Menu ","W 18TH ST & S PAULINA ST","$1,200.00","25",2017,1200,NA
"1023","Street Light Residential Staggered Piggy Back","W):ON S SEELEY AVE FROM 2329 S TO W 23RD ST (2300 S)","$304,000.00","25",2017,304000,NA
"1024","Street Resurfacing Menu (1-5) ","S)","$25,512.03","25",2017,25512.03,NA
"1025","Street Resurfacing Menu (1-5) ","(1550 S)","$16,261.58","25",2017,16261.58,NA
"1026","Street Resurfacing Menu (1-5) ","S)","$31,370.22","25",2017,31370.22,NA
"1027","Street Resurfacing Menu (1-5) ","(1100 W)","$114,537.11","25",2017,114537.11,NA
"1028","Street Resurfacing Menu ","ON S WOLCOTT AVE FROM W 19TH ST (1900 S) TO W 21ST ST (2100 S)","$56,360.74","25",2017,56360.74,NA
"1029","Street Resurfacing Menu ","ON S BELL AVE FROM W 24TH ST (2400 S) TO W COULTER ST (2500 S)","$21,036.35","25",2017,21036.35,NA
"1030","Street Resurfacing Menu ","(2400 S)","$18,805.70","25",2017,18805.7,NA
"1031","Street Speed Hump Menu ","S)","$3,700.00","25",2017,3700,NA
"1032","Street Speed Hump Menu ","(1400 W)","$1,850.00","25",2017,1850,NA
"1033","Street Speed Hump Menu ","ON S LEAVITT ST FROM W 23RD ST (2300 S) TO W 24TH ST (2400 S)","$3,700.00","25",2017,3700,NA
"1034","Street Speed Hump Menu (2018)","W)","$3,622.53","25",2017,3622.53,NA
"1035","Street Speed Hump Menu (2018)","W)","$3,700.00","25",2017,3700,NA
"1036","Street Speed Hump Menu (2018)","(2300 W)","$3,367.10","25",2017,3367.1,NA
"1037","Viaduct Improvement Menu (2018)","(1550 S)","$72,000.00","25",2017,72000,NA
"1038","Alley Resurfacing Menu (1-1) ","ST","$17,219.41","26",2017,17219.41,NA
"1039","Alley Resurfacing Menu ","AVE","$59,177.60","26",2017,59177.6,NA
"1040","Alley Resurfacing Menu ","AVE","$40,753.04","26",2017,40753.04,NA
"1041","Alley Resurfacing Menu ","W LE MOYNE ST & N KILDARE AVE&W GRAND AVE & N KOLIN AVE","$54,860.51","26",2017,54860.51,NA
"1042","Alley Resurfacing Menu ","W OHIO ST & N LEAVITT ST&W ERIE ST & N OAKLEY BLVD","$46,303.18","26",2017,46303.18,NA
"1043","Alley Resurfacing Menu ","AVE","$49,461.77","26",2017,49461.77,NA
"1044","Alley Resurfacing Menu ","3640-3658 W WABANSIA AVE","$11,462.63","26",2017,11462.63,NA
"1045","Curb & Gutter Menu ","1015-1021 N CAMPBELL AVE","$9,931.40","26",2017,9931.4,NA
"1046","Curb & Gutter Menu ","2201-2219 W GRAND AVE","$20,768.80","26",2017,20768.8,NA
"1047","Curb & Gutter Menu ","3258 W POTOMAC AVE","$8,074.15","26",2017,8074.15,NA
"1048","50/50 Neighborhood Arts Project","$30,000.00","$30,000.00","26",2017,30000,NA
"1049","Neighborhood Infrastructure - Housing","$25,628.00","$25,628.00","26",2017,25628,NA
"1050","Sidewalk Menu ","FAIRFIELD AVE (2740 W)","$27,322.90","26",2017,27322.9,NA
"1051","Sidewalk Menu ","2807 W CORTEZ ST","$11,608.96","26",2017,11608.96,NA
"1052","Sidewalk Menu ","3500 W MCLEAN AVE","$10,646.92","26",2017,10646.92,NA
"1053","Sidewalk Menu ","2734-2744 W LE MOYNE ST","$18,674.97","26",2017,18674.97,NA
"1054","Sidewalk Menu ","2630 W HURON ST","$2,662.53","26",2017,2662.53,NA
"1055","Sidewalk Menu ","2022 N ST LOUIS AVE","$9,466.17","26",2017,9466.17,NA
"1056","Sidewalk Menu ","2700-2712 W LE MOYNE ST","$8,872.24","26",2017,8872.24,NA
"1057","Sidewalk Menu ","1719-1721 N KEELER AVE","$333.17","26",2017,333.17,NA
"1058","Sidewalk Menu ","3251 W CRYSTAL ST","$2,731.41","26",2017,2731.41,NA
"1059","Sidewalk Menu ","3131-3159 W WALTON ST","$29,767.51","26",2017,29767.51,NA
"1060","Sidewalk Menu ","4221 W NORTH AVE","$8,885.47","26",2017,8885.47,NA
"1061","Sidewalk Menu ","1543 N TRIPP AVE","$3,266.66","26",2017,3266.66,NA
"1062","Sidewalk Menu ","1322-1330 N AVERS AVE","$14,865.52","26",2017,14865.52,NA
"1063","Sidewalk Menu ","2521 W DIVISION ST","$54,697.46","26",2017,54697.46,NA
"1064","Street Light Pole Painting Menu ","N MOZART ST & W DIVISION ST","$300.00","26",2017,300,NA
"1065","Street Resurfacing Menu (1-5) ","(2500 W)","$50,699.44","26",2017,50699.44,NA
"1066","Street Resurfacing Menu (1-5) ","AVE (800 N)","$56,163.44","26",2017,56163.44,NA
"1067","Street Resurfacing Menu (1-5) ","ST (1500 N)","$97,726.07","26",2017,97726.07,NA
"1068","Street Resurfacing Menu ","AVE (4100 W)","$20,834.00","26",2017,20834,NA
"1069","Street Resurfacing Menu ","CORTLAND ST (1900 N)","$48,236.54","26",2017,48236.54,NA
"1070","Street Resurfacing Menu ","N)","$146,302.55","26",2017,146302.55,NA
"1071","Street Resurfacing Menu ","AVE (2700 W)","$25,443.16","26",2017,25443.16,NA
"1072","Street Resurfacing Menu ","AVE (4400 W)","$66,173.55","26",2017,66173.55,NA
"1073","Street Resurfacing Menu ","(900 N)","$87,207.08","26",2017,87207.08,NA
"1074","Street Resurfacing Menu ","AVE (3640 W)","$111,795.64","26",2017,111795.64,NA
"1075","Street Resurfacing Menu ","AVE (3730 W)","$31,676.07","26",2017,31676.07,NA
"1076","Alley Resurfacing Menu (1-1) ","801 N TRUMBULL AVE","$32,528.38","27",2017,32528.38,NA
"1077","Alley Resurfacing Menu (1-1) (2018)","800 N MONTICELLO AVE","$36,028.38","27",2017,36028.38,NA
"1078","Alley Resurfacing Menu ","W HUBBARD ST & N SANGAMON ST&W KINZIE ST & N PEORIA ST","$16,633.54","27",2017,16633.54,NA
"1079","Alley Resurfacing Menu ","872 N FRANKLIN ST","$7,794.59","27",2017,7794.59,NA
"1080","Alley Resurfacing Menu ","BLVD E","$6,419.07","27",2017,6419.07,NA
"1081","Alley Resurfacing Menu ","ST & W HUBBARD ST","$36,428.31","27",2017,36428.31,NA
"1082","Alley Resurfacing Menu ","ST","$27,724.35","27",2017,27724.35,NA
"1083","Alley Resurfacing Menu ","& W HURON ST","$69,618.91","27",2017,69618.91,NA
"1084","Alley Speed Hump Menu ","(1200 N):1131 N RIDGEWAY AVE","$700.00","27",2017,700,NA
"1085","Alley Speed Hump Menu ","617 N LOREL AVE","$1,400.00","27",2017,1400,NA
"1086","Concrete Alley Menu ","W OAK ST","$176,000.00","27",2017,176000,NA
"1087","High Definition Camera Menu ","(200 S):200 S HOYNE AVE","$54,022.00","27",2017,54022,NA
"1088","50/50 Neighborhoods Arts Project","$10,000.00","$10,000.00","27",2017,10000,NA
"1089","Pedestrian Refuge Island Menu ","2110 W OGDEN AVE","$29,283.08","27",2017,29283.08,NA
"1090","1532 W. Fulton)","1532 W FULTON ST","$54,022.00","27",2017,54022,NA
"1091","POD Camera","600 N CENTRAL PARK AVE","$27,011.00","27",2017,27011,NA
"1092","Sidewalk Menu ","431 N RIDGEWAY AVE","$361.52","27",2017,361.52,NA
"1093","Sidewalk Menu ","BLACKHAWK ST (1500 N)","$191,421.23","27",2017,191421.23,NA
"1094","Sidewalk Menu ","516 N ALBANY AVE","$8,071.02","27",2017,8071.02,NA
"1095","Sidewalk Menu ","1418 N LA SALLE DR","$10,642.02","27",2017,10642.02,NA
"1096","Sidewalk Menu ","618 N MONTICELLO AVE","$4,908.27","27",2017,4908.27,NA
"1097","Sidewalk Menu ","1750 W LAKE ST","$19,781.23","27",2017,19781.23,NA
"1098","Sidewalk Menu ","718 N WILLARD CT","$5,949.38","27",2017,5949.38,NA
"1099","Sidewalk Menu ","2218 W ADAMS ST","$8,178.69","27",2017,8178.69,NA
"1100","Sidewalk Menu ","(520 W)","$9,477.77","27",2017,9477.77,NA
"1101","Sidewalk Menu ","718 N WILLARD CT","$3,718.39","27",2017,3718.39,NA
"1102","Sidewalk Menu (2018)","680 N GREEN ST","$4,976.63","27",2017,4976.63,NA
"1103","Sidewalk Menu (2018)","2849 W WARREN BLVD","$7,765.03","27",2017,7765.03,NA
"1104","Street Light Residential Staggered Piggy Back","CHICAGO AVE (800 N)","$196,000.00","27",2017,196000,NA
"1105","Street Light Residential Staggered Piggy Back","ON N THROOP ST FROM W MONROE ST (100 S) TO W MADISON ST (0 S)","$90,000.00","27",2017,90000,NA
"1106","Street Resurfacing Menu (1-5) ","(930 N)","$23,706.43","27",2017,23706.43,NA
"1107","Street Resurfacing Menu ","900 N KINGSBURY ST","$68,443.93","27",2017,68443.93,NA
"1108","Street Resurfacing Menu ","(1400 W)","$38,971.41","27",2017,38971.41,NA
"1109","Street Resurfacing Menu (2018)","ON W OAK ST FROM N ORLEANS ST (340 W) TO N HUDSON AVE (433 W)","$16,423.43","27",2017,16423.43,NA
"1110","Street Speed Hump Menu ","N)","$5,550.00","27",2017,5550,NA
"1111","Street Speed Hump Menu ","1050 N CENTRAL PARK AVE","$3,700.00","27",2017,3700,NA
"1112","Street Speed Hump Menu (2018)","BLVD (1000 N)","$1,850.00","27",2017,1850,NA
"1113","Viaduct Improvement Menu ","N)","$14,490.00","27",2017,14490,NA
"1114","Alley Speed Hump Menu ","W WALNUT ST & N KEDZIE AVE&W FULTON BLVD & N HOMAN AVE","$3,500.00","28",2017,3500,NA
"1115","Bollard Menu ","214-216 N HAMLIN BLVD","$1,464.69","28",2017,1464.69,NA
"1116","Curb & Gutter Menu ","120-198 S ST LOUIS AVE","$16,551.98","28",2017,16551.98,NA
"1117","Curb & Gutter Menu ","3532 W MONROE ST","$16,661.26","28",2017,16661.26,NA
"1118","50/50 Neighborhood Arts Project","$10,000.00","$10,000.00","28",2017,10000,NA
"1119","Pedestrian Countdown Signal","W MADISON ST & S CICERO AVE","$22,076.68","28",2017,22076.68,NA
"1120","Pedestrian Refuge Island Menu ","2110 W OGDEN AVE","$9,002.05","28",2017,9002.05,NA
"1121","Sidewalk Menu ","3831 W WILCOX ST","$3,977.64","28",2017,3977.64,NA
"1122","Sidewalk Menu ","700 S RACINE AVE","$68,665.39","28",2017,68665.39,NA
"1123","Sidewalk Menu ","701 S ADA ST","$77,679.61","28",2017,77679.61,NA
"1124","Sidewalk Menu ","702 S LYTLE ST","$95,975.87","28",2017,95975.87,NA
"1125","Sidewalk Menu ","1249 W FLOURNOY ST","$60,339.47","28",2017,60339.47,NA
"1126","Sidewalk Menu ","1201 W FLOURNOY ST","$85,249.46","28",2017,85249.46,NA
"1127","Sidewalk Menu ","1332 W FLOURNOY ST","$28,483.35","28",2017,28483.35,NA
"1128","Street Light Residential Staggered Piggy Back MN)","$148,800.00","$148,800.00","28",2017,148800,NA
"1129","Street Light Residential Staggered Piggy Back M(4200 W)","$89,699.23","$89,699.23","28",2017,89699.23,NA
"1130","Street Light Residential Staggered Piggy Back MST (300 N)","$246,000.00","$246,000.00","28",2017,246000,NA
"1131","Street Light Residential Staggered Piggy Back M(4800 W)","$24,000.00","$24,000.00","28",2017,24000,NA
"1132","Street Light Residential Staggered Piggy Back M(4800 W)","$29,000.00","$29,000.00","28",2017,29000,NA
"1133","Street Light Upgrade Menu ","(3400 W)","$2,000.00","28",2017,2000,NA
"1134","Street Light Upgrade Menu ","5015 W MONROE ST","$800.00","28",2017,800,NA
"1135","Street Light Upgrade Menu ","5122 W VAN BUREN ST","$500.00","28",2017,500,NA
"1136","Street Resurfacing Menu (1-5) ","AVE (3100 W)","$45,795.00","28",2017,45795,NA
"1137","Street Resurfacing Menu ","(400 S)","$31,522.65","28",2017,31522.65,NA
"1138","Street Resurfacing Menu ","SACRAMENTO BLVD (3000 W)","$52,970.51","28",2017,52970.51,NA
"1139","Street Resurfacing Menu ","AVE (3900 W)","$31,931.99","28",2017,31931.99,NA
"1140","Street Resurfacing Menu ","FRANCISCO AVE (2900 W)","$53,556.72","28",2017,53556.72,NA
"1141","Street Resurfacing Menu ","MONROE ST (100 S)","$46,889.24","28",2017,46889.24,NA
"1142","Street Resurfacing Menu ","(730 S)","$12,896.68","28",2017,12896.68,NA
"1143","Street Resurfacing Menu (2018)","ON N LAMON AVE FROM W LAKE ST (340 N) TO W FULTON ST (300 N)","$310.52","28",2017,310.52,NA
"1144","Street Speed Hump Menu ","200 N LEAMINGTON AVE","$3,700.00","28",2017,3700,NA
"1145","Alley Resurfacing Menu (1-1) ","N RUTHERFORD AVE & W ARMITAGE AVE","$27,281.05","29",2017,27281.05,NA
"1146","Alley Resurfacing Menu ","MCVICKER AVE","$34,347.74","29",2017,34347.74,NA
"1147","Alley Resurfacing Menu ","AUSTIN BLVD","$20,555.32","29",2017,20555.32,NA
"1148","Alley Resurfacing Menu ","N HARLEM AVE & W PALMER ST","$34,944.42","29",2017,34944.42,NA
"1149","Alley Resurfacing Menu ","N PARKSIDE AVE & W CHICAGO AVE:N WALLER AVE & W IOWA ST","$32,590.14","29",2017,32590.14,NA
"1150","Alley Speed Hump Menu ","N NEVA AVE","$700.00","29",2017,700,NA
"1151","Alley Speed Hump Menu ","1325 N MASSASOIT AVE","$700.00","29",2017,700,NA
"1152","Alley Speed Hump Menu ","4842 W VAN BUREN ST","$700.00","29",2017,700,NA
"1153","Alley Speed Hump Menu ","N PARKSIDE AVE & W HIRSCH ST&N CENTRAL AVE & W POTOMAC AVE","$1,400.00","29",2017,1400,NA
"1154","Alley Speed Hump Menu ","AVE:7000 W NORTH AVE","$1,400.00","29",2017,1400,NA
"1155","Alley Speed Hump Menu ","1752 N MELVINA AVE","$700.00","29",2017,700,NA
"1156","Curb & Gutter Menu ","AVE (2000 N)","$13.41","29",2017,13.41,NA
"1157","Street","W LAKE ST & N CENTRAL AVE","$54,008.90","29",2017,54008.9,NA
"1158","50/50 Neighborhood Arts Project","$10,000.00","$10,000.00","29",2017,10000,NA
"1159","Pavement Markings Menu ","5212 W HARRISON ST","$2,700.00","29",2017,2700,NA
"1160","Pedestrian Refuge Island Menu (2016)","W NORTH AVE & N MANGO AVE","$60,000.00","29",2017,60000,NA
"1161","Sidewalk Menu ","1848 N NASHVILLE AVE","$8,583.05","29",2017,8583.05,NA
"1162","Sidewalk Menu ","4949 W POLK ST","$22,615.90","29",2017,22615.9,NA
"1163","Sidewalk Menu ","5304 W MONROE ST","$3,474.62","29",2017,3474.62,NA
"1164","Sidewalk Menu ","7050 W BELMONT AVE","$25,889.35","29",2017,25889.35,NA
"1165","Street Resurfacing Menu (1-5) ","BLOOMINGDALE AVE (1800 N)","$43,398.37","29",2017,43398.37,NA
"1166","Street Resurfacing Menu (1-5) ","AVE (5830 W)","$24,101.25","29",2017,24101.25,NA
"1167","Street Resurfacing Menu (1-5) ","WABANSIA AVE (1700 N)","$47,827.26","29",2017,47827.26,NA
"1168","Street Resurfacing Menu (1-5) ","(5800 W)","$27,128.17","29",2017,27128.17,NA
"1169","Street Resurfacing Menu (1-5) ","AVE (5730 W)","$24,447.17","29",2017,24447.17,NA
"1170","Street Resurfacing Menu (1-5) (2018)","AVE (6240 W)","$12,488.72","29",2017,12488.72,NA
"1171","Street Resurfacing Menu (1-5) (2018)","AVE (7000 W)","$89,452.49","29",2017,89452.49,NA
"1172","Street Resurfacing Menu ","AVE (5730 W)","$46,049.00","29",2017,46049,NA
"1173","Street Resurfacing Menu ","AVE (6300 W)","$27,950.61","29",2017,27950.61,NA
"1174","Street Resurfacing Menu ","NARRAGANSETT AVE (6400 W)","$25,324.47","29",2017,25324.47,NA
"1175","Street Resurfacing Menu ","(7200 W)","$29,737.63","29",2017,29737.63,NA
"1176","Street Resurfacing Menu ","ENGLAND AVE (6900 W)","$68,091.75","29",2017,68091.75,NA
"1177","Street Resurfacing Menu ","(1700 N)","$43,848.48","29",2017,43848.48,NA
"1178","Street Resurfacing Menu ","(2400 N)","$70,731.76","29",2017,70731.76,NA
"1179","Street Resurfacing Menu ","AVE (7200 W)","$34,703.94","29",2017,34703.94,NA
"1180","Street Resurfacing Menu ","AVE (1700 N)","$48,315.84","29",2017,48315.84,NA
"1181","Street Resurfacing Menu ","(7147 W)","$44,880.07","29",2017,44880.07,NA
"1182","Street Resurfacing Menu ","(1200 N)","$54,121.53","29",2017,54121.53,NA
"1183","Street Resurfacing Menu ","(900 S)","$40,506.40","29",2017,40506.4,NA
"1184","Street Resurfacing Menu ","(5700 W)","$38,690.03","29",2017,38690.03,NA
"1185","Street Resurfacing Menu ","(2400 N)","$5,722.20","29",2017,5722.2,NA
"1186","Street Resurfacing Menu ","(3200 N)","$27,623.27","29",2017,27623.27,NA
"1187","Street Speed Hump Menu ","(5000 W)","$1,850.00","29",2017,1850,NA
"1188","Street Speed Hump Menu ","MEADE AVE (6100 W)","$1,850.00","29",2017,1850,NA
"1189","Street Speed Hump Menu ","MOODY AVE (6130 W)","$1,850.00","29",2017,1850,NA
"1190","Street Speed Hump Menu ","(2900 N)","$3,700.00","29",2017,3700,NA
"1191","Street Speed Hump Menu ","836 N PARKSIDE AVE","$1,850.00","29",2017,1850,NA
"1192","Street Speed Hump Menu ","CORTLAND ST (1900 N)","$3,700.00","29",2017,3700,NA
"1193","Street Speed Hump Menu ","BLVD (1000 N)","$3,700.00","29",2017,3700,NA
"1194","Street Speed Hump Menu ","ST (1400 N)","$3,700.00","29",2017,3700,NA
"1195","Street Speed Hump Menu ","(1500 N)","$1,850.00","29",2017,1850,NA
"1196","Street Speed Hump Menu ","(7140 W)","$1,850.00","29",2017,1850,NA
"1197","Street Speed Hump Menu ","BLOOMINGDALE AVE (1800 N)","$3,700.00","29",2017,3700,NA
"1198","Street Speed Hump Menu ","(100 N)","$3,700.00","29",2017,3700,NA
"1199","Street Speed Hump Removal Menu ","(1500 N)","$1,850.00","29",2017,1850,NA
"1200","Street Speed Hump Replacement ","(3400 N)","$3,700.00","29",2017,3700,NA
"1201","Street Traffic Circle Menu ","S LOTUS AVE & W VAN BUREN ST","$13,369.68","29",2017,13369.68,NA
"1202","Traffic Signal LED Upgrade Menu ","N CENTRAL AVE & W AUGUSTA BLVD","$22,036.00","29",2017,22036,NA
"1203","Traffic Signal LED Upgrade Menu ","W MADISON ST & N LOTUS AVE","$28,000.00","29",2017,28000,NA
"1204","Alley Apron Menu ","2457 N MEADE AVE","$17,084.09","30",2017,17084.09,NA
"1205","Alley Apron Menu ","2559 N MAJOR AVE","$15,423.12","30",2017,15423.12,NA
"1206","Alley Resurfacing Menu (1-1) ","W ROSCOE ST & N KEELER AVE&W HENDERSON ST & N KILDARE AVE","$33,659.44","30",2017,33659.44,NA
"1207","Alley Resurfacing Menu ","W MELROSE ST & N LONG AVE&W BELMONT AVE & N LINDER AVE","$25,650.81","30",2017,25650.81,NA
"1208","Alley Resurfacing Menu ","4106 W NEWPORT AVE","$32,219.31","30",2017,32219.31,NA
"1209","Alley Resurfacing Menu ","3522 N KILPATRICK AVE","$50,519.37","30",2017,50519.37,NA
"1210","Alley Resurfacing Menu ","3620 W WOLFRAM ST","$9,017.27","30",2017,9017.27,NA
"1211","Alley Resurfacing Menu ","3610 N HARDING AVE","$28,400.85","30",2017,28400.85,NA
"1212","Alley Resurfacing Menu ","3102 N MONITOR AVE","$27,382.94","30",2017,27382.94,NA
"1213","Alley Resurfacing Menu ","5301 W NEWPORT AVE","$32,844.86","30",2017,32844.86,NA
"1214","Alley Resurfacing Menu ","N AVERS AVE & W BELMONT AVE:N HAMLIN AVE & W SCHOOL ST","$34,715.61","30",2017,34715.61,NA
"1215","Alley Resurfacing Menu (2018)","3818 W GEORGE ST","$754.04","30",2017,754.04,NA
"1216","Alley Speed Hump Menu (2016)","CENTRAL PARK AVE","$700.00","30",2017,700,NA
"1217","Alley Speed Hump Menu ","5422 W PARKER AVE","$700.00","30",2017,700,NA
"1218","Alley Speed Hump Menu ","ST:2800 N MONITOR AVE","$2,800.00","30",2017,2800,NA
"1219","Alley Speed Hump Menu ","2415 N LUNA AVE","$700.00","30",2017,700,NA
"1220","Alley Speed Hump Menu ","AVE:4900 W WAVELAND AVE","$1,400.00","30",2017,1400,NA
"1221","Alley Speed Hump Menu ","AVE","$2,800.00","30",2017,2800,NA
"1222","Curb & Gutter Menu ","4303 W ROSCOE ST","$19,360.47","30",2017,19360.47,NA
"1223","Curb & Gutter Menu ","3317 N AUSTIN AVE","$3,340.14","30",2017,3340.14,NA
"1224","Curb & Gutter Menu ","3114-3116 N MASON AVE","$6,860.67","30",2017,6860.67,NA
"1225","Curb & Gutter Menu ","4021 W ROSCOE ST","$2,200.98","30",2017,2200.98,NA
"1226","50/50 Neighborhood Arts Project","$10,000.00","$10,000.00","30",2017,10000,NA
"1227","Sidewalk","6101 W SCHUBERT AVE","$2,155.18","30",2017,2155.18,NA
"1228","Sidewalk Menu ","2757 N LINDER AVE","$10,635.45","30",2017,10635.45,NA
"1229","Sidewalk Menu ","5359 W MELROSE ST","$8,510.36","30",2017,8510.36,NA
"1230","Sidewalk Menu ","6014-6018 W NELSON ST","$10,089.45","30",2017,10089.45,NA
"1231","Sidewalk Menu ","2509 N MONITOR AVE","$2,317.41","30",2017,2317.41,NA
"1232","Sidewalk Menu ","AVE (3100 N)","$19,937.79","30",2017,19937.79,NA
"1233","Sidewalk Menu ","3335 N RIDGEWAY AVE","$3,362.08","30",2017,3362.08,NA
"1234","Sidewalk Menu ","4915 W WARWICK AVE","$2,674.14","30",2017,2674.14,NA
"1235","Sidewalk Menu ","5807 W DIVERSEY AVE","$2,903.07","30",2017,2903.07,NA
"1236","Sidewalk Menu ","(3400 N)","$1,169.79","30",2017,1169.79,NA
"1237","Sidewalk Menu ","(5600 W)","$35,893.49","30",2017,35893.49,NA
"1238","Sidewalk Menu ","AVE (5500 W)","$43,931.12","30",2017,43931.12,NA
"1239","Sidewalk Menu ","AVE (4700 W)","$43,392.53","30",2017,43392.53,NA
"1240","Sidewalk Menu ","3301-3303 N AVERS AVE","$18,233.68","30",2017,18233.68,NA
"1241","Sidewalk Menu ","4735 W BERENICE AVE","$2,893.19","30",2017,2893.19,NA
"1242","Sidewalk Menu ","6035 W HENDERSON ST","$3,449.40","30",2017,3449.4,NA
"1243","Sidewalk Menu ","2559 N MAJOR AVE","$14,866.97","30",2017,14866.97,NA
"1244","Sidewalk Menu ","2432 N MENARD AVE","$3,436.87","30",2017,3436.87,NA
"1245","Sidewalk Menu ","3126-3128 N MONTICELLO AVE","$3,350.69","30",2017,3350.69,NA
"1246","Sidewalk Menu ","2715-2723 N MOBILE AVE","$1,914.93","30",2017,1914.93,NA
"1247","Sidewalk Menu ","6049 W MELROSE ST","$5,786.39","30",2017,5786.39,NA
"1248","Sidewalk Menu ","2639 N MCVICKER AVE","$5,059.40","30",2017,5059.4,NA
"1249","Sidewalk Menu ","2852 N MOBILE AVE","$4,396.00","30",2017,4396,NA
"1250","Sidewalk Menu ","2721-2723 N MOBILE AVE","$3,898.77","30",2017,3898.77,NA
"1251","Street Light Residential Staggered Piggy Back","ST (3400 N)","$56,133.00","30",2017,56133,NA
"1252","Street Light Residential Staggered Piggy Back","(5400 W)","$172,000.00","30",2017,172000,NA
"1253","Street Light Upgrade Menu ","2719 N MULLIGAN AVE","$500.00","30",2017,500,NA
"1254","Street Resurfacing Menu (1-5) ","ST (3600 N)","$46,506.40","30",2017,46506.4,NA
"1255","Street Resurfacing Menu (1-5) ","AVE (3500 N)","$46,163.54","30",2017,46163.54,NA
"1256","Street Resurfacing Menu (1-5) ","(3300 N)","$43,262.64","30",2017,43262.64,NA
"1257","Street Resurfacing Menu (1-5) ","ST (2900 N)","$51,320.38","30",2017,51320.38,NA
"1258","Street Resurfacing Menu (1-5) ","SCHUBERT AVE (2700 N)","$50,964.57","30",2017,50964.57,NA
"1259","Street Resurfacing Menu ","(5500 W)","$43,371.96","30",2017,43371.96,NA
"1260","Street Resurfacing Menu ","(4100 W)","$41,300.72","30",2017,41300.72,NA
"1261","Street Resurfacing Menu ","(3900 W)","$33,066.34","30",2017,33066.34,NA
"1262","Street Resurfacing Menu ","(4000 W)","$46,177.94","30",2017,46177.94,NA
"1263","Street Resurfacing Menu ","(3830 W)","$18,807.68","30",2017,18807.68,NA
"1264","Street Resurfacing Menu ","(3940 W)","$19,415.38","30",2017,19415.38,NA
"1265","Street Speed Hump Menu ","(3600 N)","$1,850.00","30",2017,1850,NA
"1266","Street Speed Hump Menu ","W)","$3,700.00","30",2017,3700,NA
"1267","Street Speed Hump Menu ","AVE (2800 N)","$3,700.00","30",2017,3700,NA
"1268","Street Speed Hump Menu (2018)","AVE (5300 W)","$967.32","30",2017,967.32,NA
"1269","Traffic Signal LED Upgrade Menu ","W FULLERTON AVE & N AUSTIN AVE","$14,000.00","30",2017,14000,NA
"1270","Traffic Signal LED Upgrade Menu ","W FULLERTON AVE & N MENARD AVE","$14,000.00","30",2017,14000,NA
"1271","Alley Apron Menu ","2544 N RIDGEWAY AVE","$8,626.00","31",2017,8626,NA
"1272","Alley Apron Menu ","5344 W GEORGE ST","$13,311.02","31",2017,13311.02,NA
"1273","Alley Apron Menu ","5300 W GEORGE ST","$9,415.02","31",2017,9415.02,NA
"1274","Alley Resurfacing Menu (1-1) ","LOCKWOOD AVE","$34,514.25","31",2017,34514.25,NA
"1275","Alley Resurfacing Menu ","4324 W PARKER AVE","$34,602.47","31",2017,34602.47,NA
"1276","Alley Resurfacing Menu ","4628 W SCHUBERT AVE","$50,110.38","31",2017,50110.38,NA
"1277","Alley Resurfacing Menu ","5123 W NELSON ST","$34,244.86","31",2017,34244.86,NA
"1278","Alley Resurfacing Menu ","3741 W WRIGHTWOOD AVE","$48,469.33","31",2017,48469.33,NA
"1279","Alley Resurfacing Menu ","4306 W DRUMMOND PL","$35,046.75","31",2017,35046.75,NA
"1280","Alley Resurfacing Menu ","AVE:4906 W SCHOOL ST","$36,524.16","31",2017,36524.16,NA
"1281","Alley Speed Hump Menu ","4404 W FULLERTON AVE","$2,100.00","31",2017,2100,NA
"1282","Bus Pad ","4645 W BELMONT AVE","$16,534.30","31",2017,16534.3,NA
"1283","Bus Pad ","2401 N PULASKI RD","$42,588.72","31",2017,42588.72,NA
"1284","Curb & Gutter Menu ","5039 W ROSCOE ST","$1,199.08","31",2017,1199.08,NA
"1285","Curb & Gutter Menu ","4140 W WELLINGTON AVE","$6,289.85","31",2017,6289.85,NA
"1286","Curb & Gutter Menu ","2825 N KOSTNER AVE","$6,434.45","31",2017,6434.45,NA
"1287","50/50 Neighborhood Arts Project","$10,000.00","$10,000.00","31",2017,10000,NA
"1288","Ken-Well Park 31st Ward","2945 N KENOSHA AVE","$50,000.00","31",2017,50000,NA
"1289","Kosciuszko Park 31st Ward","W DIVERSEY AVE & N AVERS AVE&W SCHUBERT AVE & N PULASKI RD","$50,000.00","31",2017,50000,NA
"1290","Sidewalk Menu ","2801-2813 N LECLAIRE AVE","$10,880.90","31",2017,10880.9,NA
"1291","Sidewalk Menu ","2322 N TRIPP AVE","$3,449.40","31",2017,3449.4,NA
"1292","Sidewalk Menu ","4849 W DEMING PL","$4,325.23","31",2017,4325.23,NA
"1293","Sidewalk Menu ","4116 W OAKDALE AVE","$4,420.16","31",2017,4420.16,NA
"1294","Sidewalk Menu ","4400 W DEMING PL","$9,377.44","31",2017,9377.44,NA
"1295","Sidewalk Menu ","4921 W PARKER AVE","$10,476.67","31",2017,10476.67,NA
"1296","Sidewalk Menu ","4500 W PARKER AVE","$22,249.48","31",2017,22249.48,NA
"1297","Sidewalk Menu ","4829 W WRIGHTWOOD AVE","$1,229.28","31",2017,1229.28,NA
