"","program","description","costA","ward","year","cost","costB"
"1042","Street Resurfacing Menu ","ON S MULLIGAN AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$60,245.69","23",2023,60245.69,NA
"1043","Street Resurfacing Menu ","ON S NASHVILLE AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S)","$55,779.07","23",2023,55779.07,NA
"1044","Street Resurfacing Menu ","ON S OAK PARK AVE FROM W 54TH ST (5399 S) TO W ARCHER AVE (5500 S)","$56,513.06","23",2023,56513.06,NA
"1045","Street Resurfacing Menu ","ON S SPRINGFIELD AVE FROM W 57TH PL (5730 S) TO W 58TH ST (5800 S)","$26,485.43","23",2023,26485.43,NA
"1046","Street Resurfacing Menu ","ON W 61ST ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W)","$57,662.06","23",2023,57662.06,NA
"1047","Street Resurfacing Menu ","ON W 62ND PL FROM S HAMLIN AVE (3800 W) TO S SPRINGFIELD AVE (3900 W)","$60,453.49","23",2023,60453.49,NA
"1048","Street Resurfacing Menu ","ON W 64TH PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W)","$52,142.47","23",2023,52142.47,NA
"1049","Street Resurfacing Menu ","ON W 64TH ST FROM 3604 W TO S CENTRAL PARK AVE (3560 W)","$11,274.05","23",2023,11274.05,NA
"1050","Street Speed Hump Menu ","ON S AVERS AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S)","$4,880.00","23",2023,4880,NA
"1051","Street Speed Hump Menu ","ON S KEDVALE AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S)","$4,880.00","23",2023,4880,NA
"1052","Street Speed Hump Menu ","ON S KOSTNER AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST (6800 S)","$4,880.00","23",2023,4880,NA
"1053","Street Speed Hump Menu ","ON W 54TH ST FROM S PULASKI RD (4000 W) TO S KEELER AVE (4200 W)","$9,760.00","23",2023,9760,NA
"1054","Street Speed Hump Menu ","ON W 58TH ST FROM S HAMLIN AVE (3800 W) TO S SPRINGFIELD AVE (3900 W)","$4,880.00","23",2023,4880,NA
"1055","Street Speed Hump Menu ","ON W 62ND ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W)","$4,880.00","23",2023,4880,NA
"1056","Street Traffic Circle Menu ","W 62ND PL & S SPRINGFIELD AVE","$2,061.42","23",2023,2061.42,NA
"1057","Alley Apron Menu ","1433-1435 S HAMLIN AVE","$14,252.60","24",2023,14252.6,NA
"1058","Alley Resurfacing Menu ","$38,114.60","$38,114.60","24",2023,38114.6,NA
"1059","Alley Resurfacing Menu ","S KEDZIE AVE & W DOUGLAS BLVD&W 13TH ST & S SAWYER AVE","$50,596.07","24",2023,50596.07,NA
"1060","Alley Resurfacing Menu ","S SPRINGFIELD AVE & W 16TH ST&W 18TH ST & S HARDING AVE","$24,282.15","24",2023,24282.15,NA
"1061","Alley Speed Hump Menu ","$4,350.00","$4,350.00","24",2023,4350,NA
"1062","Arterial Street Bump Outs Menu ","W 21ST ST & S PULASKI RD","$160,000.00","24",2023,160000,NA
"1063","Floodlight Menu ","1421 S PULASKI RD","$950.00","24",2023,950,NA
"1064","Miscellaneous CDOT Projects ","1140 S KILDARE AVE","$660.00","24",2023,660,NA
"1065","Miscellaneous CDOT Projects ","1158 S KEELER AVE","$37,000.00","24",2023,37000,NA
"1066","Miscellaneous CDOT Projects ","$600.00","$600.00","24",2023,600,NA
"1067","Miscellaneous CDOT Projects ","1664 S CHRISTIANA AVE","$150.00","24",2023,150,NA
"1068","Miscellaneous CDOT Projects ","1801 S HOMAN AVE","$150.00","24",2023,150,NA
"1069","Miscellaneous CDOT Projects ","1819 S TRUMBULL AVE","$150.00","24",2023,150,NA
"1070","Miscellaneous CDOT Projects ","$300.00","$300.00","24",2023,300,NA
"1071","Miscellaneous CDOT Projects ","3712 W ROOSEVELT RD","$150.00","24",2023,150,NA
"1072","Sidewalk Menu ","1401-1459 S KOLIN AVE","$117,272.31","24",2023,117272.31,NA
"1073","Sidewalk Menu ","2149 S DRAKE AVE","$60,000.00","24",2023,60000,NA
"1074","Sidewalk Menu ","3615 W ROOSEVELT RD","$22,843.51","24",2023,22843.51,NA
"1075","Sidewalk Menu ","4628-4634 W VAN BUREN ST","$9,179.76","24",2023,9179.76,NA
"1076","Sidewalk Menu ","4706-4742 W FLOURNOY ST","$52,696.43","24",2023,52696.43,NA
"1077","Sidewalk Menu ","600 S TRIPP AVE","$28,029.81","24",2023,28029.81,NA
"1078","Sidewalk Menu ","812 S KEELER AVE","$4,070.58","24",2023,4070.58,NA
"1079","Sidewalk Menu ","ON W 13TH PL FROM 3543 W TO S CENTRAL PARK AVE (3600 W)","$12,098.98","24",2023,12098.98,NA
"1080","Sidewalk Menu ","ON W 14TH ST FROM S KEELER AVE (4200 W) TO S TRIPP AVE (4230 W)","$32,699.92","24",2023,32699.92,NA
"1081","Speed Indicator Signs ","W 23RD ST & S MARSHALL BLVD; W 24TH BLVD & S CALIFORNIA AVE","$28,000.00","24",2023,28000,NA
"1082","Street Resurfacing Menu ","1600-1800 S WASHTENAW AVE","$70,019.56","24",2023,70019.56,NA
"1083","Street Resurfacing Menu ","$147,748.41","$147,748.41","24",2023,147748.41,NA
"1084","Street Resurfacing Menu ","ON S KILPATRICK AVE FROM W CONGRESS PKWY (500 S) TO W HARRISON ST (600 S)","$31,780.25","24",2023,31780.25,NA
"1085","Street Resurfacing Menu ","ON S KOMENSKY AVE FROM W 18TH ST (1800 S) TO W 19TH ST (1900 S)","$69,294.74","24",2023,69294.74,NA
"1086","Street Resurfacing Menu ","ON S TROY ST FROM W 19TH ST (1900 S) TO W 21ST ST (2000 S)","$60,134.58","24",2023,60134.58,NA
"1087","Street Resurfacing Menu ","ON W 15TH PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W)","$53,933.40","24",2023,53933.4,NA
"1088","Street Resurfacing Menu ","ON W 15TH ST FROM S KOLIN AVE (4330 W) TO S KOSTNER AVE (4400 W)","$20,786.53","24",2023,20786.53,NA
"1089","Street Resurfacing Menu ","ON W ARTHINGTON ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W)","$61,837.43","24",2023,61837.43,NA
"1090","Street Resurfacing Menu ","ON W FLOURNOY ST FROM S INDEPENDENCE BLVD (3800 W) TO S PULASKI RD (4000 W)","$104,985.52","24",2023,104985.52,NA
"1091","Street Speed Hump Menu ","$4,880.00","$4,880.00","24",2023,4880,NA
"1092","Street Speed Hump Menu ","ON W FIFTH AVE FROM S KOSTNER AVE (4400 W) TO S CICERO AVE (4800 W)","$7,123.51","24",2023,7123.51,NA
"1093","Street Speed Hump Menu ","ON W GRENSHAW ST FROM S PULASKI RD (4000 W) TO S KARLOV AVE (4100 W)","$4,880.00","24",2023,4880,NA
"1094","Street Speed Hump Menu ","$7,320.00","$7,320.00","24",2023,7320,NA
"1095","Street Speed Hump Menu ","ON W POLK ST FROM S LAVERGNE AVE (5000 W) TO S LEAMINGTON AVE (5100 W)","$9,760.00","24",2023,9760,NA
"1096","Alley Apron Menu ","1819 S CARPENTER ST","$40,259.44","25",2023,40259.44,NA
"1097","Alley Apron Menu ","1913 S SHELBY CT","$15,797.62","25",2023,15797.62,NA
"1098","Alley Apron Menu ","1931 S SHELBY CT","$21,349.31","25",2023,21349.31,NA
"1099","Alley Resurfacing Menu ","2345 W 23RD ST; W 23RD PL & S WESTERN AVE&S OAKLEY AVE & W 23RD ST","$35,436.43","25",2023,35436.43,NA
"1100","Alley Resurfacing Menu ","S ALLPORT ST & W 18TH ST&W 19TH ST & S THROOP ST","$36,025.34","25",2023,36025.34,NA
"1101","Alley Resurfacing Menu ","S ASHLAND AVE & W 18TH ST&W 18TH PL & S PAULINA ST","$52,267.03","25",2023,52267.03,NA
"1102","Alley Resurfacing Menu ","S WOOD ST & W 19TH ST&W CULLERTON ST & S WOLCOTT AVE","$43,027.78","25",2023,43027.78,NA
"1103","Alley Resurfacing Menu ","W 18TH PL & S OAKLEY AVE&S WESTERN AVE & W 18TH PL","$39,101.09","25",2023,39101.09,NA
"1104","Alley Resurfacing Menu ","W 18TH ST & S MAY ST&S RACINE AVE & W 19TH ST","$61,206.92","25",2023,61206.92,NA
"1105","Alley Resurfacing Menu ","W 19TH ST & S ASHLAND AVE&S PAULINA ST & W CULLERTON ST","$22,766.18","25",2023,22766.18,NA
"1106","Alley Resurfacing Menu ","W 19TH ST & S WOLCOTT AVE&S DAMEN AVE & W CULLERTON ST; 1927 W 19TH ST","$42,792.54","25",2023,42792.54,NA
"1107","Alley Resurfacing Menu ","W 21ST ST & S WOLCOTT AVE&S DAMEN AVE & W 21ST PL; 1941 W 21ST ST","$41,589.74","25",2023,41589.74,NA
"1108","Arterial Street Bump Outs Menu ","S CALIFORNIA AVE & W 18TH ST","$50,000.00","25",2023,50000,NA
"1109","Arterial Street Bump Outs Menu ","S RACINE AVE & W CULLERTON ST","$32,530.18","25",2023,32530.18,NA
"1110","Bollard Menu ","2429 S OAKLEY AVE","$27,000.00","25",2023,27000,NA
"1111","Curb & Gutter Menu ","1037 W 19TH ST","$66,771.00","25",2023,66771,NA
"1112","Curb & Gutter Menu ","1617 W 16TH ST","$220,000.00","25",2023,220000,NA
"1113","Curb & Gutter Menu ","2059 W 22ND PL","$19,061.17","25",2023,19061.17,NA
"1114","Miscellaneous CDOT Projects ","1358 S MORGAN ST","$660.00","25",2023,660,NA
"1115","Miscellaneous CDOT Projects ","W 17TH ST & S HALSTED ST","$660.00","25",2023,660,NA
"1116","Pavement Markings Menu ","W CERMAK RD & S HOYNE AVE","$30,000.00","25",2023,30000,NA
"1117","Sidewalk Menu ","1126 W 17TH ST","$4,600.02","25",2023,4600.02,NA
"1118","Sidewalk Menu ","1130 W 18TH ST","$2,561.07","25",2023,2561.07,NA
"1119","Sidewalk Menu ","1524 S PEORIA ST","$6,047.18","25",2023,6047.18,NA
"1120","Sidewalk Menu ","1532 W CULLERTON ST","$6,971.04","25",2023,6971.04,NA
"1121","Sidewalk Menu ","1643 W 19TH ST","$9,921.05","25",2023,9921.05,NA
"1122","Sidewalk Menu ","1751 W 21ST ST","$4,544.11","25",2023,4544.11,NA
"1123","Sidewalk Menu ","1803 W 21ST PL","$6,626.17","25",2023,6626.17,NA
"1124","Sidewalk Menu ","1830 W 18TH ST","$3,164.34","25",2023,3164.34,NA
"1125","Sidewalk Menu ","1830 W CERMAK RD","$2,745.13","25",2023,2745.13,NA
"1126","Sidewalk Menu ","1842 S RACINE AVE","$4,922.30","25",2023,4922.3,NA
"1127","Sidewalk Menu ","1913-1915 S SHELBY CT","$12,048.44","25",2023,12048.44,NA
"1128","Sidewalk Menu ","1925-1927 S SHELBY CT","$12,438.70","25",2023,12438.7,NA
"1129","Sidewalk Menu ","1950 W 19TH ST","$19,423.27","25",2023,19423.27,NA
"1130","Sidewalk Menu ","1950 W 21ST PL","$9,406.12","25",2023,9406.12,NA
"1131","Sidewalk Menu ","2000 W 21ST PL","$2,636.95","25",2023,2636.95,NA
"1132","Sidewalk Menu ","2102 W 22ND PL","$11,943.82","25",2023,11943.82,NA
"1133","Sidewalk Menu ","2104-2106 S OAKLEY AVE","$12,668.93","25",2023,12668.93,NA
"1134","Sidewalk Menu ","2126 W CULLERTON ST","$17,434.35","25",2023,17434.35,NA
"1135","Sidewalk Menu ","2133 W CULLERTON ST","$7,158.82","25",2023,7158.82,NA
"1136","Sidewalk Menu ","2138 W CERMAK RD","$3,599.32","25",2023,3599.32,NA
"1137","Sidewalk Menu ","2148 W 23RD ST","$6,503.74","25",2023,6503.74,NA
"1138","Sidewalk Menu ","2155 W 22ND PL","$9,381.34","25",2023,9381.34,NA
"1139","Sidewalk Menu ","2211 W 18TH PL; 2219 W 18TH PL","$40,831.65","25",2023,40831.65,NA
"1140","Sidewalk Menu ","2218 W 23RD ST","$7,028.15","25",2023,7028.15,NA
"1141","Sidewalk Menu ","2222 W CULLERTON ST","$10,375.91","25",2023,10375.91,NA
"1142","Sidewalk Menu ","2241 W 23RD PL","$9,967.67","25",2023,9967.67,NA
"1143","Sidewalk Menu ","2251 W 21ST ST","$3,718.04","25",2023,3718.04,NA
"1144","Sidewalk Menu ","2253 W 21ST PL","$9,897.34","25",2023,9897.34,NA
"1145","Sidewalk Menu ","2259 W 21ST PL","$19,974.10","25",2023,19974.1,NA
"1146","Sidewalk Menu ","2314-2330 W 23RD PL","$26,718.61","25",2023,26718.61,NA
"1147","Sidewalk Menu ","2314 S SEELEY AVE","$5,799.87","25",2023,5799.87,NA
"1148","Sidewalk Menu ","2339 W 22ND PL","$5,346.67","25",2023,5346.67,NA
"1149","Sidewalk Menu ","2343 W 22ND PL","$9,009.93","25",2023,9009.93,NA
"1150","Sidewalk Menu ","950 W 19TH ST","$4,643.67","25",2023,4643.67,NA
"1151","Street Light Upgrade Menu ","$500.00","$500.00","25",2023,500,NA
"1152","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 24TH ST (2400 S) TO W 25TH ST (2500 S)","$67,256.30","25",2023,67256.3,NA
"1153","Street Resurfacing Menu ","ON W 19TH ST FROM S ROCKWELL ST (2600 W) TO S WASHTENAW AVE (2700 W)","$60,245.69","25",2023,60245.69,NA
"1154","Street Resurfacing Menu ","ON W 23RD PL FROM S ROCKWELL ST (2600 W) TO S CALIFORNIA AVE (2800 W)","$116,798.41","25",2023,116798.41,NA
"1155","Street Speed Hump Menu ","ON S PAULINA ST FROM W 16TH ST (1600 S) TO W 17TH ST (1700 S)","$2,440.00","25",2023,2440,NA
"1156","Street Speed Hump Menu ","ON S WOOD ST FROM W 17TH ST (1700 S) TO W 18TH ST (1800 S)","$2,440.00","25",2023,2440,NA
"1157","Street Speed Hump Menu ","ON S WOOD ST FROM W 18TH ST (1800 S) TO W 19TH ST (1900 S)","$4,880.00","25",2023,4880,NA
"1158","Street Speed Hump Menu ","ON W 14TH PL FROM S PEORIA ST (900 W) TO S HALSTED ST (800 W)","$4,880.00","25",2023,4880,NA
"1159","Street Speed Hump Menu ","ON W 18TH PL FROM S HOYNE AVE (2100 W) TO S LEAVITT ST (2200 W)","$4,880.00","25",2023,4880,NA
"1160","Street Speed Hump Menu ","ON W 21ST PL FROM S DAMEN AVE (2000 W) TO S WOLCOTT AVE (1900 W)","$4,880.00","25",2023,4880,NA
"1161","Street Speed Hump Menu ","ON W 24TH ST FROM S LEAVITT ST (2200 W) TO S BELL AVE (2240 W)","$2,440.00","25",2023,2440,NA
"1162","Alley Resurfacing Menu ","$65,718.38","$65,718.38","26",2023,65718.38,NA
"1163","Alley Resurfacing Menu ","$42,067.54","$42,067.54","26",2023,42067.54,NA
"1164","Alley Resurfacing Menu ","$42,514.44","$42,514.44","26",2023,42514.44,NA
"1165","Alley Resurfacing Menu ","W ARMITAGE AVE & N LAWNDALE AVE&N RIDGEWAY AVE & W CORTLAND ST","$43,693.31","26",2023,43693.31,NA
"1166","Alley Resurfacing Menu ","W ARMITAGE AVE & N MONTICELLO AVE&N CENTRAL PARK AVE & W CORTLAND ST","$58,955.82","26",2023,58955.82,NA
"1167","Alley Resurfacing Menu ","$70,724.27","$70,724.27","26",2023,70724.27,NA
"1168","Alley Resurfacing Menu ","W EVERGREEN AVE & N SPAULDING AVE&N HOMAN AVE & W HIRSCH ST","$45,711.47","26",2023,45711.47,NA
"1169","Alley Resurfacing Menu ","W LE MOYNE ST & N HOMAN AVE&N ST LOUIS AVE & W BEACH AVE; 3401 W LE MOYNE ST","$36,303.44","26",2023,36303.44,NA
"1170","Alley Resurfacing Menu ","W NORTH AVE & N HARDING AVE&N PULASKI RD & W LE MOYNE ST","$44,446.88","26",2023,44446.88,NA
"1171","Alley Resurfacing Menu ","W NORTH AVE & N KEELER AVE&N KEDVALE AVE & W GRAND AVE; 4141 W NORTH AVE","$61,934.23","26",2023,61934.23,NA
"1172","Alley Resurfacing Menu ","W POTOMAC AVE & N SPAULDING AVE&N KEDZIE AVE & W EVERGREEN AVE","$62,502.40","26",2023,62502.4,NA
"1173","Alley Resurfacing Menu ","W WABANSIA AVE & N MONTICELLO AVE&N CENTRAL PARK AVE & W BLOOMINGDALE AVE","$36,550.64","26",2023,36550.64,NA
"1174","Alley Speed Hump Menu ","W ARMITAGE AVE & N SPAULDING AVE&N KIMBALL AVE & W DICKENS AVE","$725.00","26",2023,725,NA
"1175","cm","ON W SHAKESPEARE AVE FROM 3935 W TO N PULASKI RD (4000 W)","$39,558.71","26",2023,39558.71,NA
"1176","Curb & Gutter Menu ","2745-2759 W EVERGREEN AVE","$37,932.58","26",2023,37932.58,NA
"1177","Curb & Gutter Menu ","$37,400.49","$37,400.49","26",2023,37400.49,NA
"1178","Sidewalk Menu ","3658 W LE MOYNE ST","$42,302.47","26",2023,42302.47,NA
"1179","Sidewalk Menu ","ON N KEYSTONE AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$93,054.53","26",2023,93054.53,NA
"1180","Sidewalk Menu ","ON N TROY ST FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$76,420.75","26",2023,76420.75,NA
"1181","Sidewalk Menu ","ON N TROY ST FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$114,303.48","26",2023,114303.48,NA
"1182","Sidewalk Menu ","$3,814.94","$3,814.94","26",2023,3814.94,NA
"1183","Street Light Residential Staggered Piggy Back Menu ","$179,000.00","$179,000.00","26",2023,179000,NA
"1184","Street Resurfacing Menu ","ON N LAWNDALE AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N)","$64,757.21","26",2023,64757.21,NA
"1185","Street Resurfacing Menu ","ON W BEACH AVE FROM N HOMAN AVE (3400 W) TO N ST LOUIS AVE (3500 W)","$65,160.06","26",2023,65160.06,NA
"1186","Street Resurfacing Menu ","ON W SHAKESPEARE AVE FROM 3935 W TO N PULASKI RD (4000 W)","$25,601.42","26",2023,25601.42,NA
"1187","Street Resurfacing Menu ","$68,386.15","$68,386.15","26",2023,68386.15,NA
"1188","Street Speed Hump Menu ","ON N SPAULDING AVE FROM W EVERGREEN AVE (1340 N) TO W HIRSCH ST (1400 N)","$2,440.00","26",2023,2440,NA
"1189","1 PTZ - SE S Maplewood Ave & W Wilcox St","S MAPLEWOOD AVE & W WILCOX ST","$3,000.00","27",2023,3000,NA
"1190","Alley Resurfacing Menu ","N CAMPBELL AVE & W WASHINGTON BLVD&W MAYPOLE AVE & N TALMAN AVE","$50,505.70","27",2023,50505.7,NA
"1191","Bollard Menu ","N LAWNDALE AVE & W THOMAS ST","$3,784.01","27",2023,3784.01,NA
"1192","Curb & Gutter Menu ","ON N CLEAVER ST FROM 1135 N TO W DIVISION ST (1199 N)","$58,197.93","27",2023,58197.93,NA
"1193","Miscellaneous CDOT Projects ","204 S ASHLAND AVE","$119.91","27",2023,119.91,NA
"1194","Miscellaneous CDOT Projects ","630 W EVERGREEN AVE","$660.00","27",2023,660,NA
"1195","Pavement Markings Menu ","ON W WASHINGTON BLVD FROM N ASHLAND AVE (1600 W) TO N WESTERN AVE (2400 W)","$20,100.00","27",2023,20100,NA
"1196","Sidewalk Menu ","1134 W HUBBARD ST","$55,637.11","27",2023,55637.11,NA
"1197","Sidewalk Menu ","2635-2637 W MONROE ST","$4,118.11","27",2023,4118.11,NA
"1198","Sidewalk Menu ","2841 W MONROE ST","$2,345.49","27",2023,2345.49,NA
"1199","Sidewalk Menu ","$17,019.14","$17,019.14","27",2023,17019.14,NA
"1200","Sidewalk Menu ","2934 W JACKSON BLVD","$4,501.63","27",2023,4501.63,NA
"1201","Sidewalk Menu ","3036 W WARREN BLVD","$12,033.05","27",2023,12033.05,NA
"1202","Sidewalk Menu ","310-320 N LAFLIN ST","$27,897.11","27",2023,27897.11,NA
"1203","Sidewalk Menu ","318 S THROOP ST","$5,118.75","27",2023,5118.75,NA
"1204","Sidewalk Menu ","439 N CENTRAL PARK BLVD","$929.86","27",2023,929.86,NA
"1205","Sidewalk Menu ","524-528 N HOMAN AVE","$10,064.03","27",2023,10064.03,NA
"1206","Sidewalk Menu ","527 N TROY ST","$1,905.51","27",2023,1905.51,NA
"1207","Sidewalk Menu ","639 W SCOTT ST","$70,446.71","27",2023,70446.71,NA
"1208","Sidewalk Menu ","ON N ASHLAND AVE FROM W WARREN BLVD (40 N) TO W LAKE ST (200 N)","$82,956.34","27",2023,82956.34,NA
"1209","Sidewalk Menu ","ON N ELIZABETH ST FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (900 N)","$34,037.06","27",2023,34037.06,NA
"1210","Sidewalk Menu ","ON W AUGUSTA BLVD FROM N CENTRAL PARK AVE (3600 W) TO N LAWNDALE AVE (3700 W)","$36,397.62","27",2023,36397.62,NA
"1211","Sidewalk Menu ","ON W CHESTNUT ST FROM N ELIZABETH ST (1300 W) TO N NOBLE ST (1400 W)","$48,673.82","27",2023,48673.82,NA
"1212","Speed Indicator Signs ","1449-1497 W JACKSON BLVD","$14,000.00","27",2023,14000,NA
"1213","Speed Indicator Signs ","W WASHINGTON BLVD & N DAMEN AVE","$14,000.00","27",2023,14000,NA
"1214","Street Bump Outs Menu ","W WASHINGTON BLVD & N DAMEN AVE","$33,000.00","27",2023,33000,NA
"1215","Street Light Pole for High Definition Camera Menu ","N CHRISTIANA AVE & W OHIO ST","$6,000.00","27",2023,6000,NA
"1216","Street Light Pole for High Definition Camera Menu ","N SAWYER AVE & W OHIO ST","$3,000.00","27",2023,3000,NA
"1217","Street Light Residential Staggered Piggy Back Menu ","ON N HOYNE AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S)","$163,000.00","27",2023,163000,NA
"1218","Street Light Residential Staggered Piggy Back Menu ","ON N MONTICELLO AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N)","$173,000.00","27",2023,173000,NA
"1219","Street Light Upgrade Menu ","2256 W MONROE ST; 2218 W MONROE ST; 2202 W MONROE ST","$1,500.00","27",2023,1500,NA
"1220","Street Resurfacing Menu ","ON N LAWNDALE AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N)","$52,993.90","27",2023,52993.9,NA
"1221","Street Resurfacing Menu ","ON N NORTH PARK AVE FROM W SCHILLER ST (1400 N) TO W NORTH AVE (1600 N)","$150,664.74","27",2023,150664.74,NA
"1222","Street Resurfacing Menu ","ON N WILLARD CT FROM N MILWAUKEE AVE (900 N) TO W AUGUSTA BLVD (1000 N)","$44,890.61","27",2023,44890.61,NA
"1223","Street Resurfacing Menu ","ON S SEELEY AVE FROM 100 S TO W ADAMS ST (200 S)","$33,998.30","27",2023,33998.3,NA
"1224","Street Resurfacing Menu ","ON W MONROE ST FROM S ROCKWELL ST (2560 W) TO S CALIFORNIA AVE (2800 W)","$130,379.50","27",2023,130379.5,NA
"1225","Street Resurfacing Menu ","ON W RICE ST FROM 3340 W TO N HOMAN AVE (3400 W)","$24,544.47","27",2023,24544.47,NA
"1226","Street Resurfacing Menu ","ON W SCOTT ST FROM N CLEVELAND AVE (520 W) TO N LARRABEE ST (600 W)","$64,449.73","27",2023,64449.73,NA
"1227","Street Speed Hump Menu ","ON N LAWNDALE AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N)","$4,880.00","27",2023,4880,NA
"1228","Street Speed Hump Menu ","ON N WILLARD CT FROM N MILWAUKEE AVE (900 N) TO W AUGUSTA BLVD (1000 N)","$4,880.00","27",2023,4880,NA
"1229","Alley Resurfacing Menu ","W ADAMS ST & S KENTON AVE&S KILPATRICK AVE & W JACKSON BLVD","$26,912.01","28",2023,26912.01,NA
"1230","Alley Resurfacing Menu ","W MADISON ST & S KEELER AVE&S KILDARE AVE & W MONROE ST","$38,825.31","28",2023,38825.31,NA
"1231","Alley Resurfacing Menu ","W MADISON ST & S KENTON AVE&S KILPATRICK AVE & W MONROE ST","$28,366.66","28",2023,28366.66,NA
"1232","Alley Resurfacing Menu ","W WASHINGTON BLVD & N LAVERGNE AVE&N LECLAIRE AVE & W WEST END AVE","$43,888.35","28",2023,43888.35,NA
"1233","Alley Resurfacing Menu ","W WILCOX ST & S KILDARE AVE&S KEELER AVE & W MONROE ST","$38,763.51","28",2023,38763.51,NA
"1234","Alley Resurfacing Menu ","W WILCOX ST & S KILDARE AVE&S KOSTNER AVE & W MONROE ST; 4358 W WILCOX ST","$33,199.10","28",2023,33199.1,NA
"1235","Alley Speed Hump Menu ","W 15TH PL & S WASHTENAW AVE&S ROCKWELL ST & W 15TH ST","$725.00","28",2023,725,NA
"1236","Bollard Menu ","1025 W MAXWELL ST","$6,955.72","28",2023,6955.72,NA
"1237","Bollard Menu ","150-151 N LAMON AVE","$2,069.22","28",2023,2069.22,NA
"1238","Curb & Gutter Menu ","205 N KEYSTONE AVE","$7,165.40","28",2023,7165.4,NA
"1239","Floodlight Menu ","2630 W JACKSON BLVD","$1,900.00","28",2023,1900,NA
"1240","Sidewalk Menu ","1240 S DAMEN AVE","$45,211.80","28",2023,45211.8,NA
"1241","Sidewalk Menu ","2901 W FLOURNOY ST","$12,322.16","28",2023,12322.16,NA
"1242","Sidewalk Menu ","3139 W MONROE ST","$5,764.41","28",2023,5764.41,NA
"1243","Sidewalk Menu ","3500 W ADAMS ST","$10,711.10","28",2023,10711.1,NA
"1244","Sidewalk Menu ","3819 W ADAMS ST","$2,357.82","28",2023,2357.82,NA
"1245","Sidewalk Menu ","4917 W FULTON ST","$1,453.41","28",2023,1453.41,NA
"1246","Street Light Arterial Menu ","ON W WASHINGTON BLVD FROM N CICERO AVE (4800 W) TO N LARAMIE AVE (5200 W)","$660,000.00","28",2023,660000,NA
"1247","Street Light Upgrade Menu ","ON S KEELER AVE FROM W ADAMS ST (200 S) TO W JACKSON BLVD (300 S)","$1,000.00","28",2023,1000,NA
"1248","Street Resurfacing Menu ","N KILPATRICK AVE & W LAKE ST&W FULTON ST & N KILPATRICK AVE","$17,520.58","28",2023,17520.58,NA
"1249","Street Resurfacing Menu ","ON S ALBANY AVE FROM W MADISON ST (1 N) TO W FIFTH AVE (120 S)","$50,689.72","28",2023,50689.72,NA
"1250","Street Resurfacing Menu ","ON S KILDARE AVE FROM W MAYPOLE AVE (250 N) TO W WEST END AVE (200 N)","$11,647.86","28",2023,11647.86,NA
"1251","Street Resurfacing Menu ","ON W ERIE ST FROM N KENTON AVE (4600 W) TO N KILPATRICK AVE (4700 W)","$49,796.06","28",2023,49796.06,NA
"1252","Street Resurfacing Menu ","ON W MONROE ST FROM S KILPATRICK AVE (4700 W) TO S LAVERGNE AVE (5000 W)","$172,383.06","28",2023,172383.06,NA
"1253","Street Resurfacing Menu ","ON W RACE AVE FROM N KILPATRICK AVE (4700 W) TO N CICERO AVE (4800 W)","$13,153.06","28",2023,13153.06,NA
"1254","Street Resurfacing Menu ","ON W SUPERIOR ST FROM N KILPATRICK AVE (4700 W) TO N CICERO AVE (4800 W)","$59,782.27","28",2023,59782.27,NA
"1255","Street Resurfacing Menu ","ON W VAN BUREN ST FROM S KILPATRICK AVE (4700 W) TO S CICERO AVE (4800 W)","$54,673.54","28",2023,54673.54,NA
"1256","Alley Resurfacing Menu ","$43,149.06","$43,149.06","29",2023,43149.06,NA
"1257","Alley Resurfacing Menu ","N HARLEM AVE & W WELLINGTON AVE&N NEVA AVE & W BARRY AVE","$44,708.37","29",2023,44708.37,NA
"1258","Alley Resurfacing Menu ","$36,814.46","$36,814.46","29",2023,36814.46,NA
"1259","Alley Resurfacing Menu ","N MAYFIELD AVE & W RICE ST&W CHICAGO AVE & N MENARD AVE; 5800 W RICE ST","$22,445.73","29",2023,22445.73,NA
