"","description","costA","costB","ward","program","year","cost"
"210","ON E 54TH ST FROM S CORNELL AVE (1630 E) TO S HYDE 0.00 ","27,704.00",NA,"5","Curb & Gutter Menu",2014,27704
"211","E 55TH ST & S KENWOOD AVE 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2014,950
"212","S ELLIS AVE & E 67TH ST 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2014,950
"213","S STONY ISLAND AVE & E 62ND ST 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2014,950
"214","E 55TH ST & S KIMBARK AVE 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2014,950
"215","E 55TH ST & S HARPER AVE 1.00 ","550.00",NA,"5","In-Road ""State Law Stop",2014,550
"216","E 55TH ST & S UNIVERSITY AVE 1.00 ","550.00",NA,"5","In-Road ""State Law Stop",2014,550
"217","E MIDWAY PLAISANCE & S ELLIS AVE 1.00 ","3,300.00",NA,"5","In-Road ""State Law Stop",2014,3300
"218","S SOUTH CHICAGO AVE & E 75TH ST ","48,972.00",NA,"5","Miscellaneous Other",2014,48972
"219","S HARPER AVE & E 59TH ST ","68,550.00",NA,"5","Miscellaneous Other",2014,68550
"220","S SOUTH CHICAGO AVE & S INGLESIDE AVE Rectangular Rapid Flashing Beacons ","43,451.00",NA,"5","Miscellaneous Other",2014,43451
"221","ON S BLACKSTONE AVE FROM E 58TH ST (5800 S) TO E 59TH 0.00 ","6,607.00",NA,"5","Sidewalk Menu",2014,6607
"222","ON S BLACKSTONE AVE FROM E 65TH PL (6530 S) TO E 67TH 0.00 ","40,051.00",NA,"5","Sidewalk Menu",2014,40051
"223","ON E 56TH ST FROM S COTTAGE GROVE AVE (800 E) TO S 0.00 ","2,601.00",NA,"5","Sidewalk Menu",2014,2601
"224","ON S ELLIS AVE FROM E 72ND ST (7200 S) TO E 73RD ST 0.00 ","1,286.00",NA,"5","Sidewalk Menu",2014,1286
"225","ON S BLACKSTONE AVE FROM E 65TH ST (6500 S) TO E 65TH 0.00 ","11,965.00",NA,"5","Sidewalk Menu",2014,11965
"226","ON S DORCHESTER AVE FROM E 67TH ST (6700 S) TO E 70TH 5.00 ","198,171.00",NA,"5","Street Resurfacing Menu",2014,198171
"227","ON S KIMBARK AVE FROM E 72ND ST (7200 S) TO E 73RD ST 1.00 ","89,524.00",NA,"5","Street Resurfacing Menu",2014,89524
"228","ON S DORCHESTER AVE FROM E 72ND ST (7200 S) TO E 2.00 ","85,821.00",NA,"5","Street Resurfacing Menu",2014,85821
"229","ON S KENWOOD AVE FROM E 55TH ST (5500 S) TO E 56TH ST 1.00 ","51,627.00",NA,"5","Street Resurfacing Menu",2014,51627
"230","ON E 56TH ST FROM S EVERETT AVE (1740 E) TO S SHORE 1.00 ","45,781.00",NA,"5","Street Resurfacing Menu",2014,45781
"231","ON E 56TH ST FROM S HARPER AVE (1510 E) TO S STONY 1.00 ","67,408.00",NA,"5","Street Resurfacing Menu",2014,67408
"232","ON S RIDGELAND AVE FROM E 71 ST (7100 S) TO E 72 ST 1.00 ","3,700.00",NA,"5","Street Speed Hump Menu",2014,3700
"233","ON S CRANDON AVE FROM E 71ST ST (7100 S) TO E 73RD ST 2.00 ","144,000.00",NA,"5","Street Light Residential",2014,144000
"234","ON E 59TH ST FROM S STONY ISLAND AVE (1600 E) TO S 10.00 ","4,000.00",NA,"5","Street Light Upgrade",2014,4000
"235","ON S DORCHESTER AVE FROM E 73RD ST (7300 S) TO E 74TH 4.00 ","1,600.00",NA,"5","Street Light Upgrade",2014,1600
"236","ON E 72ND ST FROM S STONY ISLAND AVE (1600 E) TO S 18.00 ","7,200.00",NA,"5","Street Light Upgrade",2014,7200
"237","E 67TH ST & S DORCHESTER AVE Mural for viaduct at 67th and S. Dorchester ","200,000.00",NA,"5","Miscellaneous Other",2014,200000
"238","ON E 82ND ST FROM S WABASH AVE (40 E) TO S MICHIGAN 0.00 ","16,042.00",NA,"6","Curb & Gutter Menu",2014,16042
"239","ON E 84TH ST FROM S RHODES AVE (520 E) TO S ST 0.00 ","9,345.00",NA,"6","Curb & Gutter Menu",2014,9345
"240","E 75TH ST & S LANGLEY AVE 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"241","E 71ST ST & S PRAIRIE AVE 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"242","E 75TH ST & S PRAIRIE AVE 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"243","W 69TH ST & S UNION AVE 1.00 ","350.00",NA,"6","In-Road ""State Law Stop",2014,350
"244","E 79TH ST & S EBERHART AVE 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"245","W 79TH ST & S LANGLEY AVE 1.00 ","350.00",NA,"6","In-Road ""State Law Stop",2014,350
"246","E 71ST ST & S RHODES AVE 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"247","W 70TH ST & S HALSTED ST 2.00 ","600.00",NA,"6","In-Road ""State Law Stop",2014,600
"248","E 71ST ST & S WABASH AVE 1.00 ","350.00",NA,"6","In-Road ""State Law Stop",2014,350
"249","ON S STATE ST FROM E 69TH ST (6900 S) TO E 79TH ST (7900 ","37,578.00",NA,"6","Miscellaneous Other",2014,37578
"250","E 83RD ST & S DR MARTIN LUTHER KING JR DR crosswalk markings ","9,402.00",NA,"6","Miscellaneous Other",2014,9402
"251","ON S EBERHART AVE FROM E 89TH PL (8930 S) TO E 89TH 0.00 ","19,276.00",NA,"6","Sidewalk Menu",2014,19276
"252","ON S ST LAWRENCE AVE FROM E 82ND ST (8200 S) TO E 0.00 ","34,164.00",NA,"6","Sidewalk Menu",2014,34164
"253","ON E 71ST ST FROM S ST LAWRENCE AVE (600 E) TO S 0.00 ","7,109.00",NA,"6","Sidewalk Menu",2014,7109
"254","ON S CALUMET AVE FROM E 79TH ST (7900 S) TO E 80TH ST 0.00 ","18,934.00",NA,"6","Sidewalk Menu",2014,18934
"255","ON S PRAIRIE AVE FROM E 75TH ST (7500 S) TO E 76TH ST 0.00 ","6,797.00",NA,"6","Sidewalk Menu",2014,6797
"256","ON W 72ND ST FROM S PARNELL AVE (530 W) TO S LOWE 2.00 ","47,242.00",NA,"6","Street Resurfacing Menu",2014,47242
"257","ON E 77TH ST FROM S STATE ST (0 E) TO S DR MARTIN 1.00 ","278,752.00",NA,"6","Street Resurfacing Menu",2014,278752
"258","ON S CALUMET AVE FROM E 80TH ST (8000 S) TO E 83RD ST 1.00 ","229,365.00",NA,"6","Street Resurfacing Menu",2014,229365
"259","ON S CALUMET AVE FROM E 86TH ST (8600 S) TO E 87TH ST 1.00 ","53,267.00",NA,"6","Street Resurfacing Menu",2014,53267
"260","ON S WABASH AVE FROM E 71ST ST (7100 S) TO E 72ND ST 1.00 ","63,559.00",NA,"6","Street Resurfacing Menu",2014,63559
"261","ON E 78TH ST FROM S VERNON AVE (430 E) TO S EBERHART 1.00 ","33,935.00",NA,"6","Street Resurfacing Menu",2014,33935
"262","ON W 72ND ST FROM S STEWART AVE (400 W) TO S 1.00 ","76,011.00",NA,"6","Street Resurfacing Menu",2014,76011
"263","ON W 72ND ST FROM S EGGLESTON AVE (430 W) TO S 1.00 ","30,818.00",NA,"6","Street Resurfacing Menu",2014,30818
"264","ON E 78TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA 1.00 ","56,509.00",NA,"6","Street Resurfacing Menu",2014,56509
"265","ON S MICHIGAN AVE FROM E 71ST ST (7100 S) TO E 73RD ST 2.00 ","142,452.00",NA,"6","Street Resurfacing Menu",2014,142452
"266","ON E 84TH ST FROM S WABASH AVE (50 E) TO S MICHIGAN 1.00 ","48,246.00",NA,"6","Street Resurfacing Menu",2014,48246
"267","ON W 72ND ST FROM S NORMAL BLVD (500 W) TO S 1.00 ","47,736.00",NA,"6","Street Resurfacing Menu",2014,47736
"268","ON S WABASH AVE FROM E 86TH ST (8600 S) TO E 87TH ST 1.00 ","42,694.00",NA,"6","Street Resurfacing Menu",2014,42694
"269","ON E 80TH ST FROM 2600 E TO S COLFAX AVE (2600 E) 0.00 ","8,924.00",NA,"7","Alley Apron Menu",2014,8924
"270","ON E 84TH ST FROM S ESSEX AVE (2500 E) TO S KINGSTON 0.00 ","8,086.00",NA,"7","Curb & Gutter Menu",2014,8086
"271","ON E 80TH ST FROM S OGLESBY AVE (2330 E) TO S YATES 0.00 ","3,689.00",NA,"7","Curb & Gutter Menu",2014,3689
"272","9400 S PAXTON AVE power wash & painting ","41,606.00",NA,"7","Miscellaneous Other",2014,41606
"273","9400 S COLFAX AVE power wash & painting ","35,356.00",NA,"7","Miscellaneous Other",2014,35356
"274","ON E 80TH ST FROM S OGLESBY AVE (2330 E) TO S YATES 0.00 ","12,637.00",NA,"7","Sidewalk Menu",2014,12637
"275","ON E 83RD ST FROM S YATES BLVD (2400 E) TO S PHILLIPS 0.00 ","11,632.00",NA,"7","Sidewalk Menu",2014,11632
"276","ON E 73RD ST FROM S EXCHANGE AVE (2510 E) TO S COLES 0.00 ","3,073.00",NA,"7","Sidewalk Menu",2014,3073
"277","ON E 87TH ST FROM S ESSEX AVE (2500 E) TO S PHILLIPS 0.00 ","21,334.00",NA,"7","Sidewalk Menu",2014,21334
"278","ON S BURNHAM AVE FROM E 81ST ST (8100 S) TO E 82ND ST 0.00 ","21,920.00",NA,"7","Sidewalk Menu",2014,21920
"279","ON S OGLESBY AVE FROM E 90TH ST (9000 S) TO E 91ST ST 0.00 ","1,949.00",NA,"7","Sidewalk Menu",2014,1949
"280","ON E 91ST ST FROM S YATES BLVD (2400 E) TO S PHILLIPS 0.00 ","29,065.00",NA,"7","Sidewalk Menu",2014,29065
"281","ON S PAXTON AVE FROM E 95TH ST (9500 S) TO S MERRION 1.00 ","27,908.00",NA,"7","Street Resurfacing Menu",2014,27908
"282","ON E 80TH ST FROM S HOUSTON AVE (3030 E) TO S SOUTH 2.00 ","45,877.00",NA,"7","Street Resurfacing Menu",2014,45877
"283","ON S PHILLIPS AVE FROM E 86TH ST (8600 S) TO E 87TH ST 1.00 ","55,704.00",NA,"7","Street Resurfacing Menu",2014,55704
"284","ON E 91ST ST FROM S PHILLIPS AVE (2430 E) TO S ESSEX 1.00 ","48,586.00",NA,"7","Street Resurfacing Menu",2014,48586
"285","ON S SAGINAW AVE FROM E 76TH ST (7600 S) TO E 79TH ST 3.00 ","120,115.00",NA,"7","Street Resurfacing Menu",2014,120115
"286","ON S VAN VLISSINGEN RD FROM E 100TH ST (10000 S) TO E 1.00 ","72,383.00",NA,"7","Street Resurfacing Menu",2014,72383
"287","ON E 80TH ST FROM S COMMERCIAL AV (3000 E) TO S 1.00 ","32,147.00",NA,"7","Street Resurfacing Menu",2014,32147
"288","ON E 90TH ST FROM S ANTHONY AVE (2600 E) TO S ESSEX 1.00 ","67,442.00",NA,"7","Street Resurfacing Menu",2014,67442
"289","ON S OGLESBY AVE FROM E 82ND ST (8200 S) TO E 83RD ST 1.00 ","61,776.00",NA,"7","Street Resurfacing Menu",2014,61776
"290","ON S KINGSTON AVE FROM E 90TH ST (9000 S) TO E 91ST ST 1.00 ","53,630.00",NA,"7","Street Resurfacing Menu",2014,53630
"291","ON S MERRION AVE FROM E 96TH ST (9600 S) TO E 97TH ST 1.00 ","57,099.00",NA,"7","Street Resurfacing Menu",2014,57099
"292","ON S PAXTON AVE FROM E 94TH ST (9400 S) TO E 95TH ST 1.00 ","20,482.00",NA,"7","Street Resurfacing Menu",2014,20482
"293","ON S COLFAX AVE FROM E 80TH ST (8000 S) TO E 81ST ST 1.00 ","8,813.00",NA,"7","Street Resurfacing Menu",2014,8813
"294","ON S PHILLIPS AVE FROM E 93RD ST (9300 S) TO E 94TH ST 1.00 ","38,005.00",NA,"7","Street Resurfacing Menu",2014,38005
"295","ON S CRANDON AVE FROM E 91ST ST (9100 S) TO E 92ND ST 1.00 ","35,964.00",NA,"7","Street Resurfacing Menu",2014,35964
"296","ON S HOXIE AVE FROM E 100TH ST (10000 S) TO E 102ND ST 2.00 ","93,901.00",NA,"7","Street Resurfacing Menu",2014,93901
"297","ON S CRANDON AVE FROM E 89TH ST (8900 S) TO E 91ST ST 2.00 ","98,955.00",NA,"7","Street Resurfacing Menu",2014,98955
"298","7408 S PHILLIPS AVE ","255.00",NA,"7","Traffic Signal",2014,255
"299","E 75TH ST & S SOUTH SHORE DR 4.00 ","1,200.00",NA,"7","Street Light Pole Painting",2014,1200
"300","ON S PAXTON AVE FROM E 91ST ST (9100 S) TO E 93RD ST 2.00 ","8,000.00",NA,"7","Street Light Residential",2014,8000
"301","ON S KINGSTON AVE FROM E 93RD ST (9300 S) TO E 94TH ST 1.00 ","8,000.00",NA,"7","Street Light Residential",2014,8000
"302","ON S KINGSTON AVE FROM E 79TH ST (7900 S) TO E 81ST ST 2.00 ","144,000.00",NA,"7","Street Light Residential",2014,144000
"303","ON S COLFAX AVE FROM E 93RD ST (9300 S) TO E 94TH ST 1.00 ","8,000.00",NA,"7","Street Light Residential",2014,8000
"304","E 75TH ST & S SOUTH SHORE DR 4.00 ","1,600.00",NA,"7","Street Light Upgrade",2014,1600
"305","E 75TH ST & S SOUTH SHORE DR 6.00 ","1,200.00",NA,"7","Street Light Upgrade",2014,1200
"306","ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD 2.00 ","8,000.00",NA,"7","Street Light Piggy Back",2014,8000
"307","ON E 91ST ST FROM 1850 E TO S BENNETT AVE (1900 E) 1.00 ","12,360.00",NA,"8","Alley Apron Menu",2014,12360
"308","ON S BENNETT AVE FROM 9014 S TO E 90TH ST (9000 S) 1.00 ","14,877.00",NA,"8","Alley Apron Menu",2014,14877
"309","E 86TH ST & S JEFFERY BLVD&E 87TH ST & S EUCLID AVE 1.00 ","1,400.00",NA,"8","Alley Speed Hump Menu",2014,1400
"310","S STONY ISLAND AVE & E 92ND PL&S EAST END AVE & E 1.00 ","700.00",NA,"8","Alley Speed Hump Menu",2014,700
"311","S CORNELL AVE & E 93RD ST&S STONY ISLAND AVE & E 1.00 ","700.00",NA,"8","Alley Speed Hump Menu",2014,700
"312","ON E 83RD ST FROM S RIDGELAND AVE (1730 E) TO S 0.00 ","15,693.00",NA,"8","Curb & Gutter Menu",2014,15693
"313","ON S BENNETT AVE FROM E 84TH ST (8400 S) TO S 0.00 ","6,840.00",NA,"8","Curb & Gutter Menu",2014,6840
"314","ON S ELLIS AVE FROM E 92ND ST (9200 S) TO E 93RD ST 0.00 ","66,528.00",NA,"8","Curb & Gutter Menu",2014,66528
"315","ON E 92ND ST FROM S EAST END AVE (1700 E) TO S 0.00 ","13,681.00",NA,"8","Curb & Gutter Menu",2014,13681
"316","ON E 91ST ST FROM S CONSTANCE AVE (1830 E) TO S 0.00 ","14,265.00",NA,"8","Curb & Gutter Menu",2014,14265
"317","S ELLIS AVE & E 92ND ST 0.00 ","13,774.00",NA,"8","Curb & Gutter Menu",2014,13774
"318","ON E 92ND ST FROM S CONSTANCE AVE (1830 E) TO S 0.00 ","13,414.00",NA,"8","Curb & Gutter Menu",2014,13414
"319","ON S BLACKSTONE AVE FROM E 80TH ST (8000 S) TO E 81ST 0.00 ","2,585.00",NA,"8","Curb & Gutter Menu",2014,2585
"320","S AVALON AVE & E 83RD ST 1.00 ","950.00",NA,"8","In-Road ""State Law Stop",2014,950
"321","ON S BENNETT AVE FROM E 90TH ST (9000 S) TO E 91ST ST ","770.00",NA,"8","Miscellaneous Other",2014,770
"322","ON S BENNETT AVE FROM E 81ST ST (8100 S) TO S SOUTH 0.00 ","5,371.00",NA,"8","Sidewalk Menu",2014,5371
"323","ON S BLACKSTONE AVE FROM E 80TH ST (8000 S) TO E 81ST 0.00 ","26,183.00",NA,"8","Sidewalk Menu",2014,26183
"324","ON S CREGIER AVE FROM E 85TH ST (8500 S) TO E 85TH PL 0.00 ","7,897.00",NA,"8","Sidewalk Menu",2014,7897
"325","ON S GREENWOOD AVE FROM E 96TH ST (9600 S) TO E 97TH 0.00 ","5,774.00",NA,"8","Sidewalk Menu",2014,5774
"326","ON S DANTE AVE FROM E 85TH ST (8500 S) TO E 86TH ST 0.00 ","37,734.00",NA,"8","Sidewalk Menu",2014,37734
"327","ON E 89TH ST FROM S GREENWOOD AVE (1100 E) TO S 0.00 ","7,023.00",NA,"8","Sidewalk Menu",2014,7023
"328","ON S JEFFERY AVE FROM E 89TH ST (8900 S) TO E 90TH ST 0.00 ","3,179.00",NA,"8","Sidewalk Menu",2014,3179
"329","ON S DOBSON AVE FROM E 97TH ST (9650 S) TO E 98TH ST 0.00 ","2,971.00",NA,"8","Sidewalk Menu",2014,2971
"330","ON S EAST END AVE FROM E 76TH ST (7600 S) TO E 77TH ST 0.00 ","6,150.00",NA,"8","Sidewalk Menu",2014,6150
"331","ON S EAST END AVE FROM E 89TH ST (8900 S) TO E 90TH ST 0.00 ","3,188.00",NA,"8","Sidewalk Menu",2014,3188
"332","ON E 85TH ST FROM S EAST END AVE (1700 E) TO S 0.00 ","4,337.00",NA,"8","Sidewalk Menu",2014,4337
"333","ON S PAXTON AVE FROM E 79TH ST (7900 S) TO E 80TH ST 0.00 ","25,369.00",NA,"8","Sidewalk Menu",2014,25369
"334","ON E 84TH PL FROM S BLACKSTONE AVE (1500 E) TO S 0.00 ","4,880.00",NA,"8","Sidewalk Menu",2014,4880
"335","ON E 84TH PL FROM S EAST END AVE (1700 E) TO S 0.00 ","5,325.00",NA,"8","Sidewalk Menu",2014,5325
"336","ON S CENTRAL PARK AVE FROM W MONROE ST (100 S) TO 0.00 ","804.00",NA,"8","Sidewalk Menu",2014,804
"337","ON E 99TH ST FROM S COTTAGE GROVE AVE (800 E) TO S 1.00 ","32,738.00",NA,"8","Street Resurfacing Menu",2014,32738
"338","ON S BENNETT AVE FROM E 86TH ST (8600 S) TO E 87TH ST 1.00 ","56,015.00",NA,"8","Street Resurfacing Menu",2014,56015
"339","ON S DORCHESTER AVE FROM E 83RD ST (8300 S) TO E 84TH 1.00 ","36,786.00",NA,"8","Street Resurfacing Menu",2014,36786
"340","ON S MARYLAND AVE FROM E 82ND ST (8200 S) TO E 83RD 1.00 ","55,957.00",NA,"8","Street Resurfacing Menu",2014,55957
"341","ON E 81ST ST FROM S BLACKSTONE AVE (1500 E) TO S 1.00 ","43,382.00",NA,"8","Street Resurfacing Menu",2014,43382
"342","ON E 91ST PL FROM S ST LAWRENCE AVE (600 E) TO S 1.00 ","50,518.00",NA,"8","Street Resurfacing Menu",2014,50518
"343","ON S BLACKSTONE AVE FROM E 87TH ST (8700 S) TO E 88TH 1.00 ","43,857.00",NA,"8","Street Resurfacing Menu",2014,43857
"344","ON S ANTHONY AVE FROM S CRANDON AVE (8730 S) TO S 2.00 ","89,525.00",NA,"8","Street Resurfacing Menu",2014,89525
"345","ON S CREGIER AVE FROM E 86TH ST (8600 S) TO E 87TH ST 2.00 ","42,551.00",NA,"8","Street Resurfacing Menu",2014,42551
"346","ON S DORCHESTER AVE FROM E 87TH ST (8700 S) TO E 88TH 1.00 ","3,700.00",NA,"8","Street Speed Hump Menu",2014,3700
"347","ON S EUCLID AVE FROM E 78TH ST (7800 S) TO E 79TH ST 1.00 ","3,700.00",NA,"8","Street Speed Hump Menu",2014,3700
"348","ON S HARPER AVE FROM E 80TH ST (8000 S) TO E 81ST ST 1.00 ","3,700.00",NA,"8","Street Speed Hump Menu",2014,3700
"349","ON S PAXTON AVE FROM E 82ND ST (8200 S) TO E 83RD ST 5.00 ","1,000.00",NA,"8","Street Light Pole Painting",2014,1000
"350","ON S DANTE AVE FROM E 79TH ST (7900 S) TO E 81ST ST 2.00 ","16,000.00",NA,"8","Street Light Residential",2014,16000
"351","ON S CRANDON AVE FROM E 83RD ST (8300 S) TO E 85TH ST 2.00 ","16,000.00",NA,"8","Street Light Residential",2014,16000
"352","ON S AVALON AVE FROM E 85TH ST (8530 S) TO E 87TH ST 2.00 ","16,000.00",NA,"8","Street Light Residential",2014,16000
"353","ON S ELLIS AVE FROM E 97TH ST (9700 S) TO E 99TH ST 2.00 ","144,000.00",NA,"8","Street Light Residential",2014,144000
"354","ON S KENWOOD AVE FROM E 83RD ST (8300 S) TO E 85TH ST 2.00 ","144,000.00",NA,"8","Street Light Residential",2014,144000
"355","ON E 86TH PL FROM S BLACKSTONE AVE (1500 E) TO S 1.00 ","8,000.00",NA,"8","Street Light Residential",2014,8000
"356","ON E 86TH ST FROM S BLACKSTONE AVE (1500 E) TO S 1.00 ","8,000.00",NA,"8","Street Light Residential",2014,8000
"357","ON S DANTE AVE FROM E 83RD ST (8300 S) TO E 85TH ST 2.00 ","144,000.00",NA,"8","Street Light Residential",2014,144000
"358","ON S INGLESIDE AVE FROM E 97TH ST (9700 S) TO E 99TH ST 2.00 ","16,000.00",NA,"8","Street Light Residential",2014,16000
"359","ON S BLACKSTONE AVE FROM E 86TH ST (8600 S) TO E 87TH 1.00 ","8,000.00",NA,"8","Street Light Residential",2014,8000
"360","","8,000.00",NA,"8","Street Light Upgrade",2014,8000
"361","9239 S STONY ISLAND AVE 1.00 ","400.00",NA,"8","Street Light Upgrade",2014,400
"362","ON E 92ND PL FROM S EAST END AVE (1700 E) TO S STONY 4.00 ","1,400.00",NA,"8","Street Light Upgrade",2014,1400
"363","ON S PAXTON AVE FROM E 82ND ST (8200 S) TO E 83RD ST 5.00 ","1,750.00",NA,"8","Street Light Upgrade",2014,1750
"364","S CALUMET AVE & E 107TH ST&S DR MARTIN LUTHER 1.00 ","1,400.00",NA,"9","Alley Speed Hump Menu",2014,1400
"365","S STATE ST & E 101ST ST&S MICHIGAN AVE & E 101ST PL 1.00 ","700.00",NA,"9","Alley Speed Hump Menu",2014,700
"366","S LA SALLE ST & W 99TH ST&S PERRY AVE & W 100TH ST 1.00 ","700.00",NA,"9","Alley Speed Hump Menu",2014,700
"367","E 104TH PL & S COTTAGE GROVE AVE&E 104TH ST & S 1.00 ","700.00",NA,"9","Alley Speed Hump Menu",2014,700
"368","ON S WOODLAWN AVE FROM 10400 S TO E 103RD ST (10300 1.00 ","1,515.00",NA,"9","Bollard Menu",2014,1515
"369","ON E 114TH PL FROM 141 E TO S EDBROOKE AVE (140 E) 1.00 ","1,493.00",NA,"9","Guardrail Menu",2014,1493
"370","ON S CALUMET AVE FROM E 107TH ST (10700 S) TO E 108TH 0.00 ","34,947.00",NA,"9","Sidewalk Menu",2014,34947
"371","ON S MICHIGAN AVE FROM E 100TH ST (10000 S) TO E 101ST 0.00 ","4,498.00",NA,"9","Sidewalk Menu",2014,4498
"372","ON S MICHIGAN AVE FROM E 100TH PL (10030 S) TO E 101ST 0.00 ","15,046.00",NA,"9","Sidewalk Menu",2014,15046
"373","ON S EDBROOKE AVE FROM E 125TH PL (12500 S) TO E 1.00 ","44,453.00",NA,"9","Street Resurfacing Menu",2014,44453
"374","ON E 131ST ST FROM S ST LAWRENCE AVE (600 E) TO S 1.00 ","24,865.00",NA,"9","Street Resurfacing Menu",2014,24865
"375","ON E 110TH ST FROM S LANGLEY AVE (700 E) TO S 1.00 ","30,496.00",NA,"9","Street Resurfacing Menu",2014,30496
"376","ON E 93RD ST FROM S WABASH AVE (40 E) TO S MICHIGAN 1.00 ","44,288.00",NA,"9","Street Resurfacing Menu",2014,44288
"377","ON S WALLACE ST FROM W 128TH PL (12830 S) TO W 129TH 1.00 ","52,362.00",NA,"9","Street Resurfacing Menu",2014,52362
"378","ON S LANGLEY AVE FROM S CHAMPLAIN AVE (10830 S) TO 2.00 ","103,852.00",NA,"9","Street Resurfacing Menu",2014,103852
"379","ON E 87TH PL FROM S EBERHART AVE (500 E) TO S ST 1.00 ","35,615.00",NA,"9","Street Resurfacing Menu",2014,35615
"380","ON E 120TH ST FROM S STATE ST (0 E) TO S YALE AVE (230 5.00 ","123,681.00",NA,"9","Street Resurfacing Menu",2014,123681
"381","ON S EGGLESTON AVE FROM W 99TH ST (9900 S) TO W 4.00 ","109,047.00",NA,"9","Street Resurfacing Menu",2014,109047
"382","ON E 121ST PL FROM S INDIANA AVE (200 E) TO S FRONT 1.00 ","43,367.00",NA,"9","Street Resurfacing Menu",2014,43367
"383","ON S INDIANA AVE FROM E 91ST ST (9100 S) TO E 94TH ST 4.00 ","224,636.00",NA,"9","Street Resurfacing Menu",2014,224636
"384","ON E 93RD ST FROM S STATE ST (0 E) TO S WABASH AVE 1.00 ","40,829.00",NA,"9","Street Resurfacing Menu",2014,40829
"385","ON S RHODES AVE FROM E 131ST ST (13100 S) TO E 132ND 1.00 ","49,944.00",NA,"9","Street Resurfacing Menu",2014,49944
"386","ON S PRAIRIE AVE FROM E 117TH ST (11700 S) TO E 118TH 1.00 ","49,386.00",NA,"9","Street Resurfacing Menu",2014,49386
"387","ON E 121ST ST FROM S STATE ST (0 E) TO S MICHIGAN AVE 1.00 ","41,541.00",NA,"9","Street Resurfacing Menu",2014,41541
"388","ON E 117TH ST FROM S MICHIGAN AVE (100 E) TO S 1.00 ","45,992.00",NA,"9","Street Resurfacing Menu",2014,45992
"389","ON S INDIANA AVE FROM E 115TH ST (11500 S) TO E 116TH 1.00 ","57,922.00",NA,"9","Street Resurfacing Menu",2014,57922
"390","ON E 105TH PL FROM S LANGLEY AVE (700 E) TO S CORLISS 1.00 ","43,734.00",NA,"9","Street Resurfacing Menu",2014,43734
"391","ON E 89TH ST FROM S DR MARTIN LUTHER KING JR DR (400 1.00 ","35,829.00",NA,"9","Street Resurfacing Menu",2014,35829
"392","ON S FORRESTVILLE AVE FROM E 131ST ST (13100 S) TO E 1.00 ","42,117.00",NA,"9","Street Resurfacing Menu",2014,42117
"393","ON E 104TH ST FROM S CORLISS AVE (800 E) TO S COTTAGE 5.00 ","1,000.00",NA,"9","Street Light Pole Painting",2014,1000
"394","ON E 101ST PL FROM S DAUPHIN AVE (700 E) TO S ST 5.00 ","1,750.00",NA,"9","Street Light Upgrade",2014,1750
"395","ON S WENTWORTH AVE FROM W 121ST ST (12100 S) TO W 4.00 ","1,400.00",NA,"9","Street Light Upgrade",2014,1400
"396","ON S LA SALLE ST FROM W 99TH ST (9900 S) TO W 103RD ST 9.00 ","3,150.00",NA,"9","Street Light Upgrade",2014,3150
"397","ON S UNION AVE FROM W 127TH ST (12700 S) TO W 129TH 10.00 ","3,500.00",NA,"9","Street Light Upgrade",2014,3500
"398","ON S PARNELL AVE FROM W 127TH ST (12700 S) TO W 4.00 ","1,400.00",NA,"9","Street Light Upgrade",2014,1400
"399","ON S INDIANA AVE FROM E 100TH ST (10000 S) TO E 101ST ","1,050.00",NA,"9","Street Light Upgrade",2014,1050
"400","ON S VERNON AVE FROM E 104TH ST (10400 S) TO E 105TH 5.00 ","1,750.00",NA,"9","Street Light Upgrade",2014,1750
"401","S AVENUE M & E 131ST ST&S AVENUE N & E 132ND ST 1.00 ","9,588.00",NA,"10","Alley Resurfacing Menu",2014,9588
"402","S ESCANABA AVE & E 129TH ST&S MUSKEGON AVE & E 1.00 ","700.00",NA,"10","Alley Speed Hump Menu",2014,700
