"","description","costA","costB","ward","program","year","cost"
"205","ON E 46TH ST FROM S EVANS AVE (720 E) TO S COTTAGE 0.00 ","26,433.00",NA,"4","Sidewalk Menu",2013,26433
"206","ON S DREXEL AVE FROM E BOWEN AVE (4140 S) TO E 42ND 0.00 ","738.00",NA,"4","Sidewalk Menu",2013,738
"207","ON S LANGLEY AVE FROM E 43 ST (4300 S) TO E 44 ST (4400 0.00 ","9,308.00",NA,"4","Sidewalk Menu",2013,9308
"208","ON S KIMBARK AVE FROM E 52 ST (5150 S) TO Dead End (5189 0.00 ","28,822.00",NA,"4","Sidewalk Menu",2013,28822
"209","ON S WOODLAWN AVE FROM E HYDE PARK BV (5100 S) TO 0.00 ","12,506.00",NA,"4","Sidewalk Menu",2013,12506
"210","ON S GREENWOOD AVE FROM E 46 ST (4600 S) TO E 47 ST 0.00 ","35,146.00",NA,"4","Sidewalk Menu",2013,35146
"211","ON S ELLIS AVE FROM E 42ND PL (4232 S) TO E 43RD ST 0.00 ","27,948.00",NA,"4","Sidewalk Menu",2013,27948
"212","ON S CLARK ST FROM W POLK ST (800 S) TO W 9TH ST (900 0.00 ","5,549.00",NA,"4","Sidewalk Menu",2013,5549
"213","ON S BLACKSTONE AVE FROM E 52 ST (5150 S) TO E 53 ST 0.00 ","23,674.00",NA,"4","Sidewalk Menu",2013,23674
"214","ON S DREXEL AVE FROM E 48TH ST (4800 S) TO E 49TH ST 0.00 ","4,512.00",NA,"4","Sidewalk Menu",2013,4512
"215","ON S DREXEL AVE FROM E 49 ST (4900 S) TO E 50 ST (5000 S) 0.00 ","9,017.00",NA,"4","Sidewalk Menu",2013,9017
"216","ON S GREENWOOD AVE FROM E 47TH ST (4700 S) TO E 48TH 0.00 ","1,964.00",NA,"4","Sidewalk Menu",2013,1964
"217","ON S DREXEL BLVD FROM E 40 ST (4020 S) TO E 41 ST (4114 0.00 ","27,239.00",NA,"4","Sidewalk Menu",2013,27239
"218","ON E 41ST ST FROM S COTTAGE GROVE AVE (800 E) TO S 0.00 ","3,038.00",NA,"4","Sidewalk Menu",2013,3038
"219","ON S VINCENNES AVE FROM E 40 ST (4028 S) TO E 41 ST 0.00 ","2,826.00",NA,"4","Sidewalk Menu",2013,2826
"220","ON S DORCHESTER AVE FROM E 48TH ST (4800 S) TO E 49TH 0.00 ","24,065.00",NA,"4","Sidewalk Menu",2013,24065
"221","ON S KENWOOD AVE FROM E 48TH ST (4800 S) TO E 49TH ST 0.00 ","11,686.00",NA,"4","Sidewalk Menu",2013,11686
"222","ON S ELLIS AVE FROM E 42 PL (4228 S) TO E 43 ST (4300 S) 0.00 ","13,905.00",NA,"4","Sidewalk Menu",2013,13905
"223","ON S UNIVERSITY AVE FROM E 44 ST (4420 S) TO E 45 ST 0.00 ","27,954.00",NA,"4","Sidewalk Menu",2013,27954
"224","ON S ST LAWRENCE AVE FROM E BOWEN AV (4135 S) TO E 0.00 ","31,352.00",NA,"4","Sidewalk Menu",2013,31352
"225","ON S DREXEL AVE FROM E 45 ST (4500 S) TO E 46 ST (4600 S) 0.00 ","10,087.00",NA,"4","Sidewalk Menu",2013,10087
"226","ON E 35TH ST FROM S RHODES AVE (530 E) TO S COTTAGE 0.25 ","4,853.00",NA,"4","Street Resurfacing Menu",2013,4853
"227","ON S HARPER AVE FROM E HYDE PARK BLVD (5100 S) TO E 1.00 ","3,569.00",NA,"4","Street Resurfacing Menu",2013,3569
"228","ON E 40TH ST FROM S ELLIS AVE (900 E) TO S LAKE PARK 1.00 ","22,647.00",NA,"4","Street Resurfacing Menu",2013,22647
"229","ON S EVANS AVE FROM E 48TH ST (4800 S) TO E 49TH ST 1.00 ","20,912.00",NA,"4","Street Resurfacing Menu",2013,20912
"230","ON E 41ST ST FROM S LANGLEY AV (650 E) TO S ST 1.00 ","72,000.00",NA,"4","Street Light Residential",2013,72000
"231","ON E OAKWOOD BLVD FROM S LANGLEY AV (650 E) TO S 2.00 ","144,000.00",NA,"4","Street Light Residential",2013,144000
"232","ON S ELLIS AVE FROM E 44 ST (4400 S) TO E 45 ST (4500 S) 5.00 ","1,750.00",NA,"4","Street Light Upgrade",2013,1750
"233","ON S BLACKSTONE AVE FROM E 52ND ST (5200 S) TO E 3.00 ","1,050.00",NA,"4","Street Light Upgrade",2013,1050
"234","ON S ELLIS AVE FROM E HYDE PARK BV (5100 S) TO E 52 ST 5.00 ","1,750.00",NA,"4","Street Light Upgrade",2013,1750
"235","ON S ST LAWRENCE AVE FROM E 48 ST (4800 S) TO E 50 ST 9.00 ","3,150.00",NA,"4","Street Light Upgrade",2013,3150
"236","ON E 52ND ST FROM S BLACKSTONE AVE (1440 E) TO S 2.00 ","700.00",NA,"4","Street Light Upgrade",2013,700
"237","S CORNELL AVE & E 55TH ST&S LAKE PARK AVE & E 54TH 1.00 ","28,526.00",NA,"5","Alley Resurfacing Menu",2013,28526
"238","ON S JEFFERY AVE FROM 6758 S TO E 67TH ST (6700 S) 2.00 ","885.00",NA,"5","Bollard Menu",2013,885
"239","E MIDWAY PLAISANCE & S ELLIS AVE 1.00 ","3,300.00",NA,"5","In-Road ""State Law Stop",2013,3300
"240","S UNIVERSITY AVE & E 55TH ST 1.00 ","550.00",NA,"5","In-Road ""State Law Stop",2013,550
"241","E 55TH ST & S HARPER AVE 1.00 ","550.00",NA,"5","In-Road ""State Law Stop",2013,550
"242","E 55TH ST & S UNIVERSITY AVE 2.00 ","1,100.00",NA,"5","In-Road ""State Law Stop",2013,1100
"243","E 55TH ST & S KIMBARK AVE 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2013,950
"244","S KENWOOD AVE & E 55TH ST 1.00 ","950.00",NA,"5","In-Road ""State Law Stop",2013,950
"245","ON E 68TH ST FROM S STONY ISLAND AVE (1560 E) TO S ","13,602.00",NA,"5","Miscellaneous Other",2013,13602
"246","ON S PAXTON AVE FROM E 70 PL (7032 S) TO E 71 ST (7100 S) 0.00 ","5,670.00",NA,"5","Sidewalk Menu",2013,5670
"247","ON S WOODLAWN AVE FROM E 57TH ST (5700 S) TO E 58TH 0.00 ","12,807.00",NA,"5","Sidewalk Menu",2013,12807
"248","ON E 53RD ST FROM S WOODLAWN AV (1200 E) TO S 0.00 ","4,162.00",NA,"5","Sidewalk Menu",2013,4162
"249","ON S CRANDON AVE FROM E 70 PL (7032 S) TO E 72 ST (7200 0.00 ","8,149.00",NA,"5","Sidewalk Menu",2013,8149
"250","ON E 58TH ST FROM S KENWOOD AVE (1350 E) TO S 0.00 ","19,377.00",NA,"5","Sidewalk Menu",2013,19377
"251","ON E 58TH ST FROM S WOODLAWN AVE (1200 E) TO S 0.00 ","6,509.00",NA,"5","Sidewalk Menu",2013,6509
"252","ON S CRANDON AVE FROM E 70TH ST (7000 S) TO E 70TH PL 1.00 ","33,794.00",NA,"5","Street Resurfacing Menu",2013,33794
"253","ON S PAXTON AVE FROM E 73RD ST (7300 S) TO E 74TH ST 1.00 ","33,427.00",NA,"5","Street Resurfacing Menu",2013,33427
"254","ON S OGLESBY AVE FROM E 70TH ST (7000 S) TO E 71ST ST 2.00 ","40,898.00",NA,"5","Street Resurfacing Menu",2013,40898
"255","ON S UNIVERSITY AVE FROM E 55TH ST (5500 S) TO E 59TH 4.00 ","197,941.00",NA,"5","Street Resurfacing Menu",2013,197941
"256","ON S INGLESIDE AVE FROM E 71ST ST (7100 S) TO E 72ND ST 1.00 ","72,000.00",NA,"5","Street Light Residential",2013,72000
"257","ON E 71ST ST FROM S COTTAGE GROVE AVE (799 E) TO S 4.00 ","370,000.00",NA,"5","Street Light Residential",2013,370000
"258","7100 S CRANDON AVE Garden, Environmental testing, Fencing - ","200,000.00",NA,"5","Miscellaneous Other",2013,200000
"259","7030 S EUCLID AVE ","515.00",NA,"5","Miscellaneous Other",2013,515
"260","6700 S DORCHESTER AVE Community Mural ","200,000.00",NA,"5","Miscellaneous Other",2013,200000
"261","E 83RD ST & S STATE ST 1.00 ","7,866.00",NA,"6","Pavement Markings",2013,7866
"262","ON S WABASH AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S) 1.00 ","69,487.00",NA,"6","Street Resurfacing Menu",2013,69487
"263","ON E 83RD ST FROM S VERNON AVE (430 E) TO S 1.00 ","24,380.00",NA,"6","Street Resurfacing Menu",2013,24380
"264","ON S CHAMPLAIN AVE FROM E 80 ST (8000 S) TO E 82 ST 2.00 ","156,466.00",NA,"6","Street Resurfacing Menu",2013,156466
"265","ON S MICHIGAN AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 1.00 ","54,964.00",NA,"6","Street Resurfacing Menu",2013,54964
"266","ON S WABASH AVE FROM E 73 ST (7300 S) TO E 75 ST (7500 S) 2.00 ","137,061.00",NA,"6","Street Resurfacing Menu",2013,137061
"267","ON E 83RD ST FROM S STATE ST (0 E) TO S VERNON AVE 4.00 ","293,776.00",NA,"6","Street Resurfacing Menu",2013,293776
"268","ON S INDIANA AVE FROM E 75 ST (7500 S) TO E 83 ST (8300 S) 8.00 ","575,999.00",NA,"6","Street Light Residential",2013,575999
"269","ON S KINGSTON AVE FROM E 79TH ST (7900 S) TO E 81ST ST 0.00 ","7,585.00",NA,"7","Curb & Gutter Menu",2013,7585
"270","ON S CLYDE AVE FROM E 92 ST (9200 S) TO E 93 ST (9300 S) 0.00 ","98,832.00",NA,"7","Curb & Gutter Menu",2013,98832
"271","ON E 91ST ST FROM S YATES BV (2400 E) TO S PHILLIPS AV 0.00 ","42,894.00",NA,"7","Curb & Gutter Menu",2013,42894
"272","E 93RD ST & S OGLESBY AVE 1.00 ","550.00",NA,"7","In-Road ""State Law Stop",2013,550
"273","E 93RD ST & S OGLESBY AVE 0.00 ","550.00",NA,"7","In-Road ""State Law Stop",2013,550
"274","ON S CRANDON AVE FROM E 100TH ST (10000 S) TO E 101ST 0.00 ","352.00",NA,"7","Sidewalk Menu",2013,352
"275","ON S CLYDE AVE FROM E 92ND ST (9200 S) TO E 93RD ST 0.00 ","9,775.00",NA,"7","Sidewalk Menu",2013,9775
"276","ON E 87TH ST FROM S PHILLIPS AVE (2430 E) TO S ESSEX 0.00 ","21,334.00",NA,"7","Sidewalk Menu",2013,21334
"277","ON S EXCHANGE AVE FROM E 79 ST (7900 S) TO E 80 ST (8000 0.00 ","1,991.00",NA,"7","Sidewalk Menu",2013,1991
"278","ON S KINGSTON AVE FROM E 79 ST (7900 S) TO E 79 ST (7900 0.00 ","2,466.00",NA,"7","Sidewalk Menu",2013,2466
"279","ON S COLFAX AVE FROM E 87 ST (8700 S) TO E 88 ST (8800 S) 0.00 ","27,429.00",NA,"7","Sidewalk Menu",2013,27429
"280","ON S KINGSTON AVE FROM E 91ST ST (9100 S) TO E 92ND ST 0.00 ","2,453.00",NA,"7","Sidewalk Menu",2013,2453
"281","ON E 96TH ST FROM S CLYDE AV (2130 E) TO S LUELLA AV 0.00 ","5,153.00",NA,"7","Sidewalk Menu",2013,5153
"282","ON E 80TH PL FROM S EXCHANGE AVE (2930 E) TO S 1.00 ","14,808.00",NA,"7","Street Resurfacing Menu",2013,14808
"283","ON E 81ST ST FROM S YATES BV (2400 E) TO S COLFAX AV 2.00 ","183,657.00",NA,"7","Street Resurfacing Menu",2013,183657
"284","ON S COLFAX AVE FROM E 79 ST (7900 S) TO E 80 ST (8000 S) 1.00 ","47,871.00",NA,"7","Street Resurfacing Menu",2013,47871
"285","ON S PAXTON AVE FROM E 94TH ST (9400 S) TO E 95TH ST 1.00 ","34,944.00",NA,"7","Street Resurfacing Menu",2013,34944
"286","ON S SAGINAW AVE FROM E 79 ST (7900 S) TO E 80 ST (8000 1.00 ","51,673.00",NA,"7","Street Resurfacing Menu",2013,51673
"287","ON S ESSEX AVE FROM E 83 ST (8300 S) TO E 85 ST (8500 S) 2.00 ","60,118.00",NA,"7","Street Resurfacing Menu",2013,60118
"288","ON S MANISTEE AVE FROM E 81 ST (8100 S) TO E 82 ST (8200 1.00 ","65,709.00",NA,"7","Street Resurfacing Menu",2013,65709
"289","ON S VAN VLISSINGEN RD FROM E 101 ST (10100 S) TO E 102 1.00 ","86,803.00",NA,"7","Street Resurfacing Menu",2013,86803
"290","ON E 78TH ST FROM S LUELLA AV (2232 E) TO S CRANDON 1.00 ","15,540.00",NA,"7","Street Resurfacing Menu",2013,15540
"291","ON S PHILLIPS AVE FROM E 81 ST (8100 S) TO Dead End (8124 1.00 ","47,569.00",NA,"7","Street Resurfacing Menu",2013,47569
"292","ON S OGLESBY AVE FROM E 90 ST (9000 S) TO E 91 ST (9100 1.00 ","74,817.00",NA,"7","Street Resurfacing Menu",2013,74817
"293","ON S YATES BLVD FROM E 89 ST (8900 S) TO E 90 ST (9000 S) 1.00 ","82,924.00",NA,"7","Street Resurfacing Menu",2013,82924
"294","ON S MANISTEE AVE FROM E 79TH ST (7900 S) TO E 80TH ST 1.00 ","3,700.00",NA,"7","Street Speed Hump Menu",2013,3700
"295","ON S VAN VLISSINGEN RD FROM E 96 ST (9600 S) TO E 98 ST 2.00 ","128,000.00",NA,"7","Street Light Residential",2013,128000
"296","ON S KINGSTON AVE FROM E 93 ST (9300 S) TO E 94 ST (9400 1.00 ","64,000.00",NA,"7","Street Light Residential",2013,64000
"297","ON E 73RD ST FROM S EXCHANGE (W) AV(2533 E) TO S 1.00 ","72,000.00",NA,"7","Street Light Residential",2013,72000
"298","ON S COLFAX AVE FROM E 93 ST (9300 S) TO E 94 ST (9400 S) 1.00 ","64,000.00",NA,"7","Street Light Residential",2013,64000
"299","78th/79th/Ridgeland/Creiger ","13,830.00",NA,"8","Alley Resurfacing Menu",2013,13830
"300","S RIDGELAND AVE & E 75TH ST&S CREGIER AVE & E 76TH 1.00 ","19,081.00",NA,"8","Alley Resurfacing Menu",2013,19081
"301","ON E 89TH ST FROM S COTTAGE GROVE AV (800 E) TO S 0.00 ","2,240.00",NA,"8","Curb & Gutter Menu",2013,2240
"302","ON E 80TH ST FROM S CONSTANCE AV (1826 E) TO S 0.00 ","27,969.00",NA,"8","Curb & Gutter Menu",2013,27969
"303","ON E 80TH ST FROM S BENNETT AV (1900 E) TO S EUCLID 0.00 ","9,390.00",NA,"8","Curb & Gutter Menu",2013,9390
"304","ON S BLACKSTONE AVE FROM E 81 ST (8100 S) TO E 82 ST 0.00 ","1,357.00",NA,"8","Curb & Gutter Menu",2013,1357
"305","ON E 80TH ST FROM S BENNETT AVE (1900 E) TO S 0.00 ","29,748.00",NA,"8","Curb & Gutter Menu",2013,29748
"306","ON E 86TH ST FROM S STONY ISLAND AV (1600 E) TO S EAST 0.00 ","1,893.00",NA,"8","Sidewalk Menu",2013,1893
"307","ON E 80TH ST FROM S CONSTANCE AVE (1840 E) TO S 0.00 ","2,394.00",NA,"8","Sidewalk Menu",2013,2394
"308","ON E 86TH ST FROM S EUCLID AV (1932 E) TO S JEFFERY BV 0.00 ","4,703.00",NA,"8","Sidewalk Menu",2013,4703
"309","ON S OGLESBY AVE FROM E 83 ST (8300 S) TO E 84 ST (8400 0.00 ","47,397.00",NA,"8","Sidewalk Menu",2013,47397
"310","ON E 90TH ST FROM S DANTE AVE (1430 E) TO S 0.00 ","1,851.00",NA,"8","Sidewalk Menu",2013,1851
"311","ON E 85TH ST FROM S BLACKSTONE AVE (1500 E) TO S 0.00 ","5,408.00",NA,"8","Sidewalk Menu",2013,5408
"312","ON S RIDGELAND AVE FROM E 75TH ST (7500 S) TO E 76TH 0.00 ","20,971.00",NA,"8","Sidewalk Menu",2013,20971
"313","ON S CHAPPEL AVE FROM E 80 ST (8000 S) TO E 81 ST (8100 0.00 ","31,573.00",NA,"8","Sidewalk Menu",2013,31573
"314","ON E 90TH PL FROM Dead End (1387 E) TO S DANTE AV (1432 0.00 ","1,103.00",NA,"8","Sidewalk Menu",2013,1103
"315","ON E 86TH ST FROM S STONY ISLAND AVE (1560 E) TO S 0.00 ","1,802.00",NA,"8","Sidewalk Menu",2013,1802
"316","ON S CHAPPEL AVE FROM E 80TH ST (8000 S) TO E 81ST ST 0.00 ","2,232.00",NA,"8","Sidewalk Menu",2013,2232
"317","ON S EUCLID AVE FROM E 85 ST (8500 S) TO E 86 ST (8600 S) 0.00 ","23,935.00",NA,"8","Sidewalk Menu",2013,23935
"318","ON S DORCHESTER AVE FROM E 86 ST (8600 S) TO E 87 ST 0.00 ","4,391.00",NA,"8","Sidewalk Menu",2013,4391
"319","ON E 90TH ST FROM S BLACKSTONE AVE (1500 E) TO S 1.00 ","23,430.00",NA,"8","Street Resurfacing Menu",2013,23430
"320","ON E 81ST ST FROM S HARPER AVE (1530 E) TO S STONY 1.00 ","2,620.00",NA,"8","Street Resurfacing Menu",2013,2620
"321","ON S CREGIER AVE FROM E 87 PL (8732 S) TO E 88 ST (8800 S) 1.00 ","47,127.00",NA,"8","Street Resurfacing Menu",2013,47127
"322","ON S WOODLAWN AVE FROM E 96 ST (9600 S) TO E 97 (N) 1.00 ","58,569.00",NA,"8","Street Resurfacing Menu",2013,58569
"323","ON S CRANDON AVE FROM E 88 ST (8800 S) TO E 89 ST (8900 1.00 ","43,240.00",NA,"8","Street Resurfacing Menu",2013,43240
"324","ON S EAST END AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 1.00 ","38,045.00",NA,"8","Street Resurfacing Menu",2013,38045
"325","ON E 81ST ST FROM S DORCHESTER AV (1400 E) TO S 1.00 ","69,534.00",NA,"8","Street Resurfacing Menu",2013,69534
"326","ON S DORCHESTER AVE FROM E 84 ST (8400 S) TO E 85 ST 1.00 ","46,106.00",NA,"8","Street Resurfacing Menu",2013,46106
"327","ON S BLACKSTONE AVE FROM E 88 ST (8800 S) TO E 89 ST 1.00 ","43,511.00",NA,"8","Street Resurfacing Menu",2013,43511
"328","ON S CLYDE AVE FROM E 87TH ST (8700 S) TO E 89TH ST 2.00 ","7,400.00",NA,"8","Street Speed Hump Menu",2013,7400
"329","ON S EUCLID AVE FROM E 89 ST (8900 S) TO E 91 ST (9100 S) 2.00 ","128,000.00",NA,"8","Street Light Residential",2013,128000
"330","ON S KENWOOD AVE FROM E 87 ST (8700 S) TO E 88 ST (8800 1.00 ","72,000.00",NA,"8","Street Light Residential",2013,72000
"331","ON S CORNELL AVE FROM E 89 ST (8900 S) TO E 91 ST (9100 2.00 ","144,000.00",NA,"8","Street Light Residential",2013,144000
"332","ON E 86TH PL FROM S BLACKSTONE AV (1504 E) TO S 1.00 ","64,000.00",NA,"8","Street Light Residential",2013,64000
"333","ON S BLACKSTONE AVE FROM E 86 ST (8600 S) TO E 87 ST 1.00 ","64,000.00",NA,"8","Street Light Residential",2013,64000
"334","ON S PAXTON AVE FROM E 87 ST (8700 S) TO E 89 ST (8900 S) 2.00 ","144,000.00",NA,"8","Street Light Residential",2013,144000
"335","ON E 86TH ST FROM S BLACKSTONE AV (1504 E) TO S 1.00 ","64,000.00",NA,"8","Street Light Residential",2013,64000
"336","1333 E 75TH ST 2.00 ","800.00",NA,"8","Street Light Upgrade",2013,800
"337","9158 S CREGIER AVE 1.00 ","400.00",NA,"8","Street Light Upgrade",2013,400
"338","ON S GREENWOOD AVE FROM E 95 ST (9500 S) TO E 96 ST 4.00 ","1,400.00",NA,"8","Street Light Upgrade",2013,1400
"339","ON S BLACKSTONE AVE FROM E 80 ST (8000 S) TO E 81 ST 4.00 ","1,400.00",NA,"8","Street Light Upgrade",2013,1400
"340","ON S EAST END AVE FROM E 90 ST (9000 S) TO E 91 ST (9100 5.00 ","1,750.00",NA,"8","Street Light Upgrade",2013,1750
"341","ON CREGIER FROM E 89 ST (8900 S) TO E 89 ST (8900 S) 4.00 ","1,400.00",NA,"8","Street Light Upgrade",2013,1400
"342","ON W 101ST PL FROM S PRINCETON AV (300 W) TO Dead End 0.00 ","77,738.00",NA,"9","Curb & Gutter Menu",2013,77738
"343","ON W 125TH PL FROM S EGGLESTON AVE (430 W) TO S 0.00 ","11,844.00",NA,"9","Curb & Gutter Menu",2013,11844
"344","ON S FORRESTVILLE AVE FROM E 113 ST (11300 S) TO E 114 0.00 ","53,085.00",NA,"9","Sidewalk Menu",2013,53085
"345","ON E 100TH ST FROM S DR MARTIN LUTHER KING JR DR 3.00 ","68,356.00",NA,"9","Street Resurfacing Menu",2013,68356
"346","ON S INDIANA AVE FROM E 123 ST (12300 S) TO E 124 ST 1.00 ","20,208.00",NA,"9","Street Resurfacing Menu",2013,20208
"347","ON S RIVERDALE AVE FROM S EBERHART AV (13162 S) TO S 1.00 ","26,742.00",NA,"9","Street Resurfacing Menu",2013,26742
"348","ON S CALUMET AVE FROM E 117 ST (11704 S) TO E 118 ST 1.00 ","30,457.00",NA,"9","Street Resurfacing Menu",2013,30457
"349","ON S ST LAWRENCE AVE FROM E 111 ST (11100 S) TO E 115 4.00 ","233,127.00",NA,"9","Street Resurfacing Menu",2013,233127
"350","ON E 100TH ST FROM S RHODES AVE (530 E) TO S COTTAGE 1.00 ","109,370.00",NA,"9","Street Resurfacing Menu",2013,109370
"351","ON W 121ST ST FROM S STATE ST (0 E) TO S WENTWORTH 1.00 ","109,275.00",NA,"9","Street Resurfacing Menu",2013,109275
"352","ON S INDIANA AVE FROM E 111 ST (11100 S) TO E 113 ST 2.00 ","96,950.00",NA,"9","Street Resurfacing Menu",2013,96950
"353","ON S EGGLESTON AVE FROM W 128 PL (12832 S) TO W 129 PL 1.00 ","59,471.00",NA,"9","Street Resurfacing Menu",2013,59471
"354","ON S INDIANA AVE FROM E 113TH ST (11300 S) TO E 115TH 2.00 ","86,929.00",NA,"9","Street Resurfacing Menu",2013,86929
"355","ON S EBERHART AVE FROM E 103 ST (10300 S) TO E 104 ST 1.00 ","37,054.00",NA,"9","Street Resurfacing Menu",2013,37054
"356","ON S PARNELL AVE FROM W 127TH ST (12700 S) TO W 4.00 ","120,949.00",NA,"9","Street Resurfacing Menu",2013,120949
"357","ON S WALLACE ST FROM W 125TH ST (12500 S) TO W 127TH 4.00 ","112,504.00",NA,"9","Street Resurfacing Menu",2013,112504
"358","POD camera - 10700 S. Michigan (TPC = ","22,500 - 2012 menu ","20,941.00","9","High Definition Camera",2013,20941
"359","","1,559)",NA,"9","High Definition Camera",2013,NA
"360","POD Camera - 12500 S. Michigan ","22,500.00",NA,"9","High Definition Camera",2013,22500
"361","10800 S. Langley ","22,500.00",NA,"9","High Definition Camera",2013,22500
"362","S AVENUE D & S AVENUE E & E 108TH ST & E 110TH ST 1.00 ","3,500.00",NA,"10","Alley Speed Hump Menu",2013,3500
"363","E 107TH ST & S AVENUE G&E 108TH ST & S AVENUE H 1.00 ","1,400.00",NA,"10","Alley Speed Hump Menu",2013,1400
"364","E 103RD ST & S AVENUE F&E 104TH ST & S AVENUE G 1.00 ","1,400.00",NA,"10","Alley Speed Hump Menu",2013,1400
"365","S AVENUE H & S AVENUE G & E 107TH ST & E 108TH ST 0.00 ","1,400.00",NA,"10","Alley Speed Hump Menu",2013,1400
"366","ON S AVENUE K FROM 13459 S TO E 134TH ST (13400 S) 1.00 ","630.00",NA,"10","Bollard Menu",2013,630
"367","12600 S Avenue O ","69,478.00",NA,"10","Bus Pad",2013,69478
"368","ON E 102ND ST FROM S EWING AVE (3630 E) TO S AVENUE L 0.00 ","48,830.00",NA,"10","Curb & Gutter Menu",2013,48830
"369","S AVENUE D & E 108TH ST 1.00 ","550.00",NA,"10","In-Road ""State Law Stop",2013,550
"370","S COMMERCIAL AVE & E 87TH ST 1.00 ","950.00",NA,"10","In-Road ""State Law Stop",2013,950
"371","S AVENUE D & E 110TH ST 1.00 ","550.00",NA,"10","In-Road ""State Law Stop",2013,550
"372","ON S AVENUE O FROM E 113 ST (11300 S) TO E 114 ST (11400 0.00 ","23,807.00",NA,"10","Sidewalk Menu",2013,23807
"373","ON S CALHOUN AVE FROM E 107TH ST (10700 S) TO E 108TH 0.00 ","2,177.00",NA,"10","Sidewalk Menu",2013,2177
"374","ON E 85TH ST FROM S COMMERCIAL AV (3000 E) TO S 0.00 ","31,249.00",NA,"10","Sidewalk Menu",2013,31249
"375","ON S AVENUE N FROM E 112 ST (11200 S) TO E 113 ST (11300 0.00 ","31,892.00",NA,"10","Sidewalk Menu",2013,31892
"376","ON S AVENUE L FROM E 107 ST (10700 S) TO E 106 ST (10600 0.00 ","17,849.00",NA,"10","Sidewalk Menu",2013,17849
"377","ON S GREEN BAY AVE FROM E 84 ST (8400 S) TO E 85 ST 0.00 ","6,677.00",NA,"10","Sidewalk Menu",2013,6677
"378","ON S CALHOUN AVE FROM E 107 ST (10700 S) TO E 108 ST 0.00 ","25,770.00",NA,"10","Sidewalk Menu",2013,25770
"379","ON S AVENUE L FROM E 103 ST (10300 S) TO E 104 ST (10400 0.00 ","47,523.00",NA,"10","Sidewalk Menu",2013,47523
"380","ON E 85TH ST FROM S EXCHANGE AVE (2930 E) TO S 0.00 ","2,423.00",NA,"10","Sidewalk Menu",2013,2423
"381","ON S BURLEY AVE FROM E 135TH ST (13500 S) TO E 136TH 0.00 ","942.00",NA,"10","Sidewalk Menu",2013,942
"382","ON S HOUSTON AVE FROM E 132ND ST (13200 S) TO E 133RD 0.00 ","8,911.00",NA,"10","Sidewalk Menu",2013,8911
"383","ON S AVENUE E FROM E 105 ST (10500 S) TO E 106 ST (10600 0.00 ","41,006.00",NA,"10","Sidewalk Menu",2013,41006
"384","ON S EWING AVE FROM E 104 ST (10400 S) TO E 105 ST (10500 0.00 ","13,337.00",NA,"10","Sidewalk Menu",2013,13337
"385","ON S AVENUE O FROM E 108TH ST (10800 S) TO E 109TH ST 0.00 ","2,909.00",NA,"10","Sidewalk Menu",2013,2909
"386","ON S AVENUE L FROM E 103 ST (10300 S) TO E 104 ST (10400 0.00 ","2,560.00",NA,"10","Sidewalk Menu",2013,2560
"387","ON E 129TH ST FROM S SAGINAW AV (2700 E) TO S 0.50 ","22,329.00",NA,"10","Street Resurfacing Menu",2013,22329
"388","ON S AVENUE F FROM E 108 ST (10800 S) TO E 109 ST (10900 1.00 ","38,534.00",NA,"10","Street Resurfacing Menu",2013,38534
"389","ON S ESCANABA AVE FROM E 101ST ST (10100 S) TO E 1.00 ","46,011.00",NA,"10","Street Resurfacing Menu",2013,46011
"390","ON E 90TH ST FROM S BUFFALO AV (3300 E) TO S BURLEY 0.50 ","20,915.00",NA,"10","Street Resurfacing Menu",2013,20915
"391","ON S MUSKEGON AVE FROM E 131 ST (13100 S) TO E 132 ST 1.00 ","80,666.00",NA,"10","Street Resurfacing Menu",2013,80666
"392","ON E 102ND ST FROM S AVENUE L (3600 E) TO S EWING AVE 1.00 ","18,060.00",NA,"10","Street Resurfacing Menu",2013,18060
"393","ON E 84TH ST FROM S BUFFALO AV (3300 E) TO S BURLEY 0.50 ","23,000.00",NA,"10","Street Resurfacing Menu",2013,23000
"394","ON E 89TH ST FROM S BUFFALO AV (3300 E) TO S BURLEY 0.50 ","28,904.00",NA,"10","Street Resurfacing Menu",2013,28904
"395","ON S ESCANABA AVE FROM E 128 ST (12800 S) TO E 129 ST 1.00 ","47,926.00",NA,"10","Street Resurfacing Menu",2013,47926
"396","ON S AVENUE B FROM E 107TH ST (10700 S) TO E 108TH ST 1.00 ","55,637.00",NA,"10","Street Resurfacing Menu",2013,55637
