"","program","description","costA","ward","year","cost","costB"
"1141","Street Light Residential Staggered Piggy Back","(1400 N)","$145,000.00","26",2018,145000,NA
"1142","Street Light Residential Staggered Piggy Back","W WABANSIA AVE FROM 3756 W TO N LAWNDALE AVE (3700 W)","$125,000.00","26",2018,125000,NA
"1143","Street Resurfacing Menu (1-5) ","(4100 W)","$44,845.42","26",2018,44845.42,NA
"1144","Street Resurfacing Menu ","N ST LOUIS AVE & W LE MOYNE ST","$6,323.33","26",2018,6323.33,NA
"1145","Street Resurfacing Menu ","(4400 W)","$83,828.52","26",2018,83828.52,NA
"1146","Street Resurfacing Menu ","AVE (1600 N)","$121,757.07","26",2018,121757.07,NA
"1147","Street Resurfacing Menu ","(2800 W)","$22,133.01","26",2018,22133.01,NA
"1148","Street Resurfacing Menu ","(800 N)","$45,724.58","26",2018,45724.58,NA
"1149","Street Resurfacing Menu ","AVE (3000 W)","$25,121.24","26",2018,25121.24,NA
"1150","Street Resurfacing Menu ","AVE (3000 W)","$25,453.49","26",2018,25453.49,NA
"1151","Street Resurfacing Menu ","(1600 N)","$50,731.53","26",2018,50731.53,NA
"1152","Street Resurfacing Menu ","AVE (1800 N)","$50,300.19","26",2018,50300.19,NA
"1153","Street Resurfacing Menu ","(1030 N)","$19,536.53","26",2018,19536.53,NA
"1154","Street Resurfacing Menu ","AVE (1700 N)","$45,647.95","26",2018,45647.95,NA
"1155","Street Resurfacing Menu ","ON N RIDGEWAY AVE FROM 1755 N TO W WABANSIA AVE (1700 N)","$35,469.82","26",2018,35469.82,NA
"1156","Street Resurfacing Menu (2019)","N)","$14,254.40","26",2018,14254.4,NA
"1157","Street Speed Hump Menu ","WASHTENAW AVE (2700 W)","$3,700.00","26",2018,3700,NA
"1158","Street Speed Hump Menu ","(1600 N)","$3,700.00","26",2018,3700,NA
"1159","Street Speed Hump Menu ","WASHTENAW AVE (2700 W)","$3,700.00","26",2018,3700,NA
"1160","Street Speed Hump Menu ","AVE (3800 W)","$3,700.00","26",2018,3700,NA
"1161","Alley Resurfacing Menu ","200 N LAFLIN ST","$5,935.09","27",2018,5935.09,NA
"1162","Alley Resurfacing Menu ","N MONTICELLO AVE & W CHICAGO AVE&N CENTRAL PARK AVE & W","$32,463.22","27",2018,32463.22,NA
"1163","Alley Resurfacing Menu ","1361 W HUBBARD ST","$23,765.84","27",2018,23765.84,NA
"1164","Alley Speed Hump Menu ","1022 N ST LOUIS AVE","$1,400.00","27",2018,1400,NA
"1165","Curb & Gutter Menu ","848 W ERIE ST","$22,004.14","27",2018,22004.14,NA
"1166","Curb & Gutter Menu ","151 W BURTON PL","$2,498.13","27",2018,2498.13,NA
"1167","High Definition Camera Menu ","1400 N. Schiller","$27,011.00","27",2018,27011,NA
"1168","High Definition Camera Menu ","N KEDZIE AVE & W WALNUT ST","$27,011.00","27",2018,27011,NA
"1169","High Definition Camera Menu ","N ALBANY AVE & W FULTON BLVD:2100 W MAYPOLE AVE","$27,011.00","27",2018,27011,NA
"1170","Left-Turn Arrow Menu (2019)","W NORTH AVE & N WELLS ST","$54,290.30","27",2018,54290.3,NA
"1171","Miscellaneous Other Projects ","$1,470.00","$1,470.00","27",2018,1470,NA
"1172","Miscellaneous Other Projects ","W VAN BUREN ST & S WASHTENAW AVE","$1,800.00","27",2018,1800,NA
"1173","Pedestrian Countdown Signal Menu ","W NORTH AVE & N ELSTON AVE","$9,523.00","27",2018,9523,NA
"1174","Sidewalk Menu ","680 N GREEN ST","$801.10","27",2018,801.1,NA
"1175","Sidewalk Menu ","ON N LARRABEE ST FROM W OAK ST (1000 N) TO N CROSBY ST (930 N)","$38,380.99","27",2018,38380.99,NA
"1176","Sidewalk Menu ","510 N MONTICELLO AVE","$4,633.80","27",2018,4633.8,NA
"1177","Sidewalk Menu ","ON N WASHTENAW AVE FROM W MADISON ST (1 N) TO W WARREN","$15,152.44","27",2018,15152.44,NA
"1178","Sidewalk Menu ","ON W OAK ST FROM N ORLEANS ST (340 W) TO N HUDSON AVE (433 W)","$30,815.41","27",2018,30815.41,NA
"1179","Sidewalk Menu ","ON W OAK ST FROM N ORLEANS ST (340 W) TO N HUDSON AVE (433 W)","$9,618.42","27",2018,9618.42,NA
"1180","Street Light Residential Staggered Piggy Back","N)","$230,000.00","27",2018,230000,NA
"1181","Street Light Residential Staggered Piggy Back","(800 N)","$212,000.00","27",2018,212000,NA
"1182","Street Light Residential Staggered Piggy Back","N):ON W WALNUT ST FROM N SACRAMENTO BLVD (2999 W) TO N","$261,000.00","27",2018,261000,NA
"1183","Street Resurfacing Menu (1-5) ","ON N CLEVELAND AVE FROM W BLACKHAWK ST (1500 N) TO N","$55,457.79","27",2018,55457.79,NA
"1184","Street Resurfacing Menu (1-5) ","ON N ALBANY AVE FROM W LAKE ST (200 N) TO W FULTON BLVD (300","$62,440.19","27",2018,62440.19,NA
"1185","Street Speed Hump Menu ","ON N RACINE AVE FROM N MILWAUKEE AVE (900 N) TO W AUGUSTA","$1,850.00","27",2018,1850,NA
"1186","Street Speed Hump Menu ","ON W WILCOX ST FROM S WASHTENAW AVE (2700 W) TO S CALIFORNIA","$3,700.00","27",2018,3700,NA
"1187","Street Speed Hump Menu ","ON W WALNUT ST FROM N FRANCISCO AVE (2900 W) TO N","$3,700.00","27",2018,3700,NA
"1188","In-Road State Law Stop For Pedestrians Signs","AVE:W CHICAGO AVE & N OGDEN AVE","$100,000.00","27",2018,100000,NA
"1189","Viaduct Improvement Menu (2017)","ON N OAKLEY AVE FROM W KINZIE ST (400 N) TO W HUBBARD ST (440","$510.00","27",2018,510,NA
"1190","Alley Resurfacing Menu (1-1) ","210 S CICERO AVE","$17,867.48","28",2018,17867.48,NA
"1191","Alley Resurfacing Menu ","3000 W FLOURNOY ST","$35,517.50","28",2018,35517.5,NA
"1192","Alley Resurfacing Menu ","BLVD","$60,406.11","28",2018,60406.11,NA
"1193","Alley Resurfacing Menu ","LAMON AVE","$12,492.34","28",2018,12492.34,NA
"1194","Alley Resurfacing Menu ","W MAYPOLE AVE & N KARLOV AVE&W WEST END AVE & N KEELER AVE","$28,840.28","28",2018,28840.28,NA
"1195","Alley Resurfacing Menu (2019)","OGDEN AVE & S CAMPBELL AVE","$1,935.91","28",2018,1935.91,NA
"1196","Alley Speed Hump Menu ","S ASHLAND AVE & W VAN BUREN ST&S LAFLIN ST & W JACKSON BLVD","$3,500.00","28",2018,3500,NA
"1197","Alley Speed Hump Menu ","W MONROE ST & W OGDEN AVE&W ADAMS ST & S ASHLAND AVE","$1,400.00","28",2018,1400,NA
"1198","Concrete Alley Menu ","W POLK ST & S LAFLIN ST&W LEXINGTON ST & S LOOMIS ST","$101,500.00","28",2018,101500,NA
"1199","Miscellaneous CDOT Projects ","4757 W JACKSON BLVD","$93,750.00","28",2018,93750,NA
"1200","POD Camera Relocation","FROM 125 N LARAMIE AVE TO SE CORNER of VAN BUREN & CHRISTIANA","$1,800.00","28",2018,1800,NA
"1201","POD CAMERA RELOCATION","FROM 5059 W HUBBARD TO CAMPBELL & LEXINGTON","$1,800.00","28",2018,1800,NA
"1202","POD CAMERA RELOCATION","FROM 653 NORTH LEAMINGTON TO 3330 W. MAYPOLE","$1,800.00","28",2018,1800,NA
"1203","POD CAMERA RELOCATION - 4 CAMERAS","VARIOUS LOCATIONS","$7,200.00","28",2018,7200,NA
"1204","2 POD CAMERA RELOCATION","442 N LARAMIE AVE:2710 W HARRISON ST","$3,600.00","28",2018,3600,NA
"1205","Pavement Markings Menu ","ON N PULASKI RD FROM W MADISON ST (1 N) TO W KINZIE ST (399 N)","$40,000.00","28",2018,40000,NA
"1206","Sidewalk Menu (2019)","S)","$25,867.26","28",2018,25867.26,NA
"1207","Street Bump Outs Menu ","S LAFLIN ST & W MONROE ST","$14,574.72","28",2018,14574.72,NA
"1208","Street Bump Outs Menu ","S LAFLIN ST & W ADAMS ST","$14,474.72","28",2018,14474.72,NA
"1209","Street Light Residential Staggered Piggy Back","(4800 W)","$165,000.00","28",2018,165000,NA
"1210","Street Light Residential Staggered Piggy Back","(4800 W)","$165,000.00","28",2018,165000,NA
"1211","Street Light Upgrade Menu ","ST","$1,605.91","28",2018,1605.91,NA
"1212","Street Resurfacing Menu (1-5) ","ALBANY AVE (3100 W)","$47,818.45","28",2018,47818.45,NA
"1213","Street Resurfacing Menu ","ON N KILPATRICK AVE FROM W KINZIE ST (400 N) TO W LAKE ST (340 N)","$34,891.37","28",2018,34891.37,NA
"1214","Street Resurfacing Menu ","ON N LAMON AVE FROM W LAKE ST (340 N) TO W FULTON ST (300 N)","$19,386.22","28",2018,19386.22,NA
"1215","Street Resurfacing Menu ","(300 S)","$74,392.64","28",2018,74392.64,NA
"1216","Street Resurfacing Menu ","(300 S)","$26,201.43","28",2018,26201.43,NA
"1217","Street Resurfacing Menu ","S)","$26,577.04","28",2018,26577.04,NA
"1218","Street Resurfacing Menu ","BLVD (100 N)","$27,528.54","28",2018,27528.54,NA
"1219","Street Resurfacing Menu ","SACRAMENTO BLVD (3000 W)","$102,581.67","28",2018,102581.67,NA
"1220","Street Resurfacing Menu ","ON W 13TH ST FROM 1542 W TO S ASHLAND AVE (1600 W)","$21,392.39","28",2018,21392.39,NA
"1221","Street Resurfacing Menu ","AVE (240 N)","$29,730.27","28",2018,29730.27,NA
"1222","Street Resurfacing Menu ","ST (1100 S)","$23,876.52","28",2018,23876.52,NA
"1223","Street Resurfacing Menu ","316 S KILPATRICK AVE","$10,434.58","28",2018,10434.58,NA
"1224","Street Resurfacing Menu ","4715-4741 W RACE AVE","$21,900.90","28",2018,21900.9,NA
"1225","Street Resurfacing Menu ","4703 W FULTON ST","$2,485.54","28",2018,2485.54,NA
"1226","Street Resurfacing Menu ","4430 W FULTON ST","$2,931.06","28",2018,2931.06,NA
"1227","Street Resurfacing Menu ","1275 W LEXINGTON ST:1305 W LEXINGTON ST","$7,972.49","28",2018,7972.49,NA
"1228","Street Resurfacing Menu ","CHRISTIANA AVE (3340 W)","$9,591.23","28",2018,9591.23,NA
"1229","Street Resurfacing Menu (2019)","2830 W FILLMORE ST","$1,383.30","28",2018,1383.3,NA
"1230","Street Resurfacing Menu (2019)","ON S KEELER AVE FROM W MADISON ST (0 S) TO W MONROE ST (100 S)","$3,092.12","28",2018,3092.12,NA
"1231","Street Speed Hump Menu ","(3400 W)","$5,550.00","28",2018,5550,NA
"1232","Street Speed Hump Menu ","(4600 W)","$3,700.00","28",2018,3700,NA
"1233","Street Speed Hump Menu ","AVE (3900 W)","$3,700.00","28",2018,3700,NA
"1234","Street Speed Hump Menu ","ON W 15TH ST FROM S LOOMIS ST (1400 W) TO S LAFLIN ST (1500 W)","$3,700.00","28",2018,3700,NA
"1235","Street Speed Hump Menu ","(3500 W)","$3,700.00","28",2018,3700,NA
"1236","Street Speed Hump Menu ","(3200 W)","$5,550.00","28",2018,5550,NA
"1237","Alley Resurfacing Menu (1-1) ","CORTLAND ST","$27,179.16","29",2018,27179.16,NA
"1238","Alley Resurfacing Menu ","LEAMINGTON AVE","$34,082.21","29",2018,34082.21,NA
"1239","Alley Resurfacing Menu ","WABANSIA AVE","$19,361.75","29",2018,19361.75,NA
"1240","Alley Resurfacing Menu (2019)","N MASSASOIT AVE & W HIRSCH ST&N MENARD AVE & W LE MOYNE ST","$6,533.33","29",2018,6533.33,NA
"1241","Alley Resurfacing Menu (2019)","BLOOMINGDALE AVE","$7,642.96","29",2018,7642.96,NA
"1242","Alley Speed Hump Menu ","N PARKSIDE AVE & W FULTON ST&N WALLER AVE & W WEST END AVE","$1,400.00","29",2018,1400,NA
"1243","Alley Speed Hump Menu ","CORTLAND ST","$2,800.00","29",2018,2800,NA
"1244","Alley Speed Hump Menu ","6905 W ARMITAGE AVE","$700.00","29",2018,700,NA
"1245","Alley Speed Hump Menu ","W NORTH AVE & N AUSTIN AVE&W WABANSIA AVE & N MCVICKER AVE","$2,100.00","29",2018,2100,NA
"1246","Bollard Menu ","5967 W RICE ST","$825.50","29",2018,825.5,NA
"1247","Basketball Hoop","5729 W BLOOMINGDALE AVE","$55,700.00","29",2018,55700,NA
"1248","Concrete Alley Menu (2019)","NEVA AVE","$2,827.01","29",2018,2827.01,NA
"1249","Curb & Gutter Menu ","135 N MASON AVE","$3,679.63","29",2018,3679.63,NA
"1250","Miscellaneous CDOT Projects ","5700 W MIDWAY PARK","$2,350.00","29",2018,2350,NA
"1251","Miscellaneous CDOT Projects ","N HARLEM AVE & W NORTH AVE","$55,000.00","29",2018,55000,NA
"1252","50/50 Neighborhood Arts Project","$20,000.00","$20,000.00","29",2018,20000,NA
"1253","Pedestrian Countdown Signal Menu ","W GRAND AVE & N NORMANDY AVE","$41,423.00","29",2018,41423,NA
"1254","Sidewalk Menu ","7064 W BELMONT AVE","$8,660.98","29",2018,8660.98,NA
"1255","Sidewalk Menu ","1100 N PARKSIDE AVE","$27,556.12","29",2018,27556.12,NA
"1256","Sidewalk Menu ","1808 N NORMANDY AVE","$6,410.45","29",2018,6410.45,NA
"1257","Sidewalk Menu ","1935 N NORMANDY AVE","$4,089.26","29",2018,4089.26,NA
"1258","Sidewalk Menu ","3030 N OLCOTT AVE","$4,991.76","29",2018,4991.76,NA
"1259","Street Light Upgrade Menu ","4837 W LEXINGTON ST","$500.00","29",2018,500,NA
"1260","Street Resurfacing Menu (1-5) ","AVE (6240 W)","$15,379.91","29",2018,15379.91,NA
"1261","Street Resurfacing Menu (1-5) ","BLOOMINGDALE AVE (1800 N)","$48,869.73","29",2018,48869.73,NA
"1262","Street Resurfacing Menu ","N)","$98,416.42","29",2018,98416.42,NA
"1263","Street Resurfacing Menu ","(7200 W)","$35,372.21","29",2018,35372.21,NA
"1264","Street Resurfacing Menu ","ST (1000 S)","$24,300.49","29",2018,24300.49,NA
"1265","Street Resurfacing Menu ","AVE (5650 W)","$28,576.04","29",2018,28576.04,NA
"1266","Street Resurfacing Menu ","(1400 N)","$51,710.89","29",2018,51710.89,NA
"1267","Street Resurfacing Menu ","(4800 W)","$94,505.38","29",2018,94505.38,NA
"1268","Street Resurfacing Menu ","ST (1100 S)","$48,639.08","29",2018,48639.08,NA
"1269","Street Resurfacing Menu ","(5600 W)","$56,810.85","29",2018,56810.85,NA
"1270","Street Resurfacing Menu ","NORMANDY AVE (6700 W)","$38,916.16","29",2018,38916.16,NA
"1271","Street Resurfacing Menu ","(3400 N)","$24,767.19","29",2018,24767.19,NA
"1272","Street Resurfacing Menu ","CORCORAN PL (399 N)","$102,175.07","29",2018,102175.07,NA
"1273","Street Resurfacing Menu ","(400 N)","$32,640.31","29",2018,32640.31,NA
"1274","Street Resurfacing Menu ","BLVD (1000 N)","$93,931.99","29",2018,93931.99,NA
"1275","Street Resurfacing Menu (2019)","LAVERGNE AVE (5000 W)","$99,385.65","29",2018,99385.65,NA
"1276","Street Resurfacing Menu (2019)","(1700 N)","$61,539.50","29",2018,61539.5,NA
"1277","Street Speed Hump Menu ","(1500 N)","$3,700.00","29",2018,3700,NA
"1278","Street Speed Hump Menu ","BLOOMINGDALE AVE (1800 N)","$3,700.00","29",2018,3700,NA
"1279","Street Speed Hump Menu ","MONITOR AVE (5830 W)","$5,550.00","29",2018,5550,NA
"1280","Street Speed Hump Menu ","BUREN ST (400 S)","$3,700.00","29",2018,3700,NA
"1281","Street Speed Hump Menu ","CORTLAND ST (1900 N)","$3,700.00","29",2018,3700,NA
"1282","Street Speed Hump Menu ","ON N MENARD AVE FROM W ERIE ST (630 N) TO W HURON ST (700 N)","$1,850.00","29",2018,1850,NA
"1283","Street Speed Hump Menu ","(1700 N)","$3,700.00","29",2018,3700,NA
"1284","Street Speed Hump Menu (2019)","AVE (5830 W)","$2,350.00","29",2018,2350,NA
"1285","Alley Apron Menu ","5705 W WELLINGTON AVE","$15,729.69","30",2018,15729.69,NA
"1286","Alley Apron Menu ","3251 N LONG AVE","$31,557.94","30",2018,31557.94,NA
"1287","Alley Apron Menu ","6151 W GEORGE ST:6134 W GEORGE ST","$29,549.64","30",2018,29549.64,NA
"1288","Alley Apron Menu ","2741 N MENARD AVE","$19,324.61","30",2018,19324.61,NA
"1289","Alley Apron Menu ","2816 N MONITOR AVE","$9,982.70","30",2018,9982.7,NA
"1290","Alley Apron Menu ","3532 N KEELER AVE","$11,924.54","30",2018,11924.54,NA
"1291","Alley Apron Menu ","5705 W WELLINGTON AVE","$3,836.49","30",2018,3836.49,NA
"1292","Alley Resurfacing Menu ","3818 W GEORGE ST","$50,057.77","30",2018,50057.77,NA
"1293","Alley Resurfacing Menu ","MILWAUKEE AVE","$17,128.33","30",2018,17128.33,NA
"1294","Alley Resurfacing Menu ","W GRACE ST & N CICERO AVE&W BERENICE AVE & N KILPATRICK AVE","$44,280.04","30",2018,44280.04,NA
"1295","Alley Resurfacing Menu ","AVE","$24,681.87","30",2018,24681.87,NA
"1296","Alley Speed Hump Menu ","N LUNA AVE & W ALTGELD ST&N LINDER AVE & W FULLERTON AVE","$2,100.00","30",2018,2100,NA
"1297","Alley Speed Hump Menu ","W ROSCOE ST & N CICERO AVE&W CORNELIA AVE & N KEATING AVE","$2,100.00","30",2018,2100,NA
"1298","Alley Speed Hump Menu ","W BELMONT AVE & N LONG AVE&W MELROSE ST & N CENTRAL AVE","$1,400.00","30",2018,1400,NA
"1299","Alley Speed Hump Menu ","W BELMONT AVE & N LONG AVE&W MELROSE ST & N LINDER AVE","$1,400.00","30",2018,1400,NA
"1300","Alley Speed Hump Menu ","AVE","$1,400.00","30",2018,1400,NA
"1301","Alley Speed Hump Menu (2019)","W PARKER AVE & N CENTRAL AVE&W DIVERSEY AVE & N LINDER AVE","$150.56","30",2018,150.56,NA
"1302","Concrete Alley Menu ","2657 N MULLIGAN AVE","$3,192.08","30",2018,3192.08,NA
"1303","Curb & Gutter Menu ","4925 W WAVELAND AVE","$2,197.58","30",2018,2197.58,NA
"1304","Curb & Gutter Menu ","MELROSE ST","$7,219.94","30",2018,7219.94,NA
"1305","Curb & Gutter Menu ","6059 W NELSON ST","$12,036.55","30",2018,12036.55,NA
"1306","Lucy Parsons Park - Playground Equipment","4712 W BELMONT AVE","$45,000.00","30",2018,45000,NA
"1307","POD Camera - Wrightwood & Central","W WRIGHTWOOD AVE & N CENTRAL AVE","$27,011.00","30",2018,27011,NA
"1308","Sidewalk","6101 W SCHUBERT AVE","$6,818.05","30",2018,6818.05,NA
"1309","Sidewalk Menu ","3649 N AVERS AVE","$3,178.19","30",2018,3178.19,NA
"1310","Sidewalk Menu ","3200 N KOSTNER AVE","$25,452.58","30",2018,25452.58,NA
"1311","Sidewalk Menu ","3986 W BARRY AVE","$16,484.68","30",2018,16484.68,NA
"1312","Sidewalk Menu ","AVE (6130 W):6100 W WELLINGTON AVE","$10,155.92","30",2018,10155.92,NA
"1313","Sidewalk Menu ","3437 N KILPATRICK AVE","$630.76","30",2018,630.76,NA
"1314","Sidewalk Menu ","2924 N MERRIMAC AVE","$705.33","30",2018,705.33,NA
"1315","Sidewalk Menu ","3734 W BELMONT AVE","$3,017.60","30",2018,3017.6,NA
"1316","Sidewalk Menu ","3411 N TRIPP AVE","$995.35","30",2018,995.35,NA
"1317","Sidewalk Menu ","6156 W NELSON ST","$87,842.79","30",2018,87842.79,NA
"1318","Sidewalk Menu ","WELLINGTON AVE (3000 N)","$20,201.58","30",2018,20201.58,NA
"1319","Sidewalk Menu ","WRIGHTWOOD AVE (2600 N)","$88,134.05","30",2018,88134.05,NA
"1320","Sidewalk Menu ","3101 N MENARD AVE","$27,482.13","30",2018,27482.13,NA
"1321","Sidewalk Menu ","6037 W MELROSE ST","$3,961.91","30",2018,3961.91,NA
"1322","Sidewalk Menu ","3016 N DAVLIN CT","$3,755.11","30",2018,3755.11,NA
"1323","Sidewalk Menu ","5320 W MELROSE ST","$4,170.95","30",2018,4170.95,NA
"1324","Sidewalk Menu ","6006 W MELROSE ST","$3,624.88","30",2018,3624.88,NA
"1325","Sidewalk Menu ","3847 W ADDISON ST","$3,319.11","30",2018,3319.11,NA
"1326","Sidewalk Menu ","6156 W NELSON ST","$39,151.70","30",2018,39151.7,NA
"1327","Sidewalk Menu ","5251 W EDDY ST","$794.82","30",2018,794.82,NA
"1328","Sidewalk Menu ","2906 N MERRIMAC AVE","$7,766.57","30",2018,7766.57,NA
"1329","Sidewalk Menu ","2934 N MERRIMAC AVE","$3,187.89","30",2018,3187.89,NA
"1330","Sidewalk Menu ","2912 N MERRIMAC AVE:2914 N MERRIMAC AVE","$4,204.61","30",2018,4204.61,NA
"1331","Sidewalk Menu ","3201 N RIDGEWAY AVE","$13,291.72","30",2018,13291.72,NA
"1332","Street Resurfacing Menu (1-5) ","AVE (2800 N)","$50,613.73","30",2018,50613.73,NA
"1333","Street Resurfacing Menu ","(6200 W)","$56,733.74","30",2018,56733.74,NA
"1334","Street Resurfacing Menu ","(2900 N)","$19,860.88","30",2018,19860.88,NA
"1335","Street Resurfacing Menu ","(5600 W)","$50,339.23","30",2018,50339.23,NA
"1336","Street Resurfacing Menu ","(4900 W)","$44,407.68","30",2018,44407.68,NA
"1337","Street Resurfacing Menu ","(6100 W)","$49,968.93","30",2018,49968.93,NA
"1338","Street Resurfacing Menu ","GEORGE ST (2900 N)","$21,921.92","30",2018,21921.92,NA
"1339","Street Resurfacing Menu ","W)","$46,915.59","30",2018,46915.59,NA
"1340","Street Resurfacing Menu ","AVE (6030 W)","$7,933.60","30",2018,7933.6,NA
"1341","Street Resurfacing Menu ","AVE (4800 W)","$80,631.68","30",2018,80631.68,NA
"1342","Street Resurfacing Menu ","WRIGHTWOOD AVE (2600 N)","$25,723.12","30",2018,25723.12,NA
"1343","Street Resurfacing Menu ","ST (3300 N)","$22,014.35","30",2018,22014.35,NA
"1344","Street Resurfacing Menu ","(4000 W)","$49,560.58","30",2018,49560.58,NA
"1345","Street Resurfacing Menu ","WAVELAND AVE (3700 N)","$3,685.35","30",2018,3685.35,NA
"1346","Street Speed Hump Menu ","(2900 N)","$3,700.00","30",2018,3700,NA
"1347","Street Speed Hump Menu ","(4900 W)","$3,700.00","30",2018,3700,NA
"1348","Street Speed Hump Menu ","(5600 W)","$3,700.00","30",2018,3700,NA
"1349","Street Speed Hump Menu ","SCHUBERT AVE (2700 N)","$3,700.00","30",2018,3700,NA
"1350","Street Speed Hump Menu ","WELLINGTON AVE (3000 N)","$3,700.00","30",2018,3700,NA
"1351","Street Speed Hump Menu ","AVE (4800 W)","$3,700.00","30",2018,3700,NA
"1352","Street Speed Hump Menu ","(4500 W)","$1,850.00","30",2018,1850,NA
"1353","Street Speed Hump Menu ","(2500 N)","$3,700.00","30",2018,3700,NA
"1354","Street Speed Hump Menu ","(3830 W)","$1,850.00","30",2018,1850,NA
"1355","Street Speed Hump Menu ","(3900 W)","$1,850.00","30",2018,1850,NA
"1356","Street Speed Hump Menu ","2700 N MASON AVE","$3,700.00","30",2018,3700,NA
"1357","Street Speed Hump Menu ","MULLIGAN AVE (6330 W)","$9,250.00","30",2018,9250,NA
"1358","Street Speed Hump Removal Menu ","AVE (3500 N)","$3,700.00","30",2018,3700,NA
"1359","Alley Resurfacing Menu (1-1) ","N LAVERGNE AVE","$26,542.35","31",2018,26542.35,NA
"1360","Alley Resurfacing Menu (1-1) ","N LOCKWOOD AVE","$34,463.31","31",2018,34463.31,NA
"1361","Alley Resurfacing Menu (2019)","N TRIPP AVE & W FULLERTON AVE&N KEELER AVE & W ALTGELD ST","$220.52","31",2018,220.52,NA
"1362","POD CAMERA (Cost Split in Half $13,505.50",NA,NA,"31",2018,NA,NA
"1363","with Ward 36)","5021 W FULLERTON AVE","$13,505.50","31",2018,13505.5,NA
"1364","Sidewalk Menu ","ON W PARKER AVE FROM 4322 W TO N KOSTNER AVE (4400 W)","$20,865.33","31",2018,20865.33,NA
"1365","Sidewalk Menu ","2903 N KILPATRICK AVE","$4,764.32","31",2018,4764.32,NA
"1366","Sidewalk Menu ","4608 W WRIGHTWOOD AVE","$4,639.64","31",2018,4639.64,NA
"1367","Sidewalk Menu ","(2900 N)","$11,820.01","31",2018,11820.01,NA
"1368","Sidewalk Menu ","LOCKWOOD AVE (5300 W)","$44,543.30","31",2018,44543.3,NA
"1369","Sidewalk Menu ","(5200 W)","$20,987.07","31",2018,20987.07,NA
"1370","Sidewalk Menu ","LOCKWOOD AVE (5300 W)","$1,573.89","31",2018,1573.89,NA
"1371","Street Resurfacing Menu (1-5) ","AVE (5300 W)","$48,291.37","31",2018,48291.37,NA
"1372","Street Resurfacing Menu (1-5) ","AVE (4800 W)","$131,159.74","31",2018,131159.74,NA
"1373","Street Resurfacing Menu (1-5) ","DIVERSEY AVE (2800 N)","$90,894.44","31",2018,90894.44,NA
"1374","Street Resurfacing Menu ","AVE (5400 W)","$51,636.63","31",2018,51636.63,NA
"1375","Street Resurfacing Menu ","LAVERGNE AVE (5000 W)","$101,332.57","31",2018,101332.57,NA
"1376","Street Resurfacing Menu ","AVE (5200 W)","$121,088.42","31",2018,121088.42,NA
"1377","Street Resurfacing Menu ","(4900 W)","$24,264.18","31",2018,24264.18,NA
"1378","Street Resurfacing Menu ","NEWPORT AVE (3430 N)","$98,550.50","31",2018,98550.5,NA
"1379","Street Resurfacing Menu ","(2800 N)","$28,550.22","31",2018,28550.22,NA
"1380","Street Resurfacing Menu ","(4300 W)","$50,359.62","31",2018,50359.62,NA
"1381","Street Resurfacing Menu ","(5700 W)","$75,854.77","31",2018,75854.77,NA
"1382","Street Resurfacing Menu ","AVE (5400 W)","$58,686.97","31",2018,58686.97,NA
"1383","Street Resurfacing Menu ","AVE (5400 W)","$163,964.82","31",2018,163964.82,NA
"1384","Street Resurfacing Menu ","(4180 W)","$87,740.50","31",2018,87740.5,NA
"1385","Street Speed Hump Menu ","(5200 W)","$3,700.00","31",2018,3700,NA
"1386","Alley Apron Menu ","2142 W MOFFAT ST","$11,165.42","32",2018,11165.42,NA
"1387","Alley Apron Menu ","2244 W HOMER ST","$13,230.21","32",2018,13230.21,NA
"1388","Alley Apron Menu ","(3230 N)","$32,108.42","32",2018,32108.42,NA
"1389","Alley Resurfacing Menu ","W WELLINGTON AVE & N DAMEN AVE&W GEORGE ST & N SEELEY AVE","$7,871.00","32",2018,7871,NA
"1390","Alley Resurfacing Menu ","AVE","$5,680.37","32",2018,5680.37,NA
"1391","Alley Resurfacing Menu ","2742 N GREENVIEW AVE","$11,564.52","32",2018,11564.52,NA
"1392","Alley Resurfacing Menu ","N DAMEN AVE & W CHARLESTON ST&N HOYNE AVE & W DICKENS AVE","$23,889.35","32",2018,23889.35,NA
"1393","Alley Resurfacing Menu ","W ROSCOE ST & N LEAVITT ST&W SCHOOL ST & N BELL AVE","$46,763.66","32",2018,46763.66,NA
"1394","Alley Resurfacing Menu ","WINNEBAGO AVE","$20,186.46","32",2018,20186.46,NA
"1395","Alley Speed Hump Menu (2019)","AVE","$314.18","32",2018,314.18,NA
"1396","Curb & Gutter Menu ","1748 W WELLINGTON AVE","$1,002.29","32",2018,1002.29,NA
"1397","Curb & Gutter Menu ","1756-1758 W CORTLAND ST","$3,357.60","32",2018,3357.6,NA
"1398","Curb & Gutter Menu ","3152 N LEAVITT ST","$11,755.70","32",2018,11755.7,NA
"1399","Curb & Gutter Menu ","2522 W LOGAN BLVD","$4,950.11","32",2018,4950.11,NA
"1400","In-Road State Law Stop For Pedestrians Signs","N SACRAMENTO AVE & W SCHUBERT AVE","$600.00","32",2018,600,NA
"1401","In-Road State Law Stop For Pedestrians Signs","W ARMITAGE AVE & N HOYNE AVE","$600.00","32",2018,600,NA
"1402","Pavement Markings Menu ","2350 N KEDZIE BLVD","$2,870.66","32",2018,2870.66,NA
