"","program","description","costA","ward","year","cost","costB"
"424","ADA - Alley Resurfacing Menu ","2840 S LOWE AVE; S LOWE AVE & W 28TH ST&W 29TH ST & S UNION AVE","$7,245.00","11",2024,7245,NA
"425","ADA - Alley Resurfacing Menu ","S CANAL ST & W 30TH ST&W 31ST ST & S CANAL ST; 3031 S CANAL ST","$7,245.00","11",2024,7245,NA
"426","ADA - Alley Resurfacing Menu ","W 43RD PL & S WALLACE ST&S UNION AVE & W 44TH ST","$7,245.00","11",2024,7245,NA
"427","ADA - Street Resurfacing Menu ","ON S STEWART AVE FROM W 25TH PL (2530 S) TO W 26TH ST (2600 S)","$3,622.50","11",2024,3622.5,NA
"428","Alley Apron Menu ","534 W 32ND ST","$17,683.40","11",2024,17683.4,NA
"429","Alley Resurfacing Menu ","2840 S LOWE AVE; S LOWE AVE & W 28TH ST&W 29TH ST & S UNION AVE","$31,996.31","11",2024,31996.31,NA
"430","Alley Resurfacing Menu ","3549 S UNION AVE; W 35TH ST & S LOWE AVE&S UNION AVE & W 36TH ST","$46,747.80","11",2024,46747.8,NA
"431","Alley Resurfacing Menu ","806 W 27TH ST; S GREEN ST & W 26TH PL&W 27TH ST & S HALSTED ST","$27,045.13","11",2024,27045.13,NA
"432","Alley Resurfacing Menu ","S CANAL ST & W 30TH ST&W 31ST ST & S CANAL ST; 3031 S CANAL ST","$31,471.00","11",2024,31471,NA
"433","Alley Resurfacing Menu ","S GREEN ST & W 26TH PL&W 27TH ST & S PEORIA ST","$8,399.61","11",2024,8399.61,NA
"434","Alley Resurfacing Menu ","S HALSTED ST & W 35TH ST&W 36TH ST & S EMERALD AVE","$2,918.03","11",2024,2918.03,NA
"435","Alley Resurfacing Menu ","W 43RD PL & S WALLACE ST&S UNION AVE & W 44TH ST","$21,582.84","11",2024,21582.84,NA
"436","Bollard Menu ","W 32ND ST & S GREEN ST","$9,740.84","11",2024,9740.84,NA
"437","Concrete Alley Menu ","S GRADY CT & W FULLER ST; 2810 S GRADY CT; S GROVE ST & S LOCK ST","$105,111.37","11",2024,105111.37,NA
"438","Curb & Gutter Menu ","2701 S PRINCETON AVE","$11,301.69","11",2024,11301.69,NA
"439","Curb & Gutter Menu ","900 W 37TH PL","$41,002.00","11",2024,41002,NA
"440","Pavement Markings Menu ","S ARCHER AVE & S CANAL ST","$2,000.00","11",2024,2000,NA
"441","Pavement Markings Menu ","S WENTWORTH AVE & W CERMAK RD","$22,050.00","11",2024,22050,NA
"442","Street Bump Outs Menu ","ON W 27TH ST FROM S HALSTED ST (800 W) TO S SENOUR AVE (900 W)","$15,709.00","11",2024,15709,NA
"443","Street Resurfacing Menu ","ON S EMERALD AVE FROM S ARCHER AVE (2500 S) TO W 25TH ST (2570 S)","$31,629.97","11",2024,31629.97,NA
"444","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 31ST ST (3100 S) TO W 32ND ST (3200 S)","$67,194.55","11",2024,67194.55,NA
"445","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 34TH ST (3400 S) TO W 36TH ST (3600 S)","$113,345.09","11",2024,113345.09,NA
"446","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 38TH ST (3800 S) TO W PERSHING RD (3900 S)","$58,468.21","11",2024,58468.21,NA
"447","Street Resurfacing Menu ","ON S GREEN ST FROM 2511 S TO S ARCHER AVE (2530 S)","$8,455.54","11",2024,8455.54,NA
"448","Street Resurfacing Menu ","ON S HILLOCK AVE FROM S LOOMIS ST (2800 S) TO S SHORT ST (2840 S)","$34,761.65","11",2024,34761.65,NA
"449","Street Resurfacing Menu ","ON S LITUANICA AVE FROM W 31ST ST (3100 S) TO W 32ND ST (3200 S)","$84,719.19","11",2024,84719.19,NA
"450","Street Resurfacing Menu ","ON S LITUANICA AVE FROM W 34TH ST (3400 S) TO W 34TH PL (3440 S)","$41,179.30","11",2024,41179.3,NA
"451","Street Resurfacing Menu ","ON S LLOYD AVE FROM S BONAPARTE ST (2980 S) TO S LYMAN ST (3080 S)","$47,063.28","11",2024,47063.28,NA
"452","Street Resurfacing Menu ","ON S LOWE AVE FROM S ARCHER AVE (2450 S) TO W 25TH ST (2500 S)","$25,366.61","11",2024,25366.61,NA
"453","Street Resurfacing Menu ","ON S MCDERMOTT ST FROM 2984 S TO S ARCHER AVE (2990 S)","$11,250.38","11",2024,11250.38,NA
"454","Street Resurfacing Menu ","ON S PARNELL AVE FROM W 43RD ST (4300 S) TO W 43RD PL (4330 S)","$22,107.70","11",2024,22107.7,NA
"455","Street Resurfacing Menu ","ON S STEWART AVE FROM W 25TH PL (2530 S) TO W 26TH ST (2600 S)","$17,425.75","11",2024,17425.75,NA
"456","Street Resurfacing Menu ","ON S UNION AVE FROM W 26TH ST (2600 S) TO W 28TH ST (2800 S)","$66,131.95","11",2024,66131.95,NA
"457","Street Resurfacing Menu ","ON W 25TH ST FROM S LOWE AVE (700 W) TO S EMERALD AVE (800 W)","$34,379.97","11",2024,34379.97,NA
"458","Street Resurfacing Menu ","ON W 27TH ST FROM S CANAL ST (450 W) TO S WALLACE ST (600 W)","$88,207.19","11",2024,88207.19,NA
"459","Street Resurfacing Menu ","ON W 29TH ST FROM S WENTWORTH AVE (200 W) TO S WELLS ST (230 W)","$25,904.54","11",2024,25904.54,NA
"460","Street Resurfacing Menu ","ON W 32ND ST FROM 1312 W TO S BENSON ST (1400 W)","$49,027.49","11",2024,49027.49,NA
"461","Street Resurfacing Menu ","ON W 33RD PL FROM S WOOD ST (1800 W) TO S ARCHER AVE (1900 W)","$50,843.60","11",2024,50843.6,NA
"462","Street Resurfacing Menu ","ON W 36TH ST FROM S SANGAMON ST (950 W) TO S MORGAN ST (1000 W)","$34,702.93","11",2024,34702.93,NA
"463","Street Resurfacing Menu ","ON W 37TH ST FROM S WALLACE ST (600 W) TO S UNION AVE (700 W)","$84,286.63","11",2024,84286.63,NA
"464","Street Resurfacing Menu ","ON W 38TH PL FROM S SANGAMON ST (940 W) TO S MORGAN ST (1000 W)","$59,503.82","11",2024,59503.82,NA
"465","Street Speed Hump Menu ","ON W 27TH ST FROM S HALSTED ST (800 W) TO S SENOUR AVE (900 W)","$7,320.00","11",2024,7320,NA
"466","Alley Resurfacing Menu ","3300-3400 S ARCHER AVE; S ARCHER AVE & W 33RD ST&W 34TH ST & S DAMEN AVE","$57,453.67","12",2024,57453.67,NA
"467","Alley Resurfacing Menu ","$22,695.25","$22,695.25","12",2024,22695.25,NA
"468","Alley Resurfacing Menu ","4501-4557 S RICHMOND ST; S RICHMOND ST & W 45TH ST&W 46TH ST & S FRANCISCO AVE","$28,372.08","12",2024,28372.08,NA
"469","Alley Resurfacing Menu ","S HONORE ST & W 36TH ST&W 37TH ST & S WOOD ST","$41,665.83","12",2024,41665.83,NA
"470","Alley Resurfacing Menu ","S WASHTENAW AVE & W 44TH ST&W 45TH ST & S FAIRFIELD AVE","$33,199.10","12",2024,33199.1,NA
"471","Alley Speed Hump Menu ","3731 S WOLCOTT AVE; W 37TH ST & S HONORE ST&S WOLCOTT AVE & W 38TH ST","$725.00","12",2024,725,NA
"472","Arterial Street Bump Outs Menu ","S LEAVITT ST & S ARCHER AVE","$260,000.00","12",2024,260000,NA
"473","Bollard Menu ","3500 S WESTERN AVE","$5,052.18","12",2024,5052.18,NA
"474","Bollard Menu ","3505 S MAPLEWOOD AVE","$41,932.13","12",2024,41932.13,NA
"475","Concrete Alley Menu ","S ARCHER AVE & S BLAKE ST; W 37TH ST & S ARCHER AVE","$96,886.82","12",2024,96886.82,NA
"476","Concrete Alley Menu ","S SEELEY AVE & W 33RD ST&W 34TH ST & S DAMEN AVE; 3345-3349 S SEELEY AVE","$10,754.76","12",2024,10754.76,NA
"477","Curb & Gutter Menu ","$36,934.44","$36,934.44","12",2024,36934.44,NA
"478","Curb & Gutter Menu ","ON W 38TH ST FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO AVE (3000 W)","$6,187.35","12",2024,6187.35,NA
"479","Gunsaulus Elementary - Playground Improvements","4420 S SACRAMENTO AVE","$28,748.80","12",2024,28748.8,NA
"480","In-Road State Law Stop For Pedestrians Signs","4136 S CALIFORNIA AVE","$350.00","12",2024,350,NA
"481","Miscellaneous CDOT Projects ","3600 S WESTERN BLVD","$660.00","12",2024,660,NA
"482","Miscellaneous CDOT Projects ","3932 S ROCKWELL ST","$660.00","12",2024,660,NA
"483","Pavement Markings Menu ","3002 W 42ND ST","$4,517.69","12",2024,4517.69,NA
"484","Street Light Residential Staggered Piggy Back Menu ","ON S LEAVITT ST FROM 3512 S TO W 34TH ST (3400 S)","$163,000.00","12",2024,163000,NA
"485","Street Light Upgrade Menu ","3537-3659 S WESTERN BLVD","$500.00","12",2024,500,NA
"486","Street Resurfacing Menu ","ON S CAMPBELL AVE FROM W POPE JOHN PAUL II DR (4300 S) TO W 45TH ST (4500 S)","$95,518.47","12",2024,95518.47,NA
"487","Street Resurfacing Menu ","ON S FAIRFIELD AVE FROM 4302 S TO W 45TH ST (4500 S)","$114,584.51","12",2024,114584.51,NA
"488","Street Resurfacing Menu ","ON S MAPLEWOOD AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S)","$45,454.83","12",2024,45454.83,NA
"489","Street Resurfacing Menu ","ON S ROCKWELL ST FROM W 35TH ST (3500 S) TO W 36TH PL (3630 S)","$117,376.98","12",2024,117376.98,NA
"490","Street Resurfacing Menu ","ON S WASHTENAW AVE FROM W 35TH ST (3500 S) TO W 35TH PL (3530 S)","$28,104.72","12",2024,28104.72,NA
"491","Street Resurfacing Menu ","ON W 37TH PL FROM 3427 W TO S HOMAN AVE (3400 W)","$28,331.92","12",2024,28331.92,NA
"492","Street Resurfacing Menu ","ON W 38TH ST FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE (2900 W)","$75,502.76","12",2024,75502.76,NA
"493","Street Resurfacing Menu ","ON W 38TH ST FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO AVE (3000 W)","$80,135.37","12",2024,80135.37,NA
"494","Street Speed Hump Menu ","$4,880.00","$4,880.00","12",2024,4880,NA
"495","Street Speed Hump Menu ","ON W 40TH PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W)","$4,880.00","12",2024,4880,NA
"496","Alley Apron Menu ","5759 S MASON AVE","$25,912.90","13",2024,25912.9,NA
"497","Alley Apron Menu ","5801 S MELVINA AVE","$4,677.51","13",2024,4677.51,NA
"498","Alley Apron Menu ","6244 S MAJOR AVE","$5,341.86","13",2024,5341.86,NA
"499","Alley Apron Menu ","7059 W 63RD PL","$23,055.67","13",2024,23055.67,NA
"500","Alley Speed Hump Menu ","5545 S NEWCASTLE AVE","$725.00","13",2024,725,NA
"501","Alley Speed Hump Menu ","5710 W 56TH ST","$725.00","13",2024,725,NA
"502","Alley Speed Hump Menu ","6244 S NASHVILLE AVE","$725.00","13",2024,725,NA
"503","Alley Speed Hump Menu ","W ARCHER AVE & S NEW ENGLAND AVE&S NEWCASTLE AVE & W 56TH ST","$1,450.00","13",2024,1450,NA
"504","Bollard Menu ","4459 W 55TH ST","$1,549.16","13",2024,1549.16,NA
"505","Bollard Menu ","5915 S NATOMA AVE","$1,532.67","13",2024,1532.67,NA
"506","Curb & Gutter Menu ","4134 W 58TH ST","$2,697.24","13",2024,2697.24,NA
"507","Curb & Gutter Menu ","5711 S MASON AVE; 5719 S MASON AVE","$8,752.59","13",2024,8752.59,NA
"508","Curb & Gutter Menu ","5804 S NEWCASTLE AVE; 5827 S NEWCASTLE AVE; 5841 S NEWCASTLE AVE","$7,932.29","13",2024,7932.29,NA
"509","Curb & Gutter Menu ","5812 S KILDARE AVE","$3,065.06","13",2024,3065.06,NA
"510","Curb & Gutter Menu ","$21,311.10","$21,311.10","13",2024,21311.1,NA
"511","Curb & Gutter Menu ","6006 S MOODY AVE","$2,549.47","13",2024,2549.47,NA
"512","Curb & Gutter Menu ","6218 S NEENAH AVE; 6200 S NEENAH AVE","$13,063.24","13",2024,13063.24,NA
"513","Curb & Gutter Menu ","6350 S OAK PARK AVE; 6356 S OAK PARK AVE","$9,217.85","13",2024,9217.85,NA
"514","Floodlight Menu ","5518 S NEVA AVE","$950.00","13",2024,950,NA
"515","Floodlight Menu ","5925 S MEADE AVE","$950.00","13",2024,950,NA
"516","Floodlight Menu ","6455 S NATCHEZ AVE","$950.00","13",2024,950,NA
"517","Floodlight Menu ","6458 W 60TH ST","$950.00","13",2024,950,NA
"518","Floodlight Menu ","6559 S KNOX AVE","$950.00","13",2024,950,NA
"519","Miscellaneous CDOT Projects ","5501 S MERRIMAC AVE","$412.22","13",2024,412.22,NA
"520","Miscellaneous CDOT Projects ","6001 S AUSTIN AVE; S AUSTIN AVE & W 60TH ST","$12,500.00","13",2024,12500,NA
"521","Pavement Markings Menu ","$9,903.92","$9,903.92","13",2024,9903.92,NA
"522","Pavement Markings Menu ","W ARCHER AVE & S SAYRE AVE","$9,304.00","13",2024,9304,NA
"523","Sidewalk Menu ","4134 W 63RD ST; W 63RD ST & S KEDVALE AVE","$16,949.34","13",2024,16949.34,NA
"524","Sidewalk Menu ","4528 W 64TH PL","$5,134.29","13",2024,5134.29,NA
"525","Sidewalk Menu ","4543-4559 W 64TH ST","$24,977.50","13",2024,24977.5,NA
"526","Sidewalk Menu ","5214 W 64TH PL; W 64TH PL & S LATROBE AVE","$3,270.05","13",2024,3270.05,NA
"527","Sidewalk Menu ","5515 S KOLMAR AVE","$993.08","13",2024,993.08,NA
"528","Sidewalk Menu ","5534 S MCVICKER AVE","$3,585.18","13",2024,3585.18,NA
"529","Sidewalk Menu ","5534 S NORDICA AVE","$1,956.39","13",2024,1956.39,NA
"530","Sidewalk Menu ","5556 S NEENAH AVE","$3,680.62","13",2024,3680.62,NA
"531","Sidewalk Menu ","5558 S KOLMAR AVE","$10,345.98","13",2024,10345.98,NA
"532","Sidewalk Menu ","5601 S MOODY AVE; 5616 S MOODY AVE","$3,639.67","13",2024,3639.67,NA
"533","Sidewalk Menu ","5606 S NORMANDY AVE","$7,933.36","13",2024,7933.36,NA
"534","Sidewalk Menu ","5639 S RUTHERFORD AVE","$6,241.51","13",2024,6241.51,NA
"535","Sidewalk Menu ","5642 S AUSTIN AVE","$2,606.53","13",2024,2606.53,NA
"536","Sidewalk Menu ","5651 S NEWLAND AVE","$5,759.37","13",2024,5759.37,NA
"537","Sidewalk Menu ","5655 S NEENAH AVE","$8,078.61","13",2024,8078.61,NA
"538","Sidewalk Menu ","5658 S SAYRE AVE","$3,662.02","13",2024,3662.02,NA
"539","Sidewalk Menu ","5709 S NATCHEZ AVE","$4,466.03","13",2024,4466.03,NA
"540","Sidewalk Menu ","5711 S MEADE AVE","$3,208.24","13",2024,3208.24,NA
"541","Sidewalk Menu ","5717 S MOODY AVE","$5,574.87","13",2024,5574.87,NA
"542","Sidewalk Menu ","5734 S KILBOURN AVE","$4,220.68","13",2024,4220.68,NA
"543","Sidewalk Menu ","5744 S MERRIMAC AVE","$2,471.73","13",2024,2471.73,NA
"544","Sidewalk Menu ","5824 S MERRIMAC AVE","$3,558.69","13",2024,3558.69,NA
"545","Sidewalk Menu ","5834 S NATCHEZ AVE","$5,243.87","13",2024,5243.87,NA
"546","Sidewalk Menu ","5842 S MONITOR AVE","$1,001.03","13",2024,1001.03,NA
"547","Sidewalk Menu ","5859 S NEWCASTLE AVE; 5819 S NEWCASTLE AVE","$17,573.96","13",2024,17573.96,NA
"548","Sidewalk Menu ","5900 W 64TH ST; 5904 W 64TH ST; 5908 W 64TH ST; 5910 W 64TH ST","$8,899.11","13",2024,8899.11,NA
"549","Sidewalk Menu ","5915 S MOODY AVE","$2,029.94","13",2024,2029.94,NA
"550","Sidewalk Menu ","5940 S MASSASOIT AVE","$2,436.63","13",2024,2436.63,NA
"551","Sidewalk Menu ","5941 W 64TH PL","$4,262.31","13",2024,4262.31,NA
"552","Sidewalk Menu ","5944 S MASSASOIT AVE","$6,941.25","13",2024,6941.25,NA
"553","Sidewalk Menu ","6027 S MULLIGAN AVE","$1,103.00","13",2024,1103,NA
"554","Sidewalk Menu ","6032 S KEATING AVE; 6059 S KEATING AVE","$5,190.70","13",2024,5190.7,NA
"555","Sidewalk Menu ","6037 S KILDARE AVE","$3,220.81","13",2024,3220.81,NA
"556","Sidewalk Menu ","6039 S KILBOURN AVE","$4,138.12","13",2024,4138.12,NA
"557","Sidewalk Menu ","6058 S KOLIN AVE","$11,904.50","13",2024,11904.5,NA
"558","Sidewalk Menu ","6101 S NARRAGANSETT AVE; S NARRAGANSETT AVE & W 61ST ST","$8,743.84","13",2024,8743.84,NA
"559","Sidewalk Menu ","6119 S KEELER AVE; 6104 S KEELER AVE","$6,747.46","13",2024,6747.46,NA
"560","Sidewalk Menu ","6124 S MASSASOIT AVE","$2,644.23","13",2024,2644.23,NA
"561","Sidewalk Menu ","6134 S KEELER AVE","$839.08","13",2024,839.08,NA
"562","Sidewalk Menu ","6141 S TRIPP AVE; 6144 S TRIPP AVE; 6158 S TRIPP AVE","$2,202.12","13",2024,2202.12,NA
"563","Sidewalk Menu ","6153 W 63RD PL","$1,528.81","13",2024,1528.81,NA
"564","Sidewalk Menu ","6158 S NATCHEZ AVE","$5,508.51","13",2024,5508.51,NA
"565","Sidewalk Menu ","6200 S KENNETH AVE","$10,015.17","13",2024,10015.17,NA
"566","Sidewalk Menu ","6207 S TRIPP AVE","$2,757.31","13",2024,2757.31,NA
"567","Sidewalk Menu ","6216 S KOMENSKY AVE","$4,577.88","13",2024,4577.88,NA
"568","Sidewalk Menu ","6218 S MASSASOIT AVE; 6215-6217 S MASSASOIT AVE","$11,980.07","13",2024,11980.07,NA
"569","Sidewalk Menu ","6230 S KILPATRICK AVE","$2,420.90","13",2024,2420.9,NA
"570","Sidewalk Menu ","6242 S KEDVALE AVE","$4,199.94","13",2024,4199.94,NA
"571","Sidewalk Menu ","6249 W 63RD PL","$2,693.09","13",2024,2693.09,NA
"572","Sidewalk Menu ","6254 W 60TH ST","$12,101.83","13",2024,12101.83,NA
"573","Sidewalk Menu ","6327 S KEELER AVE","$4,339.15","13",2024,4339.15,NA
"574","Sidewalk Menu ","6330 W 64TH ST","$3,483.30","13",2024,3483.3,NA
"575","Sidewalk Menu ","6334 W 63RD PL","$1,162.98","13",2024,1162.98,NA
"576","Sidewalk Menu ","6339 S KEATING AVE","$1,090.37","13",2024,1090.37,NA
"577","Sidewalk Menu ","6355 S KNOX AVE","$3,347.91","13",2024,3347.91,NA
"578","Sidewalk Menu ","6358 S TRIPP AVE","$2,620.48","13",2024,2620.48,NA
"579","Sidewalk Menu ","6401 S LAPORTE AVE","$17,830.67","13",2024,17830.67,NA
"580","Sidewalk Menu ","6405 S KARLOV AVE","$3,409.28","13",2024,3409.28,NA
"581","Sidewalk Menu ","6412 S LECLAIRE AVE","$639.43","13",2024,639.43,NA
"582","Sidewalk Menu ","6423 S LOCKWOOD AVE","$5,721.61","13",2024,5721.61,NA
"583","Sidewalk Menu ","6429 S TRIPP AVE","$2,518.58","13",2024,2518.58,NA
"584","Sidewalk Menu ","6453 S KNOX AVE","$3,134.24","13",2024,3134.24,NA
"585","Sidewalk Menu ","6501 S KEELER AVE","$827.90","13",2024,827.9,NA
"586","Sidewalk Menu ","6517 W 63RD PL; 6539 W 63RD PL","$6,719.60","13",2024,6719.6,NA
"587","Sidewalk Menu ","6552 S KEDVALE AVE","$4,073.84","13",2024,4073.84,NA
"588","Sidewalk Menu ","6607 W 59TH ST","$669.20","13",2024,669.2,NA
"589","Sidewalk Menu ","6645 S KILPATRICK AVE","$1,088.99","13",2024,1088.99,NA
"590","Sidewalk Menu ","6750 W 63RD PL","$3,030.97","13",2024,3030.97,NA
"591","Sidewalk Menu ","6825 W 64TH ST","$2,697.33","13",2024,2697.33,NA
"592","Sidewalk Menu ","6841 W 63RD PL; 6835 W 63RD PL","$5,059.76","13",2024,5059.76,NA
"593","Sidewalk Menu ","6848 W 64TH PL","$4,053.46","13",2024,4053.46,NA
"594","Sidewalk Menu ","7015 W 64TH ST","$2,757.31","13",2024,2757.31,NA
"595","Sidewalk Menu ","7129 W 63RD PL","$4,198.10","13",2024,4198.1,NA
"596","Sidewalk Menu ","S MAYFIELD AVE & W 61ST ST; 6101 S MAYFIELD AVE","$9,758.79","13",2024,9758.79,NA
"597","Street Light Upgrade Menu ","4141 W 57TH ST","$500.00","13",2024,500,NA
"598","Street Light Upgrade Menu ","5544 S KOLIN AVE","$500.00","13",2024,500,NA
"599","Street Light Upgrade Menu ","5554 S NEVA AVE; 5530 S NEVA AVE; 5534 S NEVA AVE; 5518 S NEVA AVE","$3,750.00","13",2024,3750,NA
"600","Street Light Upgrade Menu ","5800 S KILBOURN AVE","$500.00","13",2024,500,NA
"601","Street Light Upgrade Menu ","5800 W 60TH ST","$500.00","13",2024,500,NA
"602","Street Light Upgrade Menu ","5818-5820 S NEW ENGLAND AVE","$500.00","13",2024,500,NA
"603","Street Light Upgrade Menu ","5835 W 59TH ST; 5859 W 59TH ST","$1,000.00","13",2024,1000,NA
"604","Street Light Upgrade Menu ","5839 S RUTHERFORD AVE","$500.00","13",2024,500,NA
"605","Street Light Upgrade Menu ","5901 W 59TH ST","$500.00","13",2024,500,NA
"606","Street Light Upgrade Menu ","6341 W 63RD PL","$500.00","13",2024,500,NA
"607","Street Light Upgrade Menu ","6358 S LAPORTE AVE","$500.00","13",2024,500,NA
"608","Street Light Upgrade Menu ","6513 W 63RD PL","$500.00","13",2024,500,NA
"609","Street Light Upgrade Menu ","6908 W 65TH ST","$500.00","13",2024,500,NA
"610","Street Resurfacing Menu ","ON S KENNETH AVE FROM W 55TH ST (5500 S) TO W 56TH ST (5600 S)","$52,817.74","13",2024,52817.74,NA
"611","Street Resurfacing Menu ","ON S MASSASOIT AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S)","$25,601.48","13",2024,25601.48,NA
"612","Street Resurfacing Menu ","ON S MERRIMAC AVE FROM W 55TH ST (5500 S) TO W 58TH ST (5800 S)","$59,012.60","13",2024,59012.6,NA
"613","Street Resurfacing Menu ","ON S MERRIMAC AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)","$54,168.28","13",2024,54168.28,NA
"614","Street Resurfacing Menu ","ON S NAGLE AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$55,548.17","13",2024,55548.17,NA
"615","Street Resurfacing Menu ","ON S NATCHEZ AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S)","$42,218.96","13",2024,42218.96,NA
"616","Street Resurfacing Menu ","ON S NATOMA AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S)","$51,173.61","13",2024,51173.61,NA
"617","Street Resurfacing Menu ","ON S NEWCASTLE AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S)","$51,614.00","13",2024,51614,NA
"618","Street Resurfacing Menu ","ON S NEW ENGLAND AVE FROM 5925 S TO W 59TH ST (5899 S)","$17,717.43","13",2024,17717.43,NA
"619","Street Resurfacing Menu ","ON S NEWLAND AVE FROM W ARCHER AVE (5500 S) TO W 58TH ST (5800 S)","$61,009.04","13",2024,61009.04,NA
"620","Street Resurfacing Menu ","ON S NORDICA AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$55,460.10","13",2024,55460.1,NA
"621","Street Resurfacing Menu ","ON S NORMANDY AVE FROM W 59TH ST (5899 S) TO W 60TH ST (6000 S)","$12,976.90","13",2024,12976.9,NA
"622","Street Resurfacing Menu ","ON S OAK PARK AVE FROM W 56TH ST (5599 S) TO W 57TH ST (5700 S)","$53,170.05","13",2024,53170.05,NA
"623","Street Resurfacing Menu ","ON S OAK PARK AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5599 S)","$57,124.81","13",2024,57124.81,NA
"624","Street Resurfacing Menu ","ON S RUTHERFORD AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$56,542.42","13",2024,56542.42,NA
"625","Street Resurfacing Menu ","ON S SAYRE AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S)","$55,902.83","13",2024,55902.83,NA
"626","Street Resurfacing Menu ","ON W 58TH ST FROM S MAJOR AVE (5700 W) TO S MELVINA AVE (6200 W)","$58,585.73","13",2024,58585.73,NA
"627","Street Resurfacing Menu ","ON W 64TH ST FROM S MOBILE AVE (6300 W) TO S NARRAGANSETT AVE (6400 W)","$54,256.36","13",2024,54256.36,NA
"628","Street Resurfacing Menu ","ON W 64TH ST FROM S OAK PARK AVE (6800 W) TO S NEW ENGLAND AVE (6900 W)","$54,483.27","13",2024,54483.27,NA
"629","Street Speed Hump Menu ","ON S KEELER AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD (6700 S)","$4,880.00","13",2024,4880,NA
"630","Street Speed Hump Menu ","ON S MELVINA AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)","$4,880.00","13",2024,4880,NA
"631","Alley Apron Menu ","2914 W 54TH ST","$17,136.28","14",2024,17136.28,NA
"632","Alley Apron Menu ","3401 W 65TH PL","$28,760.79","14",2024,28760.79,NA
"633","Alley Apron Menu ","5114 S HOMAN AVE","$16,287.81","14",2024,16287.81,NA
"634","Alley Resurfacing Menu ","W 52ND ST & S TALMAN AVE&S WASHTENAW AVE & W 53RD ST","$35,036.52","14",2024,35036.52,NA
"635","Alley Resurfacing Menu ","W 56TH ST & S SPAULDING AVE&S SAWYER AVE & W 57TH ST","$40,320.50","14",2024,40320.5,NA
"636","Alley Resurfacing Menu ","W 57TH ST & S TRUMBULL AVE&S ST LOUIS AVE & W 58TH ST","$50,638.94","14",2024,50638.94,NA
"637","Curb & Gutter Menu ","5733 S SAWYER AVE","$8,286.57","14",2024,8286.57,NA
"638","In-Road State Law Stop For Pedestrians Signs","W 55TH ST & S ST LOUIS AVE","$95,078.12","14",2024,95078.12,NA
"639","Pavement Markings Menu ","4815 S KARLOV AVE","$1,000.00","14",2024,1000,NA
"640","Sidewalk Menu ","3321-3333 W 65TH PL","$19,475.99","14",2024,19475.99,NA
"641","Sidewalk Menu ","3355 W 65TH PL","$15,455.43","14",2024,15455.43,NA
"642","Sidewalk Menu ","3357 W 66TH ST","$2,813.19","14",2024,2813.19,NA
"643","Sidewalk Menu ","3418 W 66TH PL","$4,138.77","14",2024,4138.77,NA
"644","Sidewalk Menu ","3934 W 47TH ST","$3,613.30","14",2024,3613.3,NA
"645","Sidewalk Menu ","4213 W 47TH ST","$4,236.55","14",2024,4236.55,NA
"646","Sidewalk Menu ","4301 S KARLOV AVE","$2,813.19","14",2024,2813.19,NA
"647","Sidewalk Menu ","5005 S KEATING AVE","$2,308.16","14",2024,2308.16,NA
"648","Sidewalk Menu ","5727 S SAWYER AVE; 5755 S SAWYER AVE","$13,037.76","14",2024,13037.76,NA
"649","Street Bump Outs Menu ","ON S KILBOURN AVE FROM W 48TH ST (4800 S) TO W 50TH ST (5000 S)","$26,433.14","14",2024,26433.14,NA
"650","Street Resurfacing Menu ","ON S HOMAN AVE FROM W 65TH ST (6500 S) TO W 66TH ST (6600 S)","$52,999.21","14",2024,52999.21,NA
"651","Street Resurfacing Menu ","ON S KARLOV AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$123,844.56","14",2024,123844.56,NA
"652","Street Resurfacing Menu ","ON S KILDARE AVE FROM W 45TH ST (4500 S) TO W 47TH ST (4700 S)","$152,583.64","14",2024,152583.64,NA
"653","Street Resurfacing Menu ","ON S SPAULDING AVE FROM W 55TH ST (5499 S) TO W 56TH ST (5600 S)","$58,607.89","14",2024,58607.89,NA
