"","program","description","costA","ward","year","cost","costB"
"956","Sidewalk Menu ","4247-4249 W HIRSCH ST","$11,285.76","26",2020,11285.76,NA
"957","Sidewalk Menu ","4258 W KAMERLING AVE","$31,554.92","26",2020,31554.92,NA
"958","Sidewalk Menu ","836 N ROCKWELL ST","$20,720.70","26",2020,20720.7,NA
"959","Street Light Residential Staggered Piggy Back Menu ","ON N SPAULDING AVE FROM W BEACH AVE (1440 N) TO W LE MOYNE ST (1500 N)","$40,000.00","26",2020,40000,NA
"960","Street Light Upgrade Menu ","3858 W WABANSIA AVE","$500.00","26",2020,500,NA
"961","Street Resurfacing Menu (1-5) ","$65,535.90","$65,535.90","26",2020,65535.9,NA
"962","Street Resurfacing Menu (1-5) ","$23,906.95","$23,906.95","26",2020,23906.95,NA
"963","Street Resurfacing Menu (1-5) ","$27,918.41","$27,918.41","26",2020,27918.41,NA
"964","Street Resurfacing Menu (1-5) ","$63,137.25","$63,137.25","26",2020,63137.25,NA
"965","Street Resurfacing Menu ","1700 N KARLOV AVE; ON N KARLOV AVE FROM 1800 N TO W WABANSIA AVE (1700 N)","$61,406.79","26",2020,61406.79,NA
"966","Street Resurfacing Menu ","$24,375.86","$24,375.86","26",2020,24375.86,NA
"967","Street Resurfacing Menu ","$26,999.45","$26,999.45","26",2020,26999.45,NA
"968","Street Resurfacing Menu ","$55,933.33","$55,933.33","26",2020,55933.33,NA
"969","Street Resurfacing Menu ","$73,056.86","$73,056.86","26",2020,73056.86,NA
"970","Street Resurfacing Menu ","ON N TRIPP AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$50,452.40","26",2020,50452.4,NA
"971","Street Resurfacing Menu ","$52,301.83","$52,301.83","26",2020,52301.83,NA
"972","Street Resurfacing Menu ","$35,053.82","$35,053.82","26",2020,35053.82,NA
"973","Street Speed Hump Menu ","ON N MONTICELLO AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$710.41","26",2020,710.41,NA
"974","Alley Apron Menu ","219 N MORGAN ST","$13,651.29","27",2020,13651.29,NA
"975","Alley Resurfacing Menu (1-1) ","W HUBBARD ST & N NOBLE ST&W GRAND AVE & N OGDEN AVE","$30,725.24","27",2020,30725.24,NA
"976","Curb & Gutter Menu ","ON N HUDSON AVE FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (850 N)","$22,191.08","27",2020,22191.08,NA
"977","Miscellaneous CDOT Projects ","1158 N CLEVELAND AVE","$660.00","27",2020,660,NA
"978","POD Camera: S Maplewood Ave & W Jackson Ave","S MAPLEWOOD AVE & W JACKSON BLVD","$24,776.00","27",2020,24776,NA
"979","Sidewalk Menu ","2822 W WASHINGTON BLVD","$3,090.99","27",2020,3090.99,NA
"980","Sidewalk Menu ","801 N SEDGWICK ST","$9,382.47","27",2020,9382.47,NA
"981","Sidewalk Menu ","ON N CLYBOURN AVE FROM N LARRABEE ST (1400 N) TO N OGDEN AVE (1481 N)","$164,953.12","27",2020,164953.12,NA
"982","Sidewalk Menu ","ON N CLYBOURN AVE FROM W DIVISION ST (1200 N) TO N LARRABEE ST (1400 N)","$111,268.61","27",2020,111268.61,NA
"983","Sidewalk Menu ","ON W CORTEZ ST FROM 1315 W TO N MILWAUKEE AVE (1300 W)","$20,480.97","27",2020,20480.97,NA
"984","Sidewalk Menu ","ON W SCOTT ST FROM 640 W TO N LARRABEE ST (600 W)","$32,757.78","27",2020,32757.78,NA
"985","Street Light Upgrade Menu ","838 W KINZIE ST","$14,000.00","27",2020,14000,NA
"986","Street Resurfacing Menu (1-5) ","ON N MAY ST FROM N OGDEN AVE (670 N) TO W ERIE ST (660 N)","$15,545.82","27",2020,15545.82,NA
"987","Street Resurfacing Menu (1-5) ","ON N MAY ST FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (899 N)","$89,014.44","27",2020,89014.44,NA
"988","Street Resurfacing Menu (1-5) ","ON N TRUMBULL AVE FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N)","$58,658.17","27",2020,58658.17,NA
"989","Street Resurfacing Menu ","ON N CAMPBELL AVE FROM W LAKE ST (200 N) TO W FULTON ST (300 N)","$73,192.79","27",2020,73192.79,NA
"990","Street Resurfacing Menu ","ON N DRAKE AVE FROM W GOVERNORS PKWY (400 N) TO W FRANKLIN BLVD N (500 N)","$41,418.23","27",2020,41418.23,NA
"991","Street Resurfacing Menu ","ON N ELIZABETH ST FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N)","$44,957.47","27",2020,44957.47,NA
"992","Street Resurfacing Menu ","ON N HUDSON AVE FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST (850 N)","$51,384.43","27",2020,51384.43,NA
"993","Street Resurfacing Menu ","ON N LAFLIN ST FROM W LAKE ST (200 N) TO W FULTON ST (300 N)","$35,090.24","27",2020,35090.24,NA
"994","Street Resurfacing Menu ","$56,781.02","$56,781.02","27",2020,56781.02,NA
"995","Street Resurfacing Menu ","ON N SPAULDING AVE FROM W CHICAGO AVE (800 N) TO W GRAND AVE (1000 N)","$102,996.93","27",2020,102996.93,NA
"996","Street Resurfacing Menu ","ON N THROOP ST FROM 1029 N TO N KENNEDY DIVISION ST XR (1150 N)","$59,181.76","27",2020,59181.76,NA
"997","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST (400 S)","$40,707.53","27",2020,40707.53,NA
"998","Street Resurfacing Menu ","ON S HOYNE AVE FROM W MADISON ST (0 S) TO W MONROE ST (100 S)","$46,157.77","27",2020,46157.77,NA
"999","Street Resurfacing Menu ","ON S SEELEY AVE FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST (400 S)","$54,088.41","27",2020,54088.41,NA
"1000","Street Resurfacing Menu ","ON W CHESTNUT ST FROM N MAY ST (1132 W) TO N ELSTON AVE (1170 W)","$42,837.97","27",2020,42837.97,NA
"1001","Street Resurfacing Menu ","ON W SCOTT ST FROM N LARRABEE ST (600 W) TO N BURLING ST (728 W)","$55,349.46","27",2020,55349.46,NA
"1002","Street Speed Hump Menu ","ON S ARTESIAN AVE FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST (400 S)","$4,700.00","27",2020,4700,NA
"1003","Alley Apron Menu ","115 N KILBOURN AVE","$28,771.06","28",2020,28771.06,NA
"1004","Alley Apron Menu ","2411 W TAYLOR ST","$28,496.90","28",2020,28496.9,NA
"1005","Alley Apron Menu ","S ST LOUIS AVE & W VAN BUREN ST","$28,334.61","28",2020,28334.61,NA
"1006","Alley Resurfacing Menu (1-1) ","W JACKSON BLVD & S WHIPPLE ST&S SACRAMENTO BLVD & W VAN BUREN ST","$39,956.68","28",2020,39956.68,NA
"1007","Alley Resurfacing Menu ","2641 W 15TH ST; W 15TH PL & S WASHTENAW AVE&S ROCKWELL ST & W 15TH ST","$24,934.71","28",2020,24934.71,NA
"1008","Alley Resurfacing Menu ","$40,965.59","$40,965.59","28",2020,40965.59,NA
"1009","Alley Resurfacing Menu ","$7,385.88","$7,385.88","28",2020,7385.88,NA
"1010","Alley Resurfacing Menu ","820 S BELL AVE","$6,588.20","28",2020,6588.2,NA
"1011","Alley Resurfacing Menu ","S CICERO AVE & W JACKSON BLVD&W QUINCY ST & S LAVERGNE AVE","$40,380.25","28",2020,40380.25,NA
"1012","Alley Resurfacing Menu ","W ADAMS ST & S HOMAN AVE&S KEDZIE AVE & W JACKSON BLVD","$27,930.06","28",2020,27930.06,NA
"1013","Alley Resurfacing Menu ","W JACKSON BLVD & S WASHTENAW AVE&S ROCKWELL ST & W ADAMS ST","$39,613.33","28",2020,39613.33,NA
"1014","Alley Resurfacing Menu ","W OGDEN AVE & S WASHTENAW AVE&S TALMAN AVE & W 15TH ST","$4,188.33","28",2020,4188.33,NA
"1015","Alley Resurfacing Menu ","W TAYLOR ST & S LAFLIN ST&S LOOMIS ST & W FILLMORE ST","$27,268.65","28",2020,27268.65,NA
"1016","Alley Speed Hump Menu ","W ADAMS ST & S PULASKI RD&S KARLOV AVE & W JACKSON BLVD","$1,400.00","28",2020,1400,NA
"1017","Alley Speed Hump Menu ","W WASHINGTON BLVD & N LAVERGNE AVE&N LECLAIRE AVE & W MADISON ST","$1,400.00","28",2020,1400,NA
"1018","Curb & Gutter Menu ","1308 W FILLMORE ST","$39,400.73","28",2020,39400.73,NA
"1019","Curb & Gutter Menu ","4150 W WASHINGTON BLVD","$52,265.46","28",2020,52265.46,NA
"1020","Curb & Gutter Menu ","N KOSTNER AVE & W MAYPOLE AVE","$33,998.55","28",2020,33998.55,NA
"1021","Curb & Gutter Menu ","S MAPLEWOOD AVE & W HARRISON ST","$40,348.84","28",2020,40348.84,NA
"1022","Miscellaneous CDOT Projects ","140 N KEDZIE AVE","$300.00","28",2020,300,NA
"1023","Miscellaneous CDOT Projects ","3406 W JACKSON BLVD; 3933 W JACKSON BLVD; 3932 W JACKSON BLVD","$9,200.00","28",2020,9200,NA
"1024","Miscellaneous CDOT Projects ","351 S KILBOURN AVE; 301 S KILBOURN AVE","$660.00","28",2020,660,NA
"1025","Pavement Markings Menu ","ON W HARRISON ST FROM S WESTERN AVE (2400 W) TO S CALIFORNIA AVE (2800 W)","$8,300.00","28",2020,8300,NA
"1026","Sidewalk Menu ","1632 W ADAMS ST","$2,161.50","28",2020,2161.5,NA
"1027","Sidewalk Menu ","4203 W WILCOX ST","$4,412.67","28",2020,4412.67,NA
"1028","Sidewalk Menu ","4906 W MONROE ST","$4,426.47","28",2020,4426.47,NA
"1029","Street Light Residential Staggered Piggy Back Menu ","$83,554.19","$83,554.19","28",2020,83554.19,NA
"1030","Street Light Residential Staggered Piggy Back Menu ","MAYPOLE AVE FROM N KOSTNER AVE (4400 W) TO N KENTON AVE (4600 W); ON N","$460,000.00","28",2020,460000,NA
"1031","Street Light Residential Staggered Piggy Back Menu ","KENTON AVE FROM W FULTON ST (300 N) TO W LAKE ST (340 N); ON N KILBOURN AVE","$29,819.11","28",2020,29819.11,NA
"1032","Street Light Upgrade Menu ","145 S WHIPPLE ST","$500.00","28",2020,500,NA
"1033","Street Light Upgrade Menu ","208 S SACRAMENTO BLVD","$500.00","28",2020,500,NA
"1034","Street Light Upgrade Menu ","2835 W ARTHINGTON ST","$500.00","28",2020,500,NA
"1035","Street Light Upgrade Menu ","3010 W JACKSON BLVD","$500.00","28",2020,500,NA
"1036","Street Light Upgrade Menu ","3900 W JACKSON BLVD; 3950 W JACKSON BLVD","$1,000.00","28",2020,1000,NA
"1037","Street Light Upgrade Menu ","5020 W GLADYS AVE","$500.00","28",2020,500,NA
"1038","Street Resurfacing Menu ","2620 W CONGRESS PKWY","$81,583.99","28",2020,81583.99,NA
"1039","Street Resurfacing Menu ","ON S LAVERGNE AVE FROM W JACKSON BLVD (300 S) TO W GLADYS AVE (340 S)","$24,482.01","28",2020,24482.01,NA
"1040","Street Resurfacing Menu ","ON S SACRAMENTO AVE FROM W TAYLOR ST (1000 S) TO W FILLMORE ST (1100 S)","$39,922.22","28",2020,39922.22,NA
"1041","Street Speed Hump Menu ","$2,350.00","$2,350.00","28",2020,2350,NA
"1042","Street Speed Hump Menu ","$4,700.00","$4,700.00","28",2020,4700,NA
"1043","Street Speed Hump Menu ","ON S FRANCISCO AVE FROM W HARRISON ST (600 S) TO W POLK ST (800 S)","$7,050.00","28",2020,7050,NA
"1044","Street Speed Hump Menu ","ON S KILBOURN AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S)","$9,400.00","28",2020,9400,NA
"1045","Street Speed Hump Menu ","ON S LEAMINGTON AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S)","$9,400.00","28",2020,9400,NA
"1046","Street Speed Hump Menu ","ON S SPRINGFIELD AVE FROM W JACKSON BLVD (300 S) TO W CONGRESS PKWY (500 S)","$7,050.00","28",2020,7050,NA
"1047","Street Speed Hump Menu ","ON S WHIPPLE ST FROM W FILLMORE ST (1100 S) TO W ROOSEVELT RD (1200 S)","$4,700.00","28",2020,4700,NA
"1048","Street Speed Hump Menu ","$4,700.00","$4,700.00","28",2020,4700,NA
"1049","Street Speed Hump Menu ","ON W MAYPOLE AVE FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W)","$4,700.00","28",2020,4700,NA
"1050","Alley Resurfacing Menu (1-1) ","N MAYFIELD AVE & W HIRSCH ST&N MONITOR AVE & W LE MOYNE ST","$29,543.50","29",2020,29543.5,NA
"1051","Alley Resurfacing Menu ","N CENTRAL AVE & W POTOMAC AVE&W DIVISION ST & N PARKSIDE AVE","$31,170.80","29",2020,31170.8,NA
"1052","Alley Resurfacing Menu ","$39,302.11","$39,302.11","29",2020,39302.11,NA
"1053","Alley Resurfacing Menu ","N NORMANDY AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NATOMA AVE","$29,543.50","29",2020,29543.5,NA
"1054","Alley Resurfacing Menu ","N RUTHERFORD AVE & W BLOOMINGDALE AVE&N NORMANDY AVE & W WABANSIA AVE","$29,543.50","29",2020,29543.5,NA
"1055","Alley Resurfacing Menu ","$23,137.14","$23,137.14","29",2020,23137.14,NA
"1056","Alley Speed Hump Menu ","N MENARD AVE & W HIRSCH ST&W POTOMAC AVE & N MONITOR AVE","$1,400.00","29",2020,1400,NA
"1057","Columbus Park Tennis Court Lighting","500 S CENTRAL AVE","$1,800.00","29",2020,1800,NA
"1058","Concrete Alley Menu ","$25,250.93","$25,250.93","29",2020,25250.93,NA
"1059","Curb & Gutter Menu ","1638 N NEW ENGLAND AVE","$9,303.93","29",2020,9303.93,NA
"1060","Curb & Gutter Menu ","3237 N OLEANDER AVE","$6,979.50","29",2020,6979.5,NA
"1061","Curb & Gutter Menu ","$130,518.98","$130,518.98","29",2020,130518.98,NA
"1062","Miscellaneous CDOT Projects ","ON N AUSTIN AVE FROM W ROOSEVELT RD (1200 S) TO W NORTH AVE (1600 N)","$135,000.00","29",2020,135000,NA
"1063","Miscellaneous CDOT Projects ","ON N CENTRAL AVE FROM W ROOSEVELT RD (1200 S) TO W NORTH AVE (1600 N)","$135,000.00","29",2020,135000,NA
"1064","NeighborSpace - Harambee Garden","500 N WALLER AVE","$5,000.00","29",2020,5000,NA
"1065","NeighborSpace-Rosie's Peace Garden","168 N LARAMIE AVE","$5,000.00","29",2020,5000,NA
"1066","Rutherford-Sayre Community Garden","6871 W BELDEN AVE","$5,000.00","29",2020,5000,NA
"1067","Sidewalk Menu ","2842 N NEVA AVE","$6,123.18","29",2020,6123.18,NA
"1068","Sidewalk Menu ","3227 N OLEANDER AVE","$7,082.62","29",2020,7082.62,NA
"1069","Sidewalk Menu ","5929 W RACE AVE","$5,400.06","29",2020,5400.06,NA
"1070","Street Light Pole Painting Menu ","ON N AUSTIN AVE FROM W NORTH AVE (1600 N) TO W BELDEN AVE (2300 N)","$24,500.00","29",2020,24500,NA
"1071","Street Light Pole Painting Menu ","ON N HARLEM AVE FROM W NORTH AVE (1600 N) TO W BELDEN AVE (2300 N)","$14,800.00","29",2020,14800,NA
"1072","Street Light Pole Painting Menu ","ON N OAK PARK AVE FROM W NORTH AVE (1600 N) TO W GRAND AVE (2400 N)","$18,400.90","29",2020,18400.9,NA
"1073","Street Light Pole Painting Menu ","ON W NORTH AVE FROM N AUSTIN AVE (6000 W) TO N HARLEM AVE (7200 W)","$24,700.00","29",2020,24700,NA
"1074","Street Resurfacing Menu (1-5) ","ON W CORTLAND ST FROM N MONITOR AVE (5830 W) TO N MASON AVE (5930 W)","$67,169.72","29",2020,67169.72,NA
"1075","Street Resurfacing Menu (1-5) ","ON W DICKENS AVE FROM N NEW ENGLAND AVE (6900 W) TO N NEWLAND AVE (6930 W)","$33,184.29","29",2020,33184.29,NA
"1076","Street Resurfacing Menu (1-5) ","ON W DICKENS AVE FROM N OAK PARK AVE (6800 W) TO N NEW ENGLAND AVE (6900 W)","$57,097.04","29",2020,57097.04,NA
"1077","Street Resurfacing Menu (1-5) ","ON W LE MOYNE ST FROM N MASON AVE (5930 W) TO N AUSTIN BLVD (6000 W)","$17,507.72","29",2020,17507.72,NA
"1078","Street Resurfacing Menu (1-5) ","ON W WRIGHTWOOD AVE FROM N NORDICA AVE (7100 W) TO N HARLEM AVE (7200 W)","$93,900.29","29",2020,93900.29,NA
"1079","Street Resurfacing Menu ","ON N MENARD AVE FROM W DIVISION ST (1200 N) TO W POTOMAC AVE (1300 N)","$52,431.61","29",2020,52431.61,NA
"1080","Street Resurfacing Menu ","ON N OSCEOLA AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N)","$61,053.02","29",2020,61053.02,NA
"1081","Street Resurfacing Menu ","ON W ARMITAGE AVE FROM N MAJOR AVE (5700 W) TO N MANGO AVE (5732 W)","$31,471.76","29",2020,31471.76,NA
"1082","Street Resurfacing Menu ","ON W HIRSCH ST FROM N MASSASOIT AVE (5730 W) TO N AUSTIN BLVD (6000 W)","$114,170.16","29",2020,114170.16,NA
"1083","Street Resurfacing Menu ","ON W MEDILL AVE FROM N NEVA AVE (7150 W) TO N HARLEM AVE (7200 W)","$36,965.66","29",2020,36965.66,NA
"1084","Street Resurfacing Menu ","ON W POTOMAC AVE FROM N CENTRAL AVE (5600 W) TO N PARKSIDE AVE (5630 W)","$11,548.07","29",2020,11548.07,NA
"1085","Alley Apron Menu ","2657 N MCVICKER AVE","$13,101.93","30",2020,13101.93,NA
"1086","Alley Apron Menu ","4013 W CORNELIA AVE; 4015 W CORNELIA AVE","$13,151.93","30",2020,13151.93,NA
"1087","Alley Apron Menu ","4014 W CORNELIA AVE","$9,767.26","30",2020,9767.26,NA
"1088","Alley Apron Menu ","5301 W SCHOOL ST","$26,269.17","30",2020,26269.17,NA
"1089","Alley Apron Menu ","6015 W BARRY AVE","$8,850.66","30",2020,8850.66,NA
"1090","Alley Resurfacing Menu (1-1) ","$31,906.98","$31,906.98","30",2020,31906.98,NA
"1091","Alley Resurfacing Menu ","$8,780.95","$8,780.95","30",2020,8780.95,NA
"1092","Alley Resurfacing Menu ","$52,337.64","$52,337.64","30",2020,52337.64,NA
"1093","Alley Resurfacing Menu ","4100 W ROSCOE ST; W ROSCOE ST & N KEDVALE AVE&N KARLOV AVE & W NEWPORT AVE","$30,141.21","30",2020,30141.21,NA
"1094","Alley Resurfacing Menu ","$36,829.50","$36,829.50","30",2020,36829.5,NA
"1095","Alley Resurfacing Menu ","$10,019.15","$10,019.15","30",2020,10019.15,NA
"1096","Alley Resurfacing Menu ","N MAJOR AVE & W WELLINGTON AVE&W BARRY AVE & N MAJOR AVE; 3006 N MAJOR AVE","$37,488.50","30",2020,37488.5,NA
"1097","Alley Resurfacing Menu ","$29,030.02","$29,030.02","30",2020,29030.02,NA
"1098","Alley Resurfacing Menu ","$47,542.33","$47,542.33","30",2020,47542.33,NA
"1099","Alley Resurfacing Menu ","$39,867.87","$39,867.87","30",2020,39867.87,NA
"1100","Alley Resurfacing Menu ","$32,834.28","$32,834.28","30",2020,32834.28,NA
"1101","Alley Speed Hump Menu ","$700.00","$700.00","30",2020,700,NA
"1102","Alley Speed Hump Menu ","$700.00","$700.00","30",2020,700,NA
"1103","Alley Speed Hump Menu ","5400 W MELROSE ST; W MELROSE ST & N LONG AVE&W SCHOOL ST & N LINDER AVE","$1,400.00","30",2020,1400,NA
"1104","Concrete Alley Menu ","$23,700.66","$23,700.66","30",2020,23700.66,NA
"1105","Curb & Gutter Menu ","2941 N MULLIGAN AVE; 2905-2949 N MULLIGAN AVE","$12,426.17","30",2020,12426.17,NA
"1106","Curb & Gutter Menu ","3137 N DAVLIN CT","$1,337.62","30",2020,1337.62,NA
"1107","Curb & Gutter Menu ","3328 N AVERS AVE","$16,046.05","30",2020,16046.05,NA
"1108","Curb & Gutter Menu ","4139 W EDDY ST","$4,292.97","30",2020,4292.97,NA
"1109","Curb & Gutter Menu ","$47,941.93","$47,941.93","30",2020,47941.93,NA
"1110","Curb & Gutter Menu ","6048 W MELROSE ST","$4,286.66","30",2020,4286.66,NA
"1111","POD Camera: Milwaukee Ave & Belmont Ave","N MILWAUKEE AVE & W BELMONT AVE","$24,776.00","30",2020,24776,NA
"1112","Sidewalk Menu ","2504 N LOCKWOOD AVE","$7,760.27","30",2020,7760.27,NA
"1113","Sidewalk Menu ","2505-2507 N MANGO AVE","$8,015.98","30",2020,8015.98,NA
"1114","Sidewalk Menu ","2524 N LINDER AVE","$4,672.79","30",2020,4672.79,NA
"1115","Sidewalk Menu ","2601 N MAJOR AVE","$17,764.57","30",2020,17764.57,NA
"1116","Sidewalk Menu ","2628 N MELVINA AVE","$7,643.79","30",2020,7643.79,NA
"1117","Sidewalk Menu ","2637 N MELVINA AVE","$5,851.25","30",2020,5851.25,NA
"1118","Sidewalk Menu ","2643 N MELVINA AVE","$4,271.46","30",2020,4271.46,NA
"1119","Sidewalk Menu ","2644 N MARMORA AVE","$4,032.66","30",2020,4032.66,NA
"1120","Sidewalk Menu ","2659 N MARMORA AVE","$12,605.16","30",2020,12605.16,NA
"1121","Sidewalk Menu ","2704 N MANGO AVE","$4,897.60","30",2020,4897.6,NA
"1122","Sidewalk Menu ","2722 N MANGO AVE","$5,158.00","30",2020,5158,NA
"1123","Sidewalk Menu ","2834 N MEADE AVE","$4,309.58","30",2020,4309.58,NA
"1124","Sidewalk Menu ","2852 N MERRIMAC AVE","$4,533.03","30",2020,4533.03,NA
"1125","Sidewalk Menu ","2858 N AUSTIN AVE","$11,195.92","30",2020,11195.92,NA
"1126","Sidewalk Menu ","2901 N MERRIMAC AVE","$12,075.93","30",2020,12075.93,NA
"1127","Sidewalk Menu ","2906 N MARMORA AVE","$4,479.54","30",2020,4479.54,NA
"1128","Sidewalk Menu ","2906 N MONITOR AVE","$3,891.86","30",2020,3891.86,NA
"1129","Sidewalk Menu ","2917 N MULLIGAN AVE","$3,596.11","30",2020,3596.11,NA
"1130","Sidewalk Menu ","3000 N MENARD AVE","$8,699.09","30",2020,8699.09,NA
"1131","Sidewalk Menu ","3234 N PULASKI RD","$3,506.57","30",2020,3506.57,NA
"1132","Sidewalk Menu ","3235 N KENNETH AVE","$2,387.29","30",2020,2387.29,NA
"1133","Sidewalk Menu ","3323 N KOSTNER AVE","$29,188.27","30",2020,29188.27,NA
"1134","Sidewalk Menu ","3337 N SPRINGFIELD AVE","$4,772.86","30",2020,4772.86,NA
"1135","Sidewalk Menu ","3341 N KOLMAR AVE","$2,533.96","30",2020,2533.96,NA
"1136","Sidewalk Menu ","3638 N HAMLIN AVE","$3,532.79","30",2020,3532.79,NA
"1137","Sidewalk Menu ","3643 N AVERS AVE","$1,731.34","30",2020,1731.34,NA
"1138","Sidewalk Menu ","3901 W ADDISON ST","$10,112.36","30",2020,10112.36,NA
"1139","Sidewalk Menu ","4023 W EDDY ST","$6,851.81","30",2020,6851.81,NA
"1140","Sidewalk Menu ","4134 W ROSCOE ST","$6,048.80","30",2020,6048.8,NA
"1141","Sidewalk Menu ","4234 W MELROSE ST","$975.90","30",2020,975.9,NA
"1142","Sidewalk Menu ","4323 W SCHOOL ST","$1,204.69","30",2020,1204.69,NA
"1143","Sidewalk Menu ","4327 W HENDERSON ST","$7,012.85","30",2020,7012.85,NA
"1144","Sidewalk Menu ","5229 W CORNELIA AVE","$3,557.09","30",2020,3557.09,NA
"1145","Sidewalk Menu ","5452 W HENDERSON ST","$7,711.08","30",2020,7711.08,NA
"1146","Sidewalk Menu ","5807 W DIVERSEY AVE","$776.44","30",2020,776.44,NA
"1147","Sidewalk Menu ","6049 W HENDERSON ST","$5,112.83","30",2020,5112.83,NA
"1148","Sidewalk Menu ","6124 W BARRY AVE","$5,518.25","30",2020,5518.25,NA
"1149","Sidewalk Menu ","6144 W FLETCHER ST","$4,475.06","30",2020,4475.06,NA
"1150","Sidewalk Menu ","6150 W FLETCHER ST; 6144-6156 W FLETCHER ST","$26,412.78","30",2020,26412.78,NA
"1151","Sidewalk Menu ","ON N HAMLIN AVE FROM W ADDISON ST (3600 N) TO N AVONDALE AVE (3700 N)","$9,377.84","30",2020,9377.84,NA
"1152","Sidewalk Menu ","W WAVELAND AVE & N KENTON AVE; 4604 W WAVELAND AVE","$3,157.14","30",2020,3157.14,NA
"1153","Street Light Upgrade Menu ","5422 W MELROSE ST","$500.00","30",2020,500,NA
"1154","Street Resurfacing Menu (1-5) ","$32,238.24","$32,238.24","30",2020,32238.24,NA
"1155","Street Resurfacing Menu ","$62,045.10","$62,045.10","30",2020,62045.1,NA
"1156","Street Resurfacing Menu ","$53,089.41","$53,089.41","30",2020,53089.41,NA
"1157","Street Resurfacing Menu ","$34,916.07","$34,916.07","30",2020,34916.07,NA
"1158","Street Resurfacing Menu ","$54,754.89","$54,754.89","30",2020,54754.89,NA
"1159","Street Resurfacing Menu ","$57,962.13","$57,962.13","30",2020,57962.13,NA
"1160","Street Resurfacing Menu ","$62,820.71","$62,820.71","30",2020,62820.71,NA
"1161","Street Resurfacing Menu ","ON N PARKSIDE AVE FROM W SCHUBERT AVE (2700 N) TO W DIVERSEY AVE (2800 N)","$55,930.83","30",2020,55930.83,NA
"1162","Street Resurfacing Menu ","ON W CORNELIA AVE FROM N SPRINGFIELD AVE (3900 W) TO N PULASKI RD (4000 W)","$51,752.58","30",2020,51752.58,NA
"1163","Street Speed Hump Menu ","$2,350.00","$2,350.00","30",2020,2350,NA
"1164","Street Speed Hump Menu ","5400 W MELROSE ST","$4,700.00","30",2020,4700,NA
"1165","2 LPR Cameras: Fulerton & Cicero, 2700 N. Laramie","W FULLERTON AVE & N CICERO AVE; 2700 N LARAMIE AVE","$54,820.00","31",2020,54820,NA
"1166","4 POD Cameras: Multiple Locations","$99,104.00","$99,104.00","31",2020,99104,NA
"1167","Alley Apron Menu ","$22,257.75","$22,257.75","31",2020,22257.75,NA
"1168","Alley Resurfacing Menu ","N KEATING AVE & W GEORGE ST&W WELLINGTON AVE & N CICERO AVE","$40,149.83","31",2020,40149.83,NA
"1169","Alley Resurfacing Menu ","$1,447.63","$1,447.63","31",2020,1447.63,NA
"1170","Alley Resurfacing Menu ","W FULLERTON AVE & N LOWELL AVE&N KOSTNER AVE & W ALTGELD ST","$25,936.22","31",2020,25936.22,NA
"1171","Alley Resurfacing Menu ","W MONTANA ST & N KOSTNER AVE&N KILBOURN AVE & W ALTGELD ST","$34,513.65","31",2020,34513.65,NA
"1172","Alley Resurfacing Menu ","W WRIGHTWOOD AVE & N LAMON AVE&N LAVERGNE AVE & W DRUMMOND PL","$40,147.42","31",2020,40147.42,NA
"1173","Alley Speed Hump Menu ","3108-3146 N KOLMAR AVE","$2,100.00","31",2020,2100,NA
"1174","Alley Speed Hump Menu ","5052 W ROSCOE ST","$700.00","31",2020,700,NA
"1175","Alley Speed Hump Menu ","$700.00","$700.00","31",2020,700,NA
"1176","Alley Speed Hump Menu ","$1,400.00","$1,400.00","31",2020,1400,NA
"1177","Alley Speed Hump Menu ","N KILBOURN AVE & W GEORGE ST&W DIVERSEY AVE & N KENNETH AVE","$2,100.00","31",2020,2100,NA
"1178","Alley Speed Hump Menu ","W NEWPORT AVE & N LAVERGNE AVE&N LARAMIE AVE & W ROSCOE ST","$1,400.00","31",2020,1400,NA
"1179","Arterial Street Bump Outs Menu ","N CENTRAL AVE & W BARRY AVE","$59,304.98","31",2020,59304.98,NA
"1180","Concrete Alley Menu ","W ALTGELD ST & N LAVERGNE AVE&N LAMON AVE & W MONTANA ST","$268,277.00","31",2020,268277,NA
"1181","Floodlight Menu ","2814 N TRIPP AVE; 2842 N TRIPP AVE; N TRIPP AVE & W NELSON ST","$2,850.00","31",2020,2850,NA
"1182","Floodlight Menu ","2900 N KENOSHA AVE; 2842 N TRIPP AVE; 2814 N TRIPP AVE","$950.00","31",2020,950,NA
